[100.0, 800.0, 0.173711, [1.25676669], [23.0444084], [2.8455645999999994], [0.628383487847986]]
[100.0, 500.0, 0.258107, [1.5699747099999999], [15.114146399999997], [2.1924842], [1.1101397398526005]]
[100.0, 600.0, 0.180576, [2.3672428], [60.643179999999994], [6.530804], [1.366728510568211]]
[100.0, 100.0, 0.236837, [3.14470628], [60.643179999999994], [6.530804], [1.5723530761250792]]
[100.0, 1000.0, 0.215762, [1.57804173], [23.0444084], [2.8455645999999994], [0.7057218596586051]]
[100.0, 400.0, 0.280203, [3.16602176], [43.38319799999999], [5.131346], [2.2387151341785314]]
[100.0, 900.0, 0.16425, [5.0375014], [198.25654999999998], [19.592412], [1.7810253125657702]]
[100.0, 200.0, 0.25499, [1.8857532099999996], [23.0444084], [2.8455645999999994], [0.7698557306404882]]
[100.0, 700.0, 0.174342, [1.26155483], [23.0444084], [2.8455645999999994], [0.6307772958025677]]
[100.0, 300.0, 0.282851, [3.7905435199999995], [60.643179999999994], [6.530804], [1.54748266290773]]
[200.0, 700.0, 0.047675, [0.60970654], [60.643179999999994], [6.530804], [0.3048534216963949]]
[200.0, 400.0, 0.086065, [0.60943468], [23.0444084], [2.8455645999999994], [0.21546771463493086]]
[200.0, 500.0, 0.047659, [0.6094972399999999], [60.643179999999994], [6.530804], [0.30474869811042665]]
[200.0, 100.0, 0.087482, [0.30349684499999996], [6.530804], [0.8863233999999999], [0.10730233978110634]]
[200.0, 600.0, 0.064922, [0.45815723999999997], [23.0444084], [2.8455645999999994], [0.18704189132384222]]
[200.0, 1000.0, 0.055484, [0.19077545499999998], [6.530804], [0.8863233999999999], [0.08531735991285712]]
[200.0, 300.0, 0.075192, [0.53149274], [23.0444084], [2.8455645999999994], [0.20088536280675107]]
[200.0, 900.0, 0.0859, [0.6082481099999999], [23.0444084], [2.8455645999999994], [0.21504821657014503]]
[200.0, 800.0, 0.066221, [0.22836458499999998], [6.530804], [0.8863233999999999], [0.09322943680780228]]
[200.0, 200.0, 0.043152, [0.30353422], [23.0444084], [2.8455645999999994], [0.15176709946493674]]
[300.0, 400.0, 0.021307, [0.0726026395], [6.530804], [0.8863233999999999], [0.032468882984328234]]
[300.0, 1000.0, 0.050886, [0.17470328499999999], [6.530804], [0.8863233999999999], [0.05043250231745397]]
[300.0, 200.0, 0.02979, [0.1017245035], [6.530804], [0.8863233999999999], [0.03844825116308932]]
[300.0, 800.0, 0.036551, [0.46685629999999995], [60.643179999999994], [6.530804], [0.16505867914169187]]
[300.0, 700.0, 0.04694, [0.16098849999999998], [6.530804], [0.8863233999999999], [0.04853986392646769]]
[300.0, 300.0, 0.029169, [0.20474415999999998], [23.0444084], [2.8455645999999994], [0.07738602845475402]]
