(100.0, 800.0, 0.999991)
(100.0, 500.0, 0.999997)
(100.0, 600.0, 0.99999)
(100.0, 100.0, 0.999988)
(100.0, 1000.0, 0.999995)
(100.0, 400.0, 0.999988)
(100.0, 900.0, 0.999982)
(100.0, 200.0, 0.999997)
(100.0, 700.0, 0.999998)
(100.0, 300.0, 0.999974)
(200.0, 700.0, 0.999936)
(200.0, 400.0, 0.999892)
(200.0, 500.0, 0.999906)
(200.0, 100.0, 0.999921)
(200.0, 600.0, 0.999939)
(200.0, 1000.0, 0.999951)
(200.0, 300.0, 0.999871)
(200.0, 900.0, 0.999954)
(200.0, 800.0, 0.999927)
(200.0, 200.0, 0.999923)
(300.0, 400.0, 0.998665)
(300.0, 1000.0, 0.998404)
(300.0, 200.0, 0.998099)
(300.0, 800.0, 0.998919)
(300.0, 700.0, 0.998735)
(300.0, 300.0, 0.998032)
(300.0, 900.0, 0.998515)
(300.0, 600.0, 0.998603)
(300.0, 500.0, 0.998484)
(300.0, 100.0, 1.0)
(400.0, 900.0, 0.992099)
(400.0, 200.0, 0.989363)
(400.0, 500.0, 0.989224)
(400.0, 300.0, 0.988895)
(400.0, 800.0, 0.991085)
(400.0, 100.0, 1.0)
(400.0, 1000.0, 0.991926)
(400.0, 400.0, 0.990634)
(400.0, 600.0, 0.990991)
(400.0, 700.0, 0.990489)
(500.0, 300.0, 0.965196)
(500.0, 600.0, 0.960636)
(500.0, 800.0, 0.958531)
(500.0, 1000.0, 0.957125)
(500.0, 700.0, 0.955535)
(500.0, 100.0, 1.0)
(500.0, 200.0, 0.999998)
(500.0, 900.0, 0.958597)
(500.0, 500.0, 0.961785)
(500.0, 400.0, 0.948849)
(600.0, 200.0, 0.999961)
(600.0, 100.0, 1.0)
(600.0, 800.0, 0.902157)
(600.0, 600.0, 0.895856)
(600.0, 400.0, 0.898022)
(600.0, 500.0, 0.898626)
(600.0, 300.0, 0.898416)
(600.0, 1000.0, 0.89565)
(600.0, 700.0, 0.899357)
(600.0, 900.0, 0.907011)
(700.0, 100.0, 0.999188)
(700.0, 1000.0, 0.901985)
(700.0, 600.0, 0.903014)
(700.0, 200.0, 0.994969)
(700.0, 400.0, 0.903978)
(700.0, 800.0, 0.905852)
(700.0, 700.0, 0.906977)
(700.0, 900.0, 0.899882)
(700.0, 300.0, 0.932539)
(700.0, 500.0, 0.909721)
(800.0, 300.0, 0.900735)
(800.0, 100.0, 0.975016)
(800.0, 800.0, 0.944459)
(800.0, 400.0, 0.946208)
(800.0, 200.0, 0.954278)
(800.0, 600.0, 0.938016)
(800.0, 1000.0, 0.942102)
(800.0, 900.0, 0.941244)
(800.0, 500.0, 0.941649)
(800.0, 700.0, 0.944751)
(900.0, 200.0, 0.854396)
(900.0, 300.0, 0.842543)
(900.0, 1000.0, 0.961248)
(900.0, 900.0, 0.962901)
(900.0, 700.0, 0.963337)
(900.0, 500.0, 0.960729)
(900.0, 800.0, 0.963194)
(900.0, 400.0, 0.913688)
(900.0, 100.0, 0.872815)
(900.0, 600.0, 0.959878)
(1000.0, 700.0, 0.979617)
(1000.0, 500.0, 0.980564)
(1000.0, 1000.0, 0.977383)
(1000.0, 200.0, 0.719988)
(1000.0, 800.0, 0.976847)
(1000.0, 400.0, 0.879941)
(1000.0, 300.0, 0.759675)
(1000.0, 600.0, 0.978071)
(1000.0, 100.0, 0.729723)
(1000.0, 900.0, 0.97998)
(1100.0, 700.0, 0.977672)
(1100.0, 900.0, 0.981183)
(1100.0, 200.0, 0.640935)
(1100.0, 800.0, 0.979192)
(1100.0, 500.0, 0.953323)
(1100.0, 400.0, 0.814611)
(1100.0, 600.0, 0.979246)
(1100.0, 100.0, 0.6149)
(1100.0, 1000.0, 0.983022)
(1100.0, 300.0, 0.695149)
(1200.0, 100.0, 0.518386)
(1200.0, 700.0, 0.973425)
(1200.0, 200.0, 0.53623)
(1200.0, 800.0, 0.970322)
(1200.0, 1000.0, 0.969647)
(1200.0, 300.0, 0.591923)
(1200.0, 600.0, 0.964989)
(1200.0, 500.0, 0.875461)
(1200.0, 900.0, 0.968395)
(1200.0, 400.0, 0.705669)
(1300.0, 900.0, 0.974647)
(1300.0, 200.0, 0.521037)
(1300.0, 1000.0, 0.975543)
(1300.0, 500.0, 0.820577)
(1300.0, 100.0, 0.48964)
(1300.0, 600.0, 0.946595)
(1300.0, 300.0, 0.569047)
(1300.0, 400.0, 0.672082)
(1300.0, 700.0, 0.973721)
(1300.0, 800.0, 0.972268)
(1400.0, 400.0, 0.674561)
(1400.0, 600.0, 0.92885)
(1400.0, 900.0, 0.981935)
(1400.0, 100.0, 0.497069)
(1400.0, 700.0, 0.983777)
(1400.0, 800.0, 0.985361)
(1400.0, 300.0, 0.571305)
(1400.0, 500.0, 0.794601)
(1400.0, 1000.0, 0.983593)
(1400.0, 200.0, 0.517966)
(1500.0, 400.0, 0.600101)
(1500.0, 200.0, 0.465234)
(1500.0, 500.0, 0.686649)
(1500.0, 600.0, 0.829052)
(1500.0, 1000.0, 0.973695)
(1500.0, 800.0, 0.971084)
(1500.0, 300.0, 0.504105)
(1500.0, 100.0, 0.405984)
(1500.0, 900.0, 0.971041)
(1500.0, 700.0, 0.943978)
(1600.0, 100.0, 0.371348)
(1600.0, 900.0, 0.927654)
(1600.0, 300.0, 0.430683)
(1600.0, 500.0, 0.5946)
(1600.0, 1000.0, 0.932689)
(1600.0, 800.0, 0.935339)
(1600.0, 200.0, 0.402655)
(1600.0, 700.0, 0.831387)
(1600.0, 400.0, 0.498199)
(1600.0, 600.0, 0.697671)
(1700.0, 900.0, 0.957691)
(1700.0, 700.0, 0.825231)
(1700.0, 500.0, 0.604282)
(1700.0, 300.0, 0.45995)
(1700.0, 800.0, 0.93608)
(1700.0, 400.0, 0.498534)
(1700.0, 1000.0, 0.959987)
(1700.0, 100.0, 0.405399)
(1700.0, 600.0, 0.723488)
(1700.0, 200.0, 0.414525)
(1800.0, 600.0, 0.540124)
(1800.0, 400.0, 0.414874)
(1800.0, 500.0, 0.46927)
(1800.0, 1000.0, 0.895834)
(1800.0, 700.0, 0.671285)
(1800.0, 200.0, 0.340436)
(1800.0, 800.0, 0.812315)
(1800.0, 900.0, 0.897408)
(1800.0, 100.0, 0.323672)
(1800.0, 300.0, 0.374181)
(1900.0, 300.0, 0.350663)
(1900.0, 600.0, 0.507412)
(1900.0, 500.0, 0.440538)
