[100.0, 800.0, 0.310209, [93.57448333333332], [4070.4845], [225.33805], [4.615689427256657]]
[100.0, 500.0, 0.292815, [2934.976604278077], [167950.65000000002], [7796.205000000001], [309.37373550574705]]
[100.0, 600.0, 0.303318, [3045.743411000766], [167950.65000000002], [7796.205000000001], [315.82880237492657]]
[100.0, 100.0, 0.271618, [2713.228132161958], [167950.65000000002], [7796.205000000001], [297.81547911419756]]
[100.0, 1000.0, 0.319811, [3603.492647058826], [166436.40000000002], [8725.5], [343.57968291942325]]
[100.0, 400.0, 0.309272, [93.27621666666667], [4070.4845], [225.33805], [4.617860555615675]]
[100.0, 900.0, 0.2882, [3039.2093200916747], [168034.45], [8210.1], [315.1512790269226]]
[100.0, 200.0, 0.319574, [96.56516666666667], [4070.4845], [225.33805], [4.6896188544486215]]
[100.0, 700.0, 0.306291, [3077.2058823529437], [167950.65000000002], [7796.205000000001], [317.38949144950834]]
[100.0, 300.0, 0.291572, [87.66776666666667], [4070.4845], [225.33805], [4.479613388576197]]
[200.0, 700.0, 0.187259, [19.771291666666666], [793.31], [78.43589999999999], [0.7388877715112688]]
[200.0, 400.0, 0.184357, [19.45885], [793.31], [78.43589999999999], [0.7328627751647795]]
[200.0, 500.0, 0.162763, [17.142116666666666], [793.31], [78.43589999999999], [0.6878893342036283]]
[200.0, 100.0, 0.17039, [45.93687500000001], [1626.9325000000001], [209.49545], [1.9464082305621297]]
[200.0, 600.0, 0.1835, [19.36655], [793.31], [78.43589999999999], [0.7319867371293918]]
[200.0, 1000.0, 0.18287, [19.298733333333335], [793.31], [78.43589999999999], [0.7304677439832645]]
[200.0, 300.0, 0.173519, [18.29413333333333], [793.31], [78.43589999999999], [0.7094160842238886]]
[200.0, 900.0, 0.170668, [17.988500000000002], [793.31], [78.43589999999999], [0.7039443929269793]]
[200.0, 800.0, 0.178578, [18.837316666666666], [793.31], [78.43589999999999], [0.7207899312559798]]
[200.0, 200.0, 0.185732, [50.149125000000005], [1626.9325000000001], [209.49545], [2.033815687322723]]
[300.0, 400.0, 0.178575, [10.2590675], [316.11505], [41.70535], [0.4023936194822179]]
[300.0, 1000.0, 0.182813, [10.5075175], [316.11505], [41.70535], [0.4077708072557426]]
[300.0, 200.0, 0.186255, [10.709505], [316.11505], [41.70535], [0.41129616002340696]]
[300.0, 800.0, 0.190749, [10.97366375], [316.11505], [41.70535], [0.4171561083695167]]
[300.0, 700.0, 0.190797, [10.976488750000001], [316.11505], [41.70535], [0.41786772727742444]]
[300.0, 300.0, 0.187145, [10.76178625], [316.11505], [41.70535], [0.4136091149866018]]
[300.0, 900.0, 0.184806, [10.6244625], [316.11505], [41.70535], [0.4098475326264634]]
[300.0, 600.0, 0.179339, [10.3038], [316.11505], [41.70535], [0.4044595158974505]]
[300.0, 500.0, 0.194567, [11.19835875], [316.11505], [41.70535], [0.4211576308224748]]
[300.0, 100.0, 0.095165, [5.42758375], [316.11505], [41.70535], [0.29349009778866475]]
[400.0, 900.0, 0.177607, [4.60823375], [112.0686], [17.457115], [0.184625]]
[400.0, 200.0, 0.174868, [4.53558625], [112.0686], [17.457115], [0.18244802342037034]]
[400.0, 500.0, 0.180462, [4.68401375], [112.0686], [17.457115], [0.18587945522569188]]
[400.0, 300.0, 0.174105, [4.5153675], [112.0686], [17.457115], [0.1822253927146269]]
[400.0, 800.0, 0.181588, [4.713915], [112.0686], [17.457115], [0.18647959841494727]]
[400.0, 100.0, 0.063727, [1.6356062500000002], [112.0686], [17.457115], [0.10977471247969633]]
[400.0, 1000.0, 0.168338, [4.3626925000000005], [112.0686], [17.457115], [0.17915430674421423]]
[400.0, 400.0, 0.171581, [4.44849875], [112.0686], [17.457115], [0.18130727543317174]]
[400.0, 600.0, 0.182037, [4.72585125], [112.0686], [17.457115], [0.18665990966193033]]
[400.0, 700.0, 0.175791, [4.5600675], [112.0686], [17.457115], [0.18328461473893548]]
[500.0, 300.0, 0.152597, [1.6027708333333333], [38.072655], [5.44904], [0.06411084151686047]]
[500.0, 600.0, 0.160685, [1.6899200000000003], [38.072655], [5.44904], [0.06573026742342948]]
[500.0, 800.0, 0.173961, [1.8336258333333333], [38.072655], [5.44904], [0.0685737184430822]]
[500.0, 1000.0, 0.173682, [1.8306025000000001], [38.072655], [5.44904], [0.06841280947308041]]
[500.0, 700.0, 0.159559, [1.6777716666666667], [38.072655], [5.44904], [0.06550598997207982]]
[500.0, 100.0, 0.05828, [0.6045045833333332], [38.072655], [5.44904], [0.03926679576945387]]
[500.0, 200.0, 0.110335, [1.1516841666666666], [38.072655], [5.44904], [0.05417065369941756]]
[500.0, 900.0, 0.153953, [1.6173583333333335], [38.072655], [5.44904], [0.06408207085882568]]
[500.0, 500.0, 0.167224, [1.760605], [38.072655], [5.44904], [0.067025093766771]]
[500.0, 400.0, 0.162279, [1.7071316666666667], [38.072655], [5.44904], [0.0660015098733018]]
[600.0, 200.0, 0.055998, [0.29313379166666664], [13.56206], [1.8869829999999999], [0.014459221874714498]]
[600.0, 100.0, 0.039112, [0.20412904166666665], [13.56206], [1.8869829999999999], [0.012049355964808519]]
[600.0, 800.0, 0.112781, [1.1776], [38.072655], [5.44904], [0.040899741917142816]]
[600.0, 600.0, 0.110316, [1.1514741666666666], [38.072655], [5.44904], [0.04043371633509176]]
[600.0, 400.0, 0.107367, [1.1202491666666667], [38.072655], [5.44904], [0.039856687714304055]]
[600.0, 500.0, 0.105327, [1.0986666666666667], [38.072655], [5.44904], [0.03951631168123979]]
[600.0, 300.0, 0.11107, [1.1594625], [38.072655], [5.44904], [0.04063911293323219]]
[600.0, 1000.0, 0.110968, [1.1583833333333335], [38.072655], [5.44904], [0.04062628630442227]]
[600.0, 700.0, 0.112207, [1.1715141666666666], [38.072655], [5.44904], [0.04078687833659796]]
[600.0, 900.0, 0.106472, [1.1107783333333334], [38.072655], [5.44904], [0.03974675912714282]]
[700.0, 100.0, 0.021822, [0.15600304166666668], [20.807265], [3.4006055], [0.008077530133373414]]
[700.0, 1000.0, 0.062715, [0.4507775], [20.807265], [3.4006055], [0.013672483518203835]]
[700.0, 600.0, 0.063866, [0.4591275], [20.807265], [3.4006055], [0.01382437586495519]]
[700.0, 200.0, 0.030538, [0.21854791666666665], [20.807265], [3.4006055], [0.009538212620821577]]
[700.0, 400.0, 0.067532, [0.4857408333333333], [20.807265], [3.4006055], [0.014225100077757706]]
[700.0, 800.0, 0.064153, [0.33632508333333333], [13.56206], [1.8869829999999999], [0.011839203356269843]]
[700.0, 700.0, 0.067275, [0.4838733333333334], [20.807265], [3.4006055], [0.014170410044643499]]
[700.0, 900.0, 0.067504, [0.3541157916666666], [13.56206], [1.8869829999999999], [0.012131807224308247]]
[700.0, 300.0, 0.05244, [0.37638154166666665], [20.807265], [3.4006055], [0.012532133004356795]]
[700.0, 500.0, 0.069375, [0.4991295833333333], [20.807265], [3.4006055], [0.014426664404266612]]
[800.0, 300.0, 0.02972, [0.09720616666666666], [5.751765], [0.9788095], [0.004043243296912107]]
[800.0, 100.0, 0.018164, [0.059235388888888886], [5.751765], [0.9788095], [0.0031527814488475935]]
[800.0, 800.0, 0.054955, [0.1809432777777778], [5.751765], [0.9788095], [0.005508479714533957]]
[800.0, 400.0, 0.051483, [0.1693537777777778], [5.751765], [0.9788095], [0.005342098555372096]]
[800.0, 200.0, 0.022195, [0.0724543611111111], [5.751765], [0.9788095], [0.0034819341953490077]]
[800.0, 600.0, 0.051102, [0.16808208333333335], [5.751765], [0.9788095], [0.005315222432426778]]
[800.0, 1000.0, 0.050561, [0.16627805555555555], [5.751765], [0.9788095], [0.005276673861158849]]
[800.0, 900.0, 0.055922, [0.18417566666666668], [5.751765], [0.9788095], [0.005563229422281475]]
[800.0, 500.0, 0.052982, [0.17435566666666666], [5.751765], [0.9788095], [0.005414354207242216]]
[800.0, 700.0, 0.051567, [0.1696346111111111], [5.751765], [0.9788095], [0.005350956848782362]]
[900.0, 200.0, 0.013189, [0.035807116666666666], [4.157417], [0.706357], [0.0014997950785949985]]
[900.0, 300.0, 0.019076, [0.05188213333333334], [4.157417], [0.706357], [0.0018008555065733493]]
[900.0, 1000.0, 0.037133, [0.10155221666666665], [4.157417], [0.706357], [0.002530122965830361]]
[900.0, 900.0, 0.037456, [0.10244615], [4.157417], [0.706357], [0.0025382534458866703]]
[900.0, 700.0, 0.036259, [0.09913435], [4.157417], [0.706357], [0.0024971583850448894]]
[900.0, 500.0, 0.035703, [0.09759783333333333], [4.157417], [0.706357], [0.002473408579268698]]
[900.0, 800.0, 0.037306, [0.10202860000000001], [4.157417], [0.706357], [0.002526358270537081]]
