[100.0, 800.0, 0.927601, [573.3370080000001], [2932.04], [313.353196], [12.004590660576477]]
[100.0, 500.0, 0.929564, [577.33864], [2932.04], [313.353196], [12.046201903006608]]
[100.0, 600.0, 0.927425, [572.985384], [2932.04], [313.353196], [12.02626167684705]]
[100.0, 100.0, 0.927025, [572.1802], [2932.04], [313.353196], [12.00671694411091]]
[100.0, 1000.0, 0.929488, [577.184632], [2932.04], [313.353196], [12.07192856175019]]
[100.0, 400.0, 0.926137, [570.411592], [2932.04], [313.353196], [11.998694881027687]]
[100.0, 900.0, 0.924385, [566.970608], [2932.04], [313.353196], [11.950134946853114]]
[100.0, 200.0, 0.933123, [584.8349840000001], [2932.04], [313.353196], [12.126306383066526]]
[100.0, 700.0, 0.926676, [571.484128], [2932.04], [313.353196], [12.007985766813682]]
[100.0, 300.0, 0.928247, [574.646352], [2932.04], [313.353196], [12.050511053063268]]
[200.0, 700.0, 0.953803, [265.90829], [1319.28], [127.221418], [4.501751639084501]]
[200.0, 400.0, 0.949252, [260.53342], [1319.28], [127.221418], [4.455026380393274]]
[200.0, 500.0, 0.945402, [256.2936], [1319.28], [127.221418], [4.418856107636907]]
[200.0, 100.0, 0.948462, [259.64148], [1319.28], [127.221418], [4.438479192245921]]
[200.0, 600.0, 0.9544, [266.64751], [1319.28], [127.221418], [4.5123250935631845]]
[200.0, 1000.0, 0.955116, [267.54336], [1319.28], [127.221418], [4.518438246783948]]
[200.0, 300.0, 0.949497, [260.81103], [1319.28], [127.221418], [4.450026899918695]]
[200.0, 900.0, 0.949542, [260.86255], [1319.28], [127.221418], [4.453497311102814]]
[200.0, 800.0, 0.951191, [262.77155], [1319.28], [127.221418], [4.472422595193795]]
[200.0, 200.0, 0.94386, [254.6652], [1319.28], [127.221418], [4.396009440390227]]
[300.0, 400.0, 0.925184, [107.24860899999999], [516.58], [54.743863999999995], [1.7648262846524017]]
[300.0, 1000.0, 0.925229, [24.458476], [112.60799999999999], [7.11574], [0.8438972372273772]]
[300.0, 200.0, 0.913005, [23.425707], [112.60799999999999], [7.11574], [0.8251350574299943]]
[300.0, 800.0, 0.918014, [104.663363], [516.58], [54.743863999999995], [1.7475476585775853]]
[300.0, 700.0, 0.929778, [24.880043], [112.60799999999999], [7.11574], [0.8533784195771533]]
[300.0, 300.0, 0.911736, [102.54757], [516.58], [54.743863999999995], [1.7318865603728206]]
[300.0, 900.0, 0.916086, [103.999583], [516.58], [54.743863999999995], [1.739376273553253]]
[300.0, 600.0, 0.914, [103.29582900000001], [516.58], [54.743863999999995], [1.7371074897656738]]
[300.0, 500.0, 0.916645, [104.190667], [516.58], [54.743863999999995], [1.7425721979304043]]
[300.0, 100.0, 0.632081, [53.788306], [516.58], [54.743863999999995], [1.25326533583276]]
[400.0, 900.0, 0.890918, [21.9124151], [110.078], [7.3977108], [0.546106364273481]]
[400.0, 200.0, 0.885759, [21.5794073], [110.078], [7.3977108], [0.5398226905197668]]
[400.0, 500.0, 0.880977, [21.281801100000003], [110.078], [7.3977108], [0.5374466158605894]]
[400.0, 300.0, 0.87215, [20.7571573], [110.078], [7.3977108], [0.529974801853824]]
[400.0, 800.0, 0.879282, [50.942148], [235.704], [28.113567], [0.8315490881481381]]
[400.0, 100.0, 0.496836, [8.8252012], [110.078], [7.3977108], [0.3458868900377694]]
[400.0, 1000.0, 0.896414, [22.281664000000003], [110.078], [7.3977108], [0.549202724865782]]
[400.0, 400.0, 0.894868, [22.176282599999997], [110.078], [7.3977108], [0.5491130904467677]]
[400.0, 600.0, 0.875375, [20.9453295], [110.078], [7.3977108], [0.5330445880974687]]
[400.0, 700.0, 0.892239, [21.999709300000003], [110.078], [7.3977108], [0.5460818562267016]]
[500.0, 300.0, 0.827322, [11.0414237], [40.6456], [3.71427414], [0.27955220353272126]]
[500.0, 600.0, 0.826625, [11.021857599999999], [40.6456], [3.71427414], [0.2788780113239479]]
[500.0, 800.0, 0.807028, [10.4967515], [40.6456], [3.71427414], [0.2725739694101401]]
[500.0, 1000.0, 0.802722, [10.387184099999999], [40.6456], [3.71427414], [0.2707347184976467]]
[500.0, 700.0, 0.787579, [10.016605799999999], [40.6456], [3.71427414], [0.2659067590340644]]
[500.0, 100.0, 0.394642, [3.9493277000000004], [40.6456], [3.71427414], [0.16674076802030152]]
[500.0, 200.0, 0.621411, [6.8987902], [40.6456], [3.71427414], [0.22026141865973714]]
[500.0, 900.0, 0.808422, [10.532583200000001], [40.6456], [3.71427414], [0.2716785858325974]]
[500.0, 500.0, 0.818407, [10.796029799999998], [40.6456], [3.71427414], [0.2757357568397686]]
[500.0, 400.0, 0.782725, [9.9022797], [40.6456], [3.71427414], [0.26408427329169]]
[600.0, 200.0, 0.369494, [3.1207120666666666], [30.3278], [2.9384317], [0.09050296559904666]]
[600.0, 100.0, 0.247403, [2.0180184666666667], [30.3278], [2.9384317], [0.07267715324945277]]
[600.0, 800.0, 0.637352, [4.736083333333333], [18.768], [1.88428282], [0.11126027690859742]]
[600.0, 600.0, 0.623616, [5.9276903333333335], [30.3278], [2.9384317], [0.12444238036581876]]
[600.0, 400.0, 0.627074, [4.6260912], [18.768], [1.88428282], [0.10986511489599922]]
[600.0, 500.0, 0.625361, [4.607977933333333], [18.768], [1.88428282], [0.10977600134415132]]
[600.0, 300.0, 0.646934, [4.8407962], [18.768], [1.88428282], [0.11263759587475419]]
[600.0, 1000.0, 0.611597, [4.464721666666667], [18.768], [1.88428282], [0.10818997248667117]]
[600.0, 700.0, 0.63913, [4.755352733333333], [18.768], [1.88428282], [0.11146718506657764]]
[600.0, 900.0, 0.628863, [4.645072333333333], [18.768], [1.88428282], [0.11025371465649379]]
[700.0, 100.0, 0.195241, [0.9404013066666667], [11.7484], [1.33514954], [0.038044564739555406]]
[700.0, 1000.0, 0.540412, [3.0079262000000004], [11.7484], [1.33514954], [0.06775225539501331]]
[700.0, 600.0, 0.536108, [2.976311933333333], [11.7484], [1.33514954], [0.06752149590233386]]
[700.0, 200.0, 0.254332, [1.2469802666666667], [11.7484], [1.33514954], [0.04370663587043861]]
[700.0, 400.0, 0.52673, [2.908178266666667], [11.7484], [1.33514954], [0.06677093622560976]]
[700.0, 800.0, 0.518551, [2.8495696666666666], [11.7484], [1.33514954], [0.0661083645741344]]
[700.0, 700.0, 0.541522, [3.0161157333333337], [11.7484], [1.33514954], [0.06786792117373601]]
[700.0, 900.0, 0.517679, [2.843367333333333], [11.7484], [1.33514954], [0.06594672189645888]]
[700.0, 300.0, 0.406517, [2.111407666666667], [11.7484], [1.33514954], [0.05694045256035272]]
[700.0, 500.0, 0.523702, [2.8863926666666666], [11.7484], [1.33514954], [0.06655200132227429]]
[800.0, 300.0, 0.269969, [0.9673257200000001], [6.2008], [0.82986346], [0.029966700304022646]]
[800.0, 100.0, 0.157046, [0.54002528], [6.2008], [0.82986346], [0.022365562883842453]]
[800.0, 800.0, 0.432402, [1.6727010666666666], [6.2008], [0.82986346], [0.0393494951033541]]
[800.0, 400.0, 0.447355, [1.7450207333333334], [6.2008], [0.82986346], [0.04028880237595663]]
[800.0, 200.0, 0.189189, [0.65765142], [6.2008], [0.82986346], [0.024646529275606604]]
[800.0, 600.0, 0.433595, [1.6784142666666666], [6.2008], [0.82986346], [0.03946206637603595]]
[800.0, 1000.0, 0.442062, [1.7192438666666667], [6.2008], [0.82986346], [0.03986403337457073]]
[800.0, 900.0, 0.434288, [1.6817385333333332], [6.2008], [0.82986346], [0.03949659816012288]]
[800.0, 500.0, 0.431378, [1.6678020666666666], [6.2008], [0.82986346], [0.03934326871693979]]
[800.0, 700.0, 0.431569, [1.6687174666666669], [6.2008], [0.82986346], [0.03943076902341341]]
[900.0, 200.0, 0.153335, [0.36583562333333336], [3.01392], [0.44629673799999997], [0.010281800366559244]]
[900.0, 300.0, 0.194055, [0.47156486], [3.01392], [0.44629673799999997], [0.011644462851978666]]
[900.0, 1000.0, 0.361528, [0.9597976666666667], [3.01392], [0.44629673799999997], [0.016682675474875126]]
[900.0, 900.0, 0.357957, [0.94829], [3.01392], [0.44629673799999997], [0.01656291733562257]]
[900.0, 700.0, 0.360177, [0.9554383999999999], [3.01392], [0.44629673799999997], [0.01662701694030933]]
[900.0, 500.0, 0.356363, [0.9431702000000001], [3.01392], [0.44629673799999997], [0.016491101580347306]]
[900.0, 800.0, 0.349363, [0.9208218666666668], [3.01392], [0.44629673799999997], [0.016277989003559378]]
[900.0, 400.0, 0.297515, [0.7615306133333334], [3.01392], [0.44629673799999997], [0.014838141613947333]]
[900.0, 100.0, 0.116883, [0.27456526000000003], [3.01392], [0.44629673799999997], [0.008917467110489763]]
[900.0, 600.0, 0.359531, [0.9533538333333333], [3.01392], [0.44629673799999997], [0.016580695941030007]]
