[200.0, 1800.0, 0.311691, [138527.26470588235, 65.70768571428572, 69.6899696969697, 613.2716666666666, 69.6899696969697, 94290.53846153845], [21754490.0, 9683.380000000001, 6082.915, 58412.100000000006, 1344.959, 17363890.0], [1160919.5, 538.2420000000001, 589.0765, 2982.46, 238.72315, 5057360.0], [4328.977160091649, 65.70768600399803, 69.68997000424035, 216.82430163101594, 69.68997000424035, 4084.1753348357206]]
[200.0, 700.0, 0.47497, [65.70694285714286, 52.26688636363637, 109440.73529411765, 131.4139, 77785.44117647059, 87920.96153846155], [6472.820000000001, 1066.1865, 16925610.0, 11153.145, 11781415.0, 17363890.0], [398.22725, 68.36240000000001, 1218245.0, 603.5115, 1135248.0, 5057360.0], [65.70694058329246, 52.26688455489173, 3847.7310979428025, 92.92365749608105, 3243.876317619684, 3943.793341081625]]
[200.0, 2000.0, 0.585818, [120.83455263157894, 131.19181428571426, 60.41727631578947, 327.9795714285714, 80084.88235294116, 90244.8076923077], [3559.085, 9683.380000000001, 1595.6444999999999, 11153.145, 11781415.0, 17363890.0], [227.90169999999998, 538.2420000000001, 173.841, 603.5115, 1135248.0, 5057360.0], [85.44293506402137, 92.76661521236605, 60.417278788251345, 146.67686266353098, 3288.691697253602, 3992.196530244306]]
[200.0, 1300.0, 0.520719, [306.46333333333337, 52.238079545454546, 143.654765625, 56.06039024390245, 76796.11764705883, 35693.970588235294], [37925.64, 1066.1865, 11909.62, 2229.6014999999998, 11781415.0, 7027470.0], [2127.3815, 68.36240000000001, 1103.4355, 131.54345, 1135248.0, 2080982.0], [153.23170545143572, 52.23808140389854, 101.57925342589648, 56.060380043208184, 3222.293397641566, 2196.8121367139797]]
[200.0, 1400.0, 0.769581, [215.664375, 52.282272727272726, 114750.35294117648, 121.07475000000001, 52.282272727272726, 36400.76470588236], [21241.575, 1066.1865, 16925610.0, 6486.075, 6.374655, 7027470.0], [1229.805, 68.36240000000001, 1218245.0, 361.91725, 2.2008229999999998, 2080982.0], [124.51388876785492, 52.28227432579503, 3940.543188804986, 85.61275995778917, 52.28227432579503, 2219.3939133377276]]
[200.0, 400.0, 0.58722, [137211.73529411765, 458.72166666666675, 69.50327272727273, 47.7835, 73665.29411764706, 38451.64705882353], [21754490.0, 52320.85, 6082.915, 463.3073, 11781415.0, 7027470.0], [1160919.5, 2712.5074999999997, 589.0765, 30.75093, 1135248.0, 2080982.0], [4302.598394130746, 187.27230619252455, 69.5032716857484, 47.78349928395203, 3152.583111801592, 2277.680177202097]]
[200.0, 1900.0, 0.707544, [215.69234375, 50.01563043478261, 287.58984375, 112.23018292682927, 71.89746875, 36946.85294117647], [21241.575, 621.7835, 11909.62, 2229.6014999999998, 3297.8, 7027470.0], [1229.805, 41.75644, 1103.4355, 131.54345, 535.164, 2080982.0], [124.53005410341713, 50.01562846488326, 143.79492334734474, 79.35872889902387, 71.89746591826967, 2236.124458780349]]
[200.0, 1700.0, 0.721259, [495.32571428571424, 60.82947368421053, 46774.29411764706, 100.50085869565217, 104834.23529411765], [82810.25, 1825.922, 8787880.0, 906.0925, 15100425.0], [4787.44, 200.8161, 3187867.5, 57.568200000000004, 1674737.5], [202.21588156003483, 60.82947533270427, 2521.900612427448, 71.06485662323472, 3775.512981026048]]
[200.0, 500.0, 0.550724, [143.653375, 131.34022857142858, 69.65012121212122, 112.11970731707318, 76119.38235294117, 88048.46153846153], [21241.575, 9683.380000000001, 6082.915, 2229.6014999999998, 11781415.0, 17363890.0], [1229.805, 538.2420000000001, 589.0765, 131.54345, 1135248.0, 5057360.0], [101.57828002410874, 92.87157030775657, 69.65011600363978, 79.28060879930439, 3208.0497260769976, 3945.5465119684636]]
[200.0, 1500.0, 0.40697, [60.723131578947374, 56.2799756097561, 69.92360606060606, 60.723131578947374, 76.91596666666666, 96914.11538461539], [3559.085, 1832.1645, 6082.915, 6486.075, 7358.615, 17363890.0], [227.90169999999998, 112.70085, 589.0765, 361.91725, 1093.421, 5057360.0], [60.723135368449725, 56.27997912197779, 69.92361042427544, 60.723135368449725, 76.91597146670298, 4147.541511753195]]
[200.0, 100.0, 0.795699, [45.11675490196079, 230.09550000000002, 50485.647058823524, 45.11675490196079, 95963.32352941178], [105.76765, 27864.195, 8787880.0, 319.9811, 15100425.0], [9.347735, 2508.8595, 3187867.5, 22.12883, 1674737.5], [45.11674803750189, 132.84566023940883, 2614.047756782665, 45.11674803750189, 3603.97824210277]]
[200.0, 600.0, 0.607922, [58.89771794871795, 49.935021739130434, 113769.61764705883, 58.89771794871795, 77152.55882352941, 94354.15384615384], [2002.5024999999998, 621.7835, 16925610.0, 3760.1325, 11781415.0, 17363890.0], [134.418, 41.75644, 1218245.0, 216.91330000000002, 1135248.0, 5057360.0], [58.89772054897, 49.93502394369196, 3920.7592301971904, 58.89772054897, 3228.7339908067693, 4083.103080897024]]
[200.0, 1000.0, 0.819244, [47.75655208333333, 52.098056818181824, 69.46407575757576, 47.75655208333333, 75107.0, 36272.5], [171.58079999999998, 1066.1865, 6082.915, 463.3073, 11781415.0, 7027470.0], [14.231230000000002, 68.36240000000001, 589.0765, 30.75093, 1135248.0, 2080982.0], [47.7565485983627, 52.09805301639566, 69.46407068852756, 47.7565485983627, 3182.385560341688, 2211.5736384930774]]
[200.0, 1200.0, 0.698276, [56.087878048780496, 49.99136956521739, 108081.35294117648, 117.92835897435899, 77239.61764705884, 87915.61538461538], [1106.491, 621.7835, 16925610.0, 3760.1325, 11781415.0, 17363890.0], [77.50345, 41.75644, 1218245.0, 216.91330000000002, 1135248.0, 5057360.0], [56.087883576728025, 49.99137449230107, 3823.6436634513816, 83.38794068810247, 3232.3770271542803, 3943.5532741469974]]
[200.0, 300.0, 0.692316, [56.64412195121951, 1204.2122222222222, 59.54894871794872, 50.487152173913046, 192759.96153846153, 37841.61764705882], [1106.491, 170336.3, 788.8394999999999, 785.9795, 27434055.0, 7027470.0], [77.50345, 8719.495, 92.3748, 50.01105, 2787520.5, 2080982.0], [56.644129495524695, 321.83922534155147, 59.54895664914134, 50.48715889818505, 5868.216214358631, 2273.681982552852]]
[200.0, 1600.0, 0.867511, [56.35956097560976, 33.489014492753626, 111459.32352941176, 30.404500000000002, 72.2106875, 86741.6923076923], [1106.491, 6.275849999999999, 16925610.0, 3.5186095, 3297.8, 17363890.0], [77.50345, 0.726697, 1218245.0, 0.4327232, 535.164, 5057360.0], [56.35955522007251, 33.48901107279671, 3892.327871977871, 30.404496895039117, 72.2106801257179, 3926.6122833389904]]
[200.0, 900.0, 0.370054, [144.238421875, 56.28815853658537, 111996.85294117648, 60.73196052631579, 82266.79411764706, 85.4746111111111], [21241.575, 1832.1645, 16925610.0, 6486.075, 11781415.0, 7464.945], [1229.805, 112.70085, 1218245.0, 361.91725, 1135248.0, 4147.8330000000005], [101.9919406474416, 56.28815712880085, 3899.2302496508696, 60.73195900739039, 3341.859913530323, 85.47460897336425]]
[200.0, 800.0, 0.668915, [60.72634210526316, 52.44547727272727, 111850.79411764706, 52.44547727272727, 65.93145714285714, 35021.23529411765], [3559.085, 1066.1865, 16925610.0, 1339.1305, 498.33255, 7027470.0], [227.90169999999998, 68.36240000000001, 1218245.0, 81.8697, 98.34445000000001, 2080982.0], [60.72634281686456, 52.445477887292114, 3896.5071751621304, 52.445477887292114, 65.93145791545294, 2180.3274650087037]]
[200.0, 1100.0, 0.786417, [96.30759375000001], [414.5709], [29.107174999999998], [68.09976596876085]]
[200.0, 200.0, 0.75507, [739.3791071428572, 47.92271875, 69.70577272727273, 47.92271875, 78209.88235294116, 92011.61538461538], [68526.35, 359.72245, 6082.915, 463.3073, 11781415.0, 17363890.0], [3907.9455000000003, 25.369770000000003, 589.0765, 30.75093, 1135248.0, 5057360.0], [246.45969006417783, 47.922723801942034, 69.70578007555206, 47.922723801942034, 3253.1020596317944, 4034.9765182660703]]
[300.0, 2000.0, 0.386906, [48229.7, 53684.975, 31.79071794871795, 56257.649999999994, 19310.475, 6385.164999999999], [4104674.9999999995, 4834560.0, 788.8394999999999, 5381045.0, 2026709.0, 986799.0], [214013.6, 241607.55000000002, 92.3748, 268609.69999999995, 205900.15000000002, 327245.89999999997], [1222.6712558983302, 1289.9677806053917, 22.479433949508945, 1320.5148143811184, 773.6578297283625, 444.87554439415976]]
[300.0, 400.0, 0.325336, [46695.799999999996, 53746.575, 36769.075, 56096.825, 19636.9775, 5813.7825], [4104674.9999999995, 4834560.0, 3110390.0, 5381045.0, 2026709.0, 986799.0], [214013.6, 241607.55000000002, 227620.6, 268609.69999999995, 205900.15000000002, 327245.89999999997], [1201.681634210992, 1289.216331730249, 1066.3304483132797, 1317.1024068006254, 779.2696901586767, 424.0136348043539]]
[300.0, 1000.0, 0.391653, [46306.37500000001, 12.769239583333334, 34752.775, 56205.100000000006, 20778.1125, 4964.68], [4104674.9999999995, 359.72245, 3110390.0, 5381045.0, 2026709.0, 986799.0], [214013.6, 25.369770000000003, 227620.6, 268609.69999999995, 205900.15000000002, 327245.89999999997], [1191.2656085021508, 12.769240146681051, 1032.0074491010228, 1312.4295219172725, 797.9786964574931, 390.06217453118927]]
[300.0, 200.0, 0.612569, [48127.72499999999, 47.55469230769231, 36258.075, 24.24356862745098, 17773.567499999997, 5842.094999999999], [4104674.9999999995, 3190.5415, 3110390.0, 277.8619, 2026709.0, 986799.0], [214013.6, 190.9338, 227620.6, 19.27985, 205900.15000000002, 327245.89999999997], [1219.6943777028735, 27.45571115361411, 1058.658053858752, 17.142792549904854, 741.208936467984, 424.9498499823244]]
[300.0, 1600.0, 0.512183, [48671.05, 12.16487254901961, 34215.524999999994, 13.487141304347825, 16.32653947368421, 5707.76], [4104674.9999999995, 207.09869999999998, 3110390.0, 785.9795, 198.3774, 986799.0], [214013.6, 15.387615, 227620.6, 50.01105, 44.19444, 327245.89999999997], [1228.73791957439, 12.164873230540037, 1030.23328668802, 13.487142059946562, 16.326540388356364, 420.7815644725895]]
[300.0, 1300.0, 0.339562, [46106.74999999999, 13.435934782608696, 34641.875, 55902.9, 19777.7, 6149.6275], [4104674.9999999995, 621.7835, 3110390.0, 5381045.0, 2026709.0, 986799.0], [214013.6, 41.75644, 227620.6, 268609.69999999995, 205900.15000000002, 327245.89999999997], [1193.6587661471765, 13.435938989208724, 1034.662384548699, 1314.362250294796, 781.7822586884407, 435.93563171642666]]
[300.0, 800.0, 0.639531, [14.01081818181818, 12.087764705882352, 13.401652173913043, 63.22829487179487, 19049.105000000003, 5517.46], [605.6410000000001, 207.09869999999998, 79.78815, 3760.1325, 2026709.0, 986799.0], [44.74865500000001, 15.387615, 11.715215, 216.91330000000002, 205900.15000000002, 327245.89999999997], [14.010815258751935, 12.087762184021278, 13.401649377936632, 31.61414725051719, 766.2674141577469, 412.394228863596]]
[300.0, 700.0, 0.524043, [14.072170454545454, 26.9206847826087, 35633.575, 54332.675, 16.294092105263157, 5479.705], [605.6410000000001, 621.7835, 3110390.0, 5381045.0, 198.3774, 986799.0], [44.74865500000001, 41.75644, 227620.6, 268609.69999999995, 44.19444, 327245.89999999997], [14.072174128781374, 19.03579604825935, 1050.3198917472714, 1296.9476184487946, 16.29409635964159, 411.8798368456509]]
[300.0, 300.0, 0.593882, [46944.15, 55709.524999999994, 36573.85, 10.462372881355932, 19197.41, 5648.1125], [4104674.9999999995, 4834560.0, 3110390.0, 56.76115, 2026709.0, 986799.0], [214013.6, 241607.55000000002, 227620.6, 4.5691144999999995, 205900.15000000002, 327245.89999999997], [1203.696130674183, 1311.2660866506083, 1062.4570579557558, 10.462374962657181, 769.7459402296319, 417.52050847832606]]
[300.0, 900.0, 0.369526, [47554.25000000001, 51370.899999999994, 35119.35, 12.824770833333332, 19668.065, 4986.27], [4104674.9999999995, 4834560.0, 3110390.0, 463.3073, 2026709.0, 986799.0], [214013.6, 241607.55000000002, 227620.6, 30.75093, 205900.15000000002, 327245.89999999997], [1209.8318581521978, 1257.4448298036777, 1039.6892564607947, 12.824769700932038, 778.056553214482, 391.75837578793386]]
