[100.0, 1800.0, 0.991706, [846.462744], [2932.04], [313.353196], [19.990226091767944]]
[100.0, 800.0, 0.989949, [825.204488], [2932.04], [313.353196], [19.686830619477583]]
[100.0, 500.0, 0.994013, [881.597176], [2932.04], [313.353196], [20.32712050045456]]
[100.0, 1100.0, 0.992337, [855.098232], [2932.04], [313.353196], [20.088005655116685]]
[100.0, 600.0, 0.992146, [852.42048], [2932.04], [313.353196], [20.07502400496697]]
[100.0, 1400.0, 0.991714, [846.5757199999999], [2932.04], [313.353196], [19.93184618042192]]
[100.0, 1700.0, 0.988108, [806.219552], [2932.04], [313.353196], [19.479361418691322]]
[100.0, 100.0, 0.991546, [844.3726879999999], [2932.04], [313.353196], [19.94086364428582]]
[100.0, 1200.0, 0.994197, [884.906784], [2932.04], [313.353196], [20.40885167960216]]
[100.0, 1000.0, 0.993184, [867.762032], [2932.04], [313.353196], [20.24631356074483]]
[100.0, 2000.0, 0.991622, [845.3629759999999], [2932.04], [313.353196], [19.903297945817922]]
[100.0, 400.0, 0.992379, [855.701016], [2932.04], [313.353196], [20.068968651129037]]
[100.0, 1600.0, 0.990929, [836.613592], [2932.04], [313.353196], [19.785236888144652]]
[100.0, 1300.0, 0.993575, [874.0781999999999], [2932.04], [313.353196], [20.299970427564666]]
[100.0, 1500.0, 0.991176, [839.6551119999999], [2932.04], [313.353196], [19.890561701470375]]
[100.0, 900.0, 0.991465, [843.3200240000001], [2932.04], [313.353196], [19.943834608219152]]
[100.0, 1900.0, 0.990537, [831.921592], [2932.04], [313.353196], [19.80204204419332]]
[100.0, 200.0, 0.99163, [845.46896], [2932.04], [313.353196], [19.91130815993766]]
[100.0, 700.0, 0.991046, [838.0379360000001], [2932.04], [313.353196], [19.919434128508772]]
[100.0, 300.0, 0.9922, [853.1712], [2932.04], [313.353196], [20.064894174652405]]
[200.0, 1800.0, 0.996257, [392.05777], [1319.28], [127.221418], [7.45055171111509]]
[200.0, 700.0, 0.996486, [394.78764], [1319.28], [127.221418], [7.490270555861116]]
[200.0, 2000.0, 0.995802, [387.05343], [1319.28], [127.221418], [7.39022963783941]]
[200.0, 1300.0, 0.995514, [384.1483], [1319.28], [127.221418], [7.382011148731761]]
[200.0, 1400.0, 0.996736, [397.95129000000003], [1319.28], [127.221418], [7.520570935773427]]
[200.0, 400.0, 0.99604, [389.6108], [1319.28], [127.221418], [7.44584993133759]]
[200.0, 1900.0, 0.996502, [394.97578000000004], [1319.28], [127.221418], [7.507363478612182]]
[200.0, 1700.0, 0.997011, [401.71409], [1319.28], [127.221418], [7.554003276409139]]
[200.0, 500.0, 0.99541, [383.1386], [1319.28], [127.221418], [7.377602700064568]]
[200.0, 1500.0, 0.996337, [392.98651], [1319.28], [127.221418], [7.472253649334985]]
[200.0, 100.0, 0.994221, [372.86818], [1319.28], [127.221418], [7.248704243518286]]
[200.0, 600.0, 0.996632, [396.60487], [1319.28], [127.221418], [7.526104689678452]]
[200.0, 1000.0, 0.997278, [405.67285], [1319.28], [127.221418], [7.597614059690056]]
[200.0, 1200.0, 0.996673, [397.12904000000003], [1319.28], [127.221418], [7.521168805445069]]
[200.0, 300.0, 0.995949, [388.61306], [1319.28], [127.221418], [7.415954024938396]]
[200.0, 1600.0, 0.996035, [389.55514000000005], [1319.28], [127.221418], [7.431228458337154]]
[200.0, 900.0, 0.996269, [392.19392999999997], [1319.28], [127.221418], [7.455835895458001]]
[200.0, 800.0, 0.995601, [385.00689], [1319.28], [127.221418], [7.40260993839335]]
[200.0, 1100.0, 0.996321, [392.80205], [1319.28], [127.221418], [7.468744921337185]]
[200.0, 200.0, 0.994025, [371.35961], [1319.28], [127.221418], [7.25649343898277]]
[300.0, 2000.0, 0.988309, [155.942484], [516.58], [54.743863999999995], [2.903297024074526]]
[300.0, 400.0, 0.988501, [156.31938499999998], [516.58], [54.743863999999995], [2.9042807732724465]]
[300.0, 1000.0, 0.987693, [154.775579], [516.58], [54.743863999999995], [2.898195310878824]]
[300.0, 200.0, 0.986616, [152.854665], [516.58], [54.743863999999995], [2.875872027750887]]
[300.0, 1600.0, 0.989209, [157.75286], [516.58], [54.743863999999995], [2.9304076064602347]]
[300.0, 1300.0, 0.990129, [159.749743], [516.58], [54.743863999999995], [2.9462290779910516]]
[300.0, 800.0, 0.989084, [157.49415599999998], [516.58], [54.743863999999995], [2.9235849979092445]]
[300.0, 700.0, 0.988171, [155.67619000000002], [516.58], [54.743863999999995], [2.9135281206811787]]
[300.0, 300.0, 0.988213, [155.758208], [516.58], [54.743863999999995], [2.910986892790828]]
[300.0, 900.0, 0.986653, [152.916995], [516.58], [54.743863999999995], [2.8816384159016204]]
[300.0, 600.0, 0.98954, [158.45362400000002], [516.58], [54.743863999999995], [2.9388645443436148]]
[300.0, 1400.0, 0.987673, [154.738825], [516.58], [54.743863999999995], [2.8985238415441748]]
[300.0, 500.0, 0.98881, [156.93447400000002], [516.58], [54.743863999999995], [2.919742879090554]]
[300.0, 1200.0, 0.988582, [156.479028], [516.58], [54.743863999999995], [2.916828044297435]]
[300.0, 100.0, 0.824532, [82.16411899999999], [516.58], [54.743863999999995], [2.1172378879096225]]
[300.0, 1100.0, 0.989979, [159.41251700000004], [516.58], [54.743863999999995], [2.942011985019776]]
[300.0, 1900.0, 0.988137, [155.611307], [516.58], [54.743863999999995], [2.90874990330898]]
[300.0, 1500.0, 0.988965, [157.249689], [516.58], [54.743863999999995], [2.9155328363782838]]
[300.0, 1700.0, 0.989194, [157.721534], [516.58], [54.743863999999995], [2.9207690853609085]]
[300.0, 1800.0, 0.986936, [153.410253], [516.58], [54.743863999999995], [2.8802135129187905]]
[400.0, 900.0, 0.971196, [74.969926], [235.704], [28.113567], [1.3761163519121486]]
[400.0, 1200.0, 0.971195, [33.248179], [110.078], [7.3977108], [0.9147800036074246]]
[400.0, 1500.0, 0.973018, [75.90924600000001], [235.704], [28.113567], [1.3886871652751744]]
[400.0, 200.0, 0.969495, [74.13969499999999], [235.704], [28.113567], [1.363636424784847]]
[400.0, 1600.0, 0.968239, [32.561836], [110.078], [7.3977108], [0.9069477752329513]]
[400.0, 500.0, 0.967646, [73.28234699999999], [235.704], [28.113567], [1.360819252509311]]
[400.0, 1700.0, 0.970575, [33.099001], [110.078], [7.3977108], [0.9130976826167067]]
[400.0, 300.0, 0.968246, [73.55572500000001], [235.704], [28.113567], [1.3605107551945337]]
[400.0, 1300.0, 0.97156, [33.337188999999995], [110.078], [7.3977108], [0.9186204031045685]]
[400.0, 1400.0, 0.972298, [33.520867], [110.078], [7.3977108], [0.9201946169153565]]
[400.0, 1100.0, 0.969589, [74.18463700000001], [235.704], [28.113567], [1.3686364469792551]]
[400.0, 800.0, 0.973719, [76.28573300000001], [235.704], [28.113567], [1.3881608033653738]]
[400.0, 100.0, 0.630767, [12.361423599999998], [110.078], [7.3977108], [0.5578631864534529]]
[400.0, 1000.0, 0.968787, [32.684495], [110.078], [7.3977108], [0.9068535714215389]]
[400.0, 400.0, 0.973175, [33.744794999999996], [110.078], [7.3977108], [0.9232163901274717]]
