[100.0, 1800.0, 0.723544, [8143.603100000001], [72956.0], [7476.803199999999], [693.2296150627152]]
[100.0, 800.0, 0.696897, [297.299104], [3085.22], [282.25002], [11.816578274272125]]
[100.0, 500.0, 0.678834, [286.366744], [3085.22], [282.25002], [11.585157853736822]]
[100.0, 1100.0, 0.701468, [300.133808], [3085.22], [282.25002], [11.901078181744712]]
[100.0, 600.0, 0.686462, [3.5458433], [3.21632], [1.43891266], [2.0471932942445856]]
[100.0, 1400.0, 0.698775, [298.460144], [3085.22], [282.25002], [11.83471493665986]]
[100.0, 1700.0, 0.782837, [4.706476199999999], [2.29908], [1.6828630800000002], [2.3532383432198283]]
[100.0, 100.0, 0.672451, [76.525692], [560.28], [73.457538], [9.491843357325278]]
[100.0, 1200.0, 0.679317, [286.653416], [3085.22], [282.25002], [11.615778785772394]]
[100.0, 1000.0, 0.701191, [299.961216], [3085.22], [282.25002], [11.903601237944757]]
[100.0, 2000.0, 0.652842, [271.322168], [3085.22], [282.25002], [11.275764109629112]]
[100.0, 400.0, 0.679304, [286.645688], [3085.22], [282.25002], [11.61547128548816]]
[100.0, 1600.0, 0.687861, [21.6405896], [151.52399999999997], [16.2359806], [3.5576911206567665]]
[100.0, 1300.0, 0.698728, [298.431256], [3085.22], [282.25002], [11.86157680445564]]
[100.0, 1500.0, 0.735501, [18.8474788], [70.426], [13.311259199999999], [4.7118687163374995]]
[100.0, 900.0, 0.688034, [17.687078200000002], [76.31400000000001], [13.939518], [4.566784459113436]]
[100.0, 1900.0, 0.717236, [310.144144], [3085.22], [282.25002], [12.090677662397589]]
[100.0, 200.0, 0.684573, [289.794664], [3085.22], [282.25002], [11.657251713161212]]
[100.0, 700.0, 0.675772, [284.55415999999997], [3085.22], [282.25002], [11.607206533873688]]
[100.0, 300.0, 0.67656, [285.019496], [3085.22], [282.25002], [11.597282225073252]]
[200.0, 1800.0, 0.75546, [134.65037199999998], [1401.1599999999999], [108.248672], [4.366337833929024]]
[200.0, 700.0, 0.733872, [128.611561], [1401.1599999999999], [108.248672], [4.275192707937269]]
[200.0, 2000.0, 0.748414, [132.639528], [1401.1599999999999], [108.248672], [4.326224188596795]]
[200.0, 1300.0, 0.736667, [129.373482], [1401.1599999999999], [108.248672], [4.283984470093233]]
[200.0, 1400.0, 0.765462, [137.577398], [1401.1599999999999], [108.248672], [4.42190537438331]]
[200.0, 400.0, 0.745315, [131.76755200000002], [1401.1599999999999], [108.248672], [4.330150572439716]]
[200.0, 1900.0, 0.759086, [135.701587], [1401.1599999999999], [108.248672], [4.400425373756496]]
[200.0, 1700.0, 0.753525, [134.09404800000002], [1401.1599999999999], [108.248672], [4.3643898462442605]]
[200.0, 500.0, 0.757995, [135.384118], [1401.1599999999999], [108.248672], [4.385521645140974]]
[200.0, 1500.0, 0.744587, [131.563818], [1401.1599999999999], [108.248672], [4.323454939050481]]
[200.0, 100.0, 0.745784, [131.898928], [1401.1599999999999], [108.248672], [4.311251685995612]]
[200.0, 600.0, 0.756541, [134.962781], [1401.1599999999999], [108.248672], [4.390340346715731]]
[200.0, 1000.0, 0.77403, [140.15700900000002], [1401.1599999999999], [108.248672], [4.46577384223608]]
[200.0, 1200.0, 0.788632, [144.721359], [1401.1599999999999], [108.248672], [4.540312435284603]]
[200.0, 300.0, 0.769183, [138.689241], [1401.1599999999999], [108.248672], [4.430265110577469]]
[200.0, 1600.0, 0.745054, [131.694596], [1401.1599999999999], [108.248672], [4.320759211064648]]
[200.0, 900.0, 0.742958, [131.109292], [1401.1599999999999], [108.248672], [4.310846136201105]]
[200.0, 800.0, 0.765175, [137.492252], [1401.1599999999999], [108.248672], [4.42374133963549]]
[200.0, 1100.0, 0.747403, [132.354144], [1401.1599999999999], [108.248672], [4.335404216448565]]
