[100.0, 1800.0, 0.044709, [0.47209303199999997, 35.8790616], [103.5, 13938.0], [6.6977012, 875.2098], [0.33382019663285806, 4.115611131095842]]
[100.0, 800.0, 0.10649, [0.9393338, 6.10566832], [43.37799999999999, 1996.4], [3.22984216, 126.311676], [0.4696667129784694, 1.6934076909238367]]
[100.0, 500.0, 0.061559, [54.83619519999999, 8.90502224], [25530.0, 1996.4], [1383.06314, 126.311676], [5.069607388348728, 2.0429519254255593]]
[100.0, 1100.0, 0.057845, [24.0673288, 0.707862628], [9476.0, 86.94], [553.91314, 7.5865132], [3.3701005212307837, 0.4086847729974778]]
[100.0, 600.0, 0.0502, [54.369589600000005, 6.61890688], [25530.0, 1996.4], [1383.06314, 126.311676], [5.069989702553646, 1.768976995215031]]
[100.0, 1400.0, 0.073353, [25.3409584, 0.11731927399999999], [9476.0, 1.8078], [553.91314, 0.304713108], [3.448467307544034, 0.11731923724607146]]
[100.0, 1700.0, 0.046278, [0.9412952399999999, 0.23532394799999998], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.47064766864396557, 0.2353238972650249]]
[100.0, 100.0, 0.041041, [52.27292800000001, 31.0812064], [25530.0, 13938.0], [1383.06314, 875.2098], [4.961527161026129, 3.825831255243754]]
[100.0, 1200.0, 0.046479, [9.884597759999998, 1.17673796], [4057.2, 314.64], [209.489474, 26.476988199999997], [2.156995672132886, 0.5262531082283505]]
[100.0, 1000.0, 0.047036, [8.50283872, 1.4171403999999999], [4057.2, 314.64], [209.489474, 26.476988199999997], [2.004138439928739, 0.5785449826590843]]
[100.0, 2000.0, 0.069783, [60.9186096, 0.23430238], [25530.0, 8.096], [1383.06314, 0.98766186], [5.342916455420204, 0.2343023625659801]]
[100.0, 400.0, 0.053109, [2471.0832], [791200.0], [37086.3868], [381.2965083763553]]
[100.0, 1600.0, 0.060782, [0.116976206, 1.6376662399999997], [3.8824, 314.64], [0.428071952, 26.476988199999997], [0.11697619109887276, 0.6189797330446288]]
[100.0, 1300.0, 0.045001, [23.101310400000003, 5.18600872], [9476.0, 1996.4], [553.91314, 126.311676], [3.3001876019402285, 1.5636405092731511]]
[100.0, 1500.0, 0.046508, [60.783112, 5.183055520000001], [25530.0, 1996.4], [1383.06314, 126.311676], [5.351654787670819, 1.562750248913754]]
[100.0, 900.0, 0.067776, [1.1791391599999999, 8.9614532], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.527326874111305, 2.0558984566364167]]
[100.0, 1900.0, 0.062616, [0.23567184600000002, 7.0701540000000005], [14.352, 1996.4], [1.25133524, 126.311676], [0.1666451822285901, 1.8255060908361822]]
[100.0, 200.0, 0.086715, [0.11723086199999999, 3.75138648], [1.1500000000000001, 874.0], [0.18400000000000002, 74.882572], [0.11723083529515603, 1.3263155997273048]]
[100.0, 700.0, 0.045889, [8.9958888, 0.23673394], [4057.2, 25.392], [209.489474, 2.93968428], [2.063798497140649, 0.2367339130416257]]
[100.0, 300.0, 0.126449, [0.11797164600000001, 3.77509304], [0.35742, 874.0], [0.090960262, 74.882572], [0.11797168824764695, 1.3346971144046127]]
[200.0, 1800.0, 0.023237, [11.78013816, 0.028317636799999997], [9476.0, 1.8078], [553.91314, 0.304713108], [1.155137580031054, 0.0283176388563736]]
[200.0, 700.0, 0.043001, [0.34106929999999996, 0.0284224478], [103.5, 0.31418], [6.6977012, 0.093860286], [0.13924095903145742, 0.02842244298437416]]
[200.0, 2000.0, 0.021958, [26.8665576, 1.580385936], [25530.0, 874.0], [1383.06314, 74.882572], [1.7415004638529386, 0.422375917646828]]
[200.0, 1300.0, 0.031538, [0.0283713832, 0.96462736], [1.1500000000000001, 314.64], [0.18400000000000002, 26.476988199999997], [0.028371381482049828, 0.23395637986599127]]
[200.0, 1400.0, 0.025132, [0.5685017640000001, 2.50140824], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.17977602745638807, 0.533301836696631]]
[200.0, 400.0, 0.027344, [5.57806488, 3.073628], [4057.2, 1996.4], [209.489474, 126.311676], [0.7968663791627804, 0.591520079523933]]
[200.0, 1900.0, 0.024824, [5.13696904, 2.73971584], [4057.2, 1996.4], [209.489474, 126.311676], [0.765774090551515, 0.5592422941945646]]
[200.0, 1700.0, 0.024004, [0.511375652, 0.625014696], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.17045854740669356, 0.18844901468567038]]
[200.0, 500.0, 0.024907, [29.5486888, 3.06851832], [25530.0, 1996.4], [1383.06314, 126.311676], [1.832531647399302, 0.590536526761893]]
[200.0, 1500.0, 0.027917, [0.454648176, 0.909296352], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.16074240421245414, 0.22732406946911715]]
[200.0, 100.0, 0.034771, [0.28183537599999997, 0.112734132], [103.5, 8.096], [6.6977012, 0.98766186], [0.126040604378113, 0.07971507219089749]]
[200.0, 600.0, 0.02971, [33.590745600000005, 2.28508496], [25530.0, 874.0], [1383.06314, 74.882572], [1.9590513786013881, 0.5109604133394289]]
[200.0, 1000.0, 0.023673, [0.512248916, 0.227666236], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.17074967024272697, 0.11383311349515131]]
[200.0, 1200.0, 0.025293, [3.41861512, 0.0569769064], [1968.8, 8.096], [126.311676, 0.98766186], [0.6241506741164348, 0.05697691543774549]]
[200.0, 300.0, 0.022374, [11.32157152, 0.6226864520000001], [9476.0, 314.64], [553.91314, 26.476988199999997], [1.1321570986395837, 0.18774700372575856]]
[200.0, 1600.0, 0.024536, [29.1457472, 1.81452152], [25530.0, 874.0], [1383.06314, 74.882572], [1.818062277833188, 0.45363042211915194]]
[200.0, 900.0, 0.03332, [0.226783588, 0.340175428], [43.37799999999999, 86.94], [3.22984216, 7.5865132], [0.1133918194580191, 0.13887603410236052]]
[200.0, 800.0, 0.029647, [12.98063696, 0.17079781600000002], [9476.0, 25.392], [553.91314, 2.93968428], [1.2157480275780832, 0.09861018186779699]]
[200.0, 1100.0, 0.040323, [0.0284021802, 3.40826144], [0.35742, 1996.4], [0.090960262, 126.311676], [0.028402174677302442, 0.6222604157103359]]
[200.0, 200.0, 0.026944, [4.537421599999999, 0.850766228], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.71742918992748, 0.21966691097204422]]
[300.0, 2000.0, 0.01319, [2.594538, 0.36755941200000003], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.3349532886836611, 0.08914624828000335]]
[300.0, 400.0, 0.017226, [0.0107918116, 0.41008880400000003], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.010791811762628181, 0.09408083018341197]]
[300.0, 1000.0, 0.017672, [0.0054269120999999995, 0.08683062119999999], [0.09706000000000001, 25.392], [0.0328924104, 2.93968428], [0.005426913238665236, 0.04341530590932189]]
[300.0, 200.0, 0.01678, [0.34629020800000004, 0.45450594399999994], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.08657255727769626, 0.09918133380833309]]
[300.0, 1600.0, 0.013384, [2.7870756, 0.34838449600000004], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.3483845038115215, 0.08709611866438137]]
[300.0, 1300.0, 0.016609, [0.0108673298, 0.912855832], [0.35742, 874.0], [0.090960262, 74.882572], [0.010867329384904095, 0.19920147967321927]]
[300.0, 800.0, 0.01214, [2.82208712, 0.6512507040000001], [4057.2, 874.0], [209.489474, 74.882572], [0.3500367755765099, 0.16815223333158558]]
[300.0, 700.0, 0.015706, [2.6173227199999998, 0.0218110242], [4057.2, 1.8078], [209.489474, 0.304713108], [0.33789494679855747, 0.015422723702381498]]
[300.0, 300.0, 0.014693, [2.78547664, 1.784445984], [4057.2, 1996.4], [209.489474, 126.311676], [0.3481845958223884, 0.2786836568728062]]
[300.0, 900.0, 0.015935, [0.005430290799999999, 0.9122889279999999], [0.09706000000000001, 874.0], [0.0328924104, 74.882572], [0.005430291719604022, 0.19907779641135273]]
[300.0, 600.0, 0.019819, [0.0054507608, 0.0109015262], [0.09706000000000001, 0.31418], [0.0328924104, 0.093860286], [0.005450760775341365, 0.010901519609669104]]
[300.0, 1400.0, 0.011543, [2.4758212, 0.10858861200000001], [4057.2, 86.94], [209.489474, 7.5865132], [0.3279305382058828, 0.04856232004342462]]
[300.0, 500.0, 0.02019, [0.434571016, 0.195556948], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.09717303749497594, 0.0651856584717835]]
[300.0, 1200.0, 0.013941, [2.56629952, 0.41321772399999995], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.33410377290895715, 0.09479866783874127]]
[300.0, 100.0, 0.012519, [0.152761952, 1.2657418880000002], [103.5, 1996.4], [6.6977012, 126.311676], [0.0577385945793626, 0.23504233749688586]]
[300.0, 1100.0, 0.01828, [0.010859164800000001, 0.0868733092], [0.35742, 25.392], [0.090960262, 2.93968428], [0.010859162039494576, 0.043436657900902086]]
[300.0, 1900.0, 0.017439, [0.0054371540000000005, 0.043497213599999994], [0.09706000000000001, 8.096], [0.0328924104, 0.98766186], [0.005437152812824006, 0.03075718374624049]]
[300.0, 1500.0, 0.014955, [0.10811260399999999, 1.556820872], [43.37799999999999, 1996.4], [3.22984216, 126.311676], [0.04834940064157983, 0.25947007768912395]]
[300.0, 1700.0, 0.01494, [0.173082636, 0.389435908], [103.5, 314.64], [6.6977012, 26.476988199999997], [0.0611939436741905, 0.0917909132060467]]
[300.0, 1800.0, 0.014, [6.8783156000000005, 0.15140946], [9476.0, 86.94], [553.91314, 7.5865132], [0.5454859605746054, 0.05722740182814523]]
[400.0, 900.0, 0.008703, [0.0025259405, 0.0909338764], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.0025259414264784527, 0.030311298513920518]]
[400.0, 1200.0, 0.008266, [0.005033793799999999, 0.20135166000000002], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.005033791580905987, 0.045023600637887684]]
[400.0, 1500.0, 0.010031, [0.0914569424, 0.0304856444], [103.5, 8.096], [6.6977012, 0.98766186], [0.030485640632927496, 0.01760089362731336]]
[400.0, 200.0, 0.007175, [333.57843], [791200.0], [37086.3868], [28.924921071629566]]
[400.0, 1600.0, 0.009529, [0.18188142399999999, 0.0050522628], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.04286985788639845, 0.005052261901366555]]
[400.0, 500.0, 0.009889, [1.9205036800000002, 0.0050539556], [4057.2, 0.31418], [209.489474, 0.093860286], [0.19703943077465486, 0.005053955753664648]]
[400.0, 1700.0, 0.009801, [0.22166765200000002, 0.010075798600000001], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.0472596934734029, 0.007124667941735953]]
