[200.0, 1800.0, 0.217076, [1.3209274899999999], [15.114146399999997], [2.1924842], [1.3209274650789877]]
[200.0, 700.0, 0.183505, [1.3313651199999998], [23.0444084], [2.8455645999999994], [0.6656824245088643]]
[200.0, 2000.0, 0.164018, [2.1373237599999997], [60.643179999999994], [6.530804], [1.0686618780512382]]
[200.0, 1300.0, 0.103076, [1.3307013399999998], [60.643179999999994], [6.530804], [0.9409479624293791]]
[200.0, 1400.0, 0.149979, [1.07816019], [23.0444084], [2.8455645999999994], [0.5390800625139088]]
[200.0, 400.0, 0.165299, [2.15462022], [60.643179999999994], [6.530804], [1.0773100810815797]]
[200.0, 1900.0, 0.069317, [0.89125828], [60.643179999999994], [6.530804], [0.8912582799615383]]
[200.0, 1700.0, 0.141759, [0.5021098949999999], [6.530804], [0.8863233999999999], [0.28989323996085176]]
[200.0, 500.0, 0.114685, [0.402113485], [6.530804], [0.8863233999999999], [0.23216033549036752]]
[200.0, 1500.0, 0.249792, [3.3211148999999995], [60.643179999999994], [6.530804], [1.4852473275518796]]
[200.0, 100.0, 0.139775, [1.00356153], [23.0444084], [2.8455645999999994], [0.579406658228916]]
[200.0, 600.0, 0.148417, [1.06650816], [23.0444084], [2.8455645999999994], [0.5332540947803401]]
[200.0, 1000.0, 0.093866, [0.6673631699999999], [23.0444084], [2.8455645999999994], [0.4718968354418156]]
[200.0, 1200.0, 0.186141, [0.66906908], [6.530804], [0.8863233999999999], [0.29921685117152075]]
[200.0, 300.0, 0.115485, [0.666103], [15.114146399999997], [2.1924842], [0.6661030710783429]]
[200.0, 1600.0, 0.123462, [1.5975758599999998], [60.643179999999994], [6.530804], [0.9223606812955547]]
[200.0, 900.0, 0.242137, [2.6878466999999997], [43.38319799999999], [5.131346], [1.9005950878606415]]
[200.0, 800.0, 0.20284, [2.6754768399999995], [60.643179999999994], [6.530804], [1.5446872602569102]]
[200.0, 1100.0, 0.136485, [1.7752131399999997], [60.643179999999994], [6.530804], [1.2552652414529766]]
[200.0, 200.0, 0.114011, [0.399652715], [6.530804], [0.8863233999999999], [0.2307395834051886]]
[300.0, 2000.0, 0.098584, [1.2686192799999998], [60.643179999999994], [6.530804], [0.5673437557601211]]
