[200.0, 1800.0, 0.119816, [12.528663], [735.0], [78.4], [3.7775332766237812]]
[200.0, 700.0, 0.14398, [0.906462172], [16.317], [2.7439999999999998], [0.45323121539452693]]
[200.0, 2000.0, 0.141254, [341.507068], [22099.0], [1911.0], [88.17676004934634]]
[200.0, 1300.0, 0.13586, [261.043972], [16954.0], [1519.0], [54.43143556806122]]
[200.0, 1400.0, 0.117802, [5.168137799999999], [255.29], [30.87], [1.7227127569621117]]
[200.0, 400.0, 0.114151, [275.416652], [22099.0], [1911.0], [79.50594502551365]]
[200.0, 1900.0, 0.113205, [273.113652], [22099.0], [1911.0], [78.84113095079243]]
[200.0, 1700.0, 0.124695, [9.1332374], [409.64], [54.39], [3.229087359611071]]
[200.0, 500.0, 0.124757, [9.137882600000001], [409.64], [54.39], [3.23073019548213]]
[200.0, 1500.0, 0.118289, [226.994362], [16954.0], [1519.0], [50.7574820139849]]
[200.0, 100.0, 0.085527, [13.6640126], [1151.5], [122.5], [3.944461651987505]]
[200.0, 600.0, 0.113016, [272.655208], [22099.0], [1911.0], [78.7087535360585]]
[200.0, 1000.0, 0.131831, [318.483144], [22099.0], [1911.0], [85.11822142878691]]
[200.0, 1200.0, 0.129816, [5.7016302], [255.29], [30.87], [1.803014908978847]]
[200.0, 300.0, 0.14467, [0.910970368], [16.317], [2.7439999999999998], [0.4554851502123863]]
[200.0, 1600.0, 0.136975, [12.479614000000002], [499.79999999999995], [68.60000000000001], [3.7627444255489895]]
[200.0, 900.0, 0.132293, [319.610928], [22099.0], [1911.0], [85.41962436817431]]
[200.0, 800.0, 0.100872, [193.357724], [16954.0], [1519.0], [46.89613855745481]]
[200.0, 1100.0, 0.133678, [4.529871149999999], [186.69], [23.03], [1.6015513388586702]]
[200.0, 200.0, 0.155514, [24.975398], [1151.5], [122.5], [5.324772080756133]]
[300.0, 2000.0, 0.07921, [190.6494548], [22099.0], [1911.0], [40.646596061170975]]
[300.0, 400.0, 0.077139, [5.6261692199999995], [409.64], [54.39], [1.560418521294848]]
[300.0, 1000.0, 0.071832, [172.8351716], [22099.0], [1911.0], [38.64711976434984]]
[300.0, 200.0, 0.093189, [4.07737722], [255.29], [30.87], [0.9354146202086002]]
