[200.0, 1800.0, 0.425047, [23.602886363636365, 194.72375, 31.47051515151515, 79.88667948717948, 37814.58823529412, 43218.692307692305], [605.6410000000001, 29268.079999999998, 6082.915, 3760.1325, 11781415.0, 17363890.0], [44.74865500000001, 1557.162, 589.0765, 216.91330000000002, 1135248.0, 5057360.0], [23.602882755717896, 79.49564834296748, 31.470510340957194, 46.12258556724985, 1519.8968732089397, 1858.116689859949]]
[200.0, 700.0, 0.652856, [62.79977272727273, 59.21121428571429, 21.58741666666667, 156.9993939393939, 35901.14705882353, 44715.846153846156], [11780.494999999999, 9683.380000000001, 35.12708, 19100.865, 11781415.0, 17363890.0], [699.5115000000001, 538.2420000000001, 5.6800749999999995, 1009.3225, 1135248.0, 5057360.0], [44.40614166773003, 41.86864785814546, 21.587420180962905, 70.21227488506743, 1479.281072463743, 1887.9048999466588]]
[200.0, 2000.0, 0.179521, [26.43329487179487, 66887.11764705883, 20981.814705882352, 25.143865853658536, 42751.970588235294], [2300.308, 22279905.0, 8787880.0, 2580.748, 15100425.0], [155.27745000000002, 1834475.5, 3187867.5, 153.00545, 1674737.5], [26.433295278432304, 2013.9777559308056, 1127.9893003001825, 25.143866240459996, 1610.1320090306851]]
[200.0, 1300.0, 0.159048, [29.43008571428571, 124.85487878787877, 50412.0, 26.411615384615384, 34355.29411764706, 43975.346153846156], [6472.820000000001, 16631.29, 16925610.0, 3760.1325, 11781415.0, 17363890.0], [398.22725, 898.885, 1218245.0, 216.91330000000002, 1135248.0, 5057360.0], [29.43007624446634, 62.42744181268683, 1747.721452868451, 26.411606886059534, 1442.7866155440588, 1866.6490559890608]]
[200.0, 1400.0, 0.490019, [22.347010869565217, 25.072256097560977, 50853.91176470588, 52.716025641025645, 35071.64705882353, 43490.73076923077], [323.6008, 1832.1645, 16925610.0, 3760.1325, 11781415.0, 17363890.0], [25.25032, 112.70085, 1218245.0, 216.91330000000002, 1135248.0, 5057360.0], [22.34701191208493, 25.07226023306489, 1753.5833308599556, 37.27586756109923, 1456.2717839230831, 1854.4509067862843]]
[200.0, 400.0, 0.26773, [27.081815789473684, 66407.79411764705, 19916.282352941176, 22.371934782608694, 45341.32352941177], [4174.5055, 22279905.0, 8787880.0, 906.0925, 15100425.0], [269.85935, 1834475.5, 3187867.5, 57.568200000000004, 1674737.5], [27.08181152056592, 2005.0062775488711, 1098.0203954969759, 22.371931256119673, 1656.736014413065]]
[200.0, 1900.0, 0.381907, [23.471363636363638, 103.27401666666668, 21930.54117647059, 22.450869565217392, 46169.558823529405], [699.0250000000001, 27864.195, 8787880.0, 906.0925, 15100425.0], [51.6251, 2508.8595, 3187867.5, 57.568200000000004, 1674737.5], [23.471367403922535, 59.62528825926127, 1154.2388405516695, 22.45087580021317, 1674.7457587351532]]
[200.0, 1700.0, 0.632573, [58.824328571428566, 54.18030263157895, 52561.26470588235, 17.447898305084745, 36332.67647058824, 41177.03846153846], [6472.820000000001, 5573.26, 16925610.0, 56.76115, 11781415.0, 17363890.0], [398.22725, 320.966, 1218245.0, 4.5691144999999995, 1135248.0, 5057360.0], [41.59508163625274, 38.31125940181174, 1784.0457404876843, 17.447890982621757, 1483.2752732828046, 1805.7321614938508]]
[200.0, 500.0, 0.178746, [26.46302564102564, 67144.4705882353, 29.487371428571425, 129.007234375, 38307.55882352941, 16634.34411764706], [2002.5024999999998, 25284265.0, 3179.4610000000002, 33018.375, 11781415.0, 7027470.0], [134.418, 1286031.9999999998, 325.28475000000003, 1723.5995, 1135248.0, 2080982.0], [26.463022965713726, 2018.983008235397, 29.487368447509585, 64.50360712418531, 1524.999858188206, 1004.9174078200617]]
[200.0, 1500.0, 0.519926, [29.516814285714283, 20.25663725490196, 51350.588235294126, 54.37307894736842, 37555.794117647056, 42197.692307692305], [6472.820000000001, 207.09869999999998, 16925610.0, 6486.075, 11781415.0, 17363890.0], [398.22725, 15.387615, 1218245.0, 361.91725, 1135248.0, 5057360.0], [29.51681291904597, 20.256636316992335, 1766.5135349620598, 38.447568805991004, 1510.7160473691097, 1831.2236830913891]]
[200.0, 100.0, 0.711927, [21.29688235294118, 31.032600000000002, 21786.714705882354, 74.05507954545455, 45490.14705882353], [105.76765, 3723.8985000000002, 8787880.0, 1542.63, 15100425.0], [9.347735, 386.4393, 3187867.5, 94.5846, 1674737.5], [21.296884412029893, 31.032603000386413, 1179.816932019364, 42.75571768346427, 1704.8153356653393]]
[200.0, 600.0, 0.403971, [23.436363636363637, 25.151219512195123, 53258.44117647058, 23.436363636363637, 35121.470588235294, 43707.0], [605.6410000000001, 1832.1645, 16925610.0, 1339.1305, 11781415.0, 17363890.0], [44.74865500000001, 112.70085, 1218245.0, 81.8697, 1135248.0, 5057360.0], [23.43636429755271, 25.151217265227242, 1797.3854040403908, 23.43636154259811, 1459.5980510360498, 1861.9814317202538]]
[200.0, 1000.0, 0.735584, [23.446977272727274, 22.42754347826087, 26.453000000000003, 16.639790322580644, 36836.58823529412, 43171.307692307695], [605.6410000000001, 621.7835, 788.8394999999999, 32.903755000000004, 11781415.0, 17363890.0], [44.74865500000001, 41.75644, 92.3748, 2.8299735, 1135248.0, 5057360.0], [23.44698224163761, 22.427548231131627, 26.453005605950125, 16.639793848904112, 1495.1510437406034, 1850.9544954910962]]
[200.0, 1200.0, 0.605166, [21.574229166666665, 22.512239130434782, 52691.882352941175, 406.8282142857143, 36853.852941176476, 44768.19230769231], [171.58079999999998, 621.7835, 16925610.0, 105491.3, 11781415.0, 17363890.0], [14.231230000000002, 41.75644, 1218245.0, 5518.01, 1135248.0, 5057360.0], [21.574226883598865, 22.512236748103163, 1791.5775171619002, 122.66335162399832, 1498.3223028385416, 1888.4317716594949]]
[200.0, 300.0, 0.57658, [23.56984090909091, 97.22562500000001, 49596.5, 20.334764705882353, 29.630657142857142, 17508.235294117647], [605.6410000000001, 29268.079999999998, 16925610.0, 277.8619, 498.33255, 7027470.0], [44.74865500000001, 1557.162, 1218245.0, 19.27985, 98.34445000000001, 2080982.0], [23.569847403230472, 56.13323384062467, 1739.4252918768202, 20.334770308669427, 29.63066530691831, 1033.4785216303628]]
[200.0, 1600.0, 0.298021, [23.554068181818185, 66998.85294117646, 21824.920588235294, 729.3037037037037, 40357.794117647056], [699.0250000000001, 22279905.0, 8787880.0, 230439.55000000002, 15100425.0], [51.6251, 1834475.5, 3187867.5, 11915.98, 1674737.5], [23.554063448982166, 2021.0101023770355, 1153.4827659525222, 167.31373362498852, 1568.5509478893464]]
[200.0, 900.0, 0.450901, [27.19961842105263, 21.533041666666666, 306.2475925925926, 25.209402439024387, 36114.705882352944, 38.28096296296296], [3559.085, 359.72245, 88534.6, 2229.6014999999998, 11781415.0, 7464.945], [227.90169999999998, 25.369770000000003, 7364.345, 131.54345, 1135248.0, 4147.8330000000005], [27.199618601692972, 21.533036432099195, 108.27488135026006, 25.209402606447142, 1481.8039949955512, 38.28095365706523]]
[200.0, 800.0, 0.293266, [22.32207608695652], [713.3340000000001], [47.811345], [22.32207533494543]]
[200.0, 1100.0, 0.713877, [23.330159090909092, 22.315804347826088, 136.87025, 42.77194791666667, 31.106863636363638, 43193.07692307692], [605.6410000000001, 621.7835, 23473.704999999998, 463.3073, 1344.959, 17363890.0], [44.74865500000001, 41.75644, 2070.611, 30.75093, 238.72315, 5057360.0], [23.33015707917208, 22.3158024235559, 68.43512743223809, 30.244335586510157, 31.106872415567924, 1846.8031710668906]]
[200.0, 200.0, 0.213876, [137.54468333333332, 93.78046969696969, 49698.117647058825, 52.9018076923077, 32.23703125, 44199.46153846154], [37925.64, 16631.29, 16925610.0, 3760.1325, 3297.8, 17363890.0], [2127.3815, 898.885, 1218245.0, 216.91330000000002, 535.164, 5057360.0], [68.77234990249433, 54.144189021307014, 1736.5932325571587, 37.407226903221336, 32.237040910118054, 1872.791006451642]]
[300.0, 2000.0, 0.195148, [6.211848863636363, 6.211848863636363, 3512.1775, 31377.300000000003, 10782.525000000001], [699.0250000000001, 197.2125, 1183602.0, 6672725.0, 2554324.0], [51.6251, 26.558275000000002, 439768.1, 363515.50000000006, 280231.0], [6.211847393263142, 6.211847393263142, 219.08370261158177, 654.8313714232085, 383.8681414235883]]
[300.0, 400.0, 0.316592, [5.702968749999999, 11.901847826086957, 16657.23, 5.702965625, 8444.955, 2614.24], [171.58079999999998, 621.7835, 3110390.0, 463.3073, 2026709.0, 986799.0], [14.231230000000002, 41.75644, 227620.6, 30.75093, 205900.15000000002, 327245.89999999997], [5.702967558709628, 8.415876952351825, 477.4825258582768, 5.702969461349354, 339.9810656492505, 189.15983651399154]]
[300.0, 1000.0, 0.382294, [5.375164705882353, 26015.25, 17709.0125, 5.172328301886792, 9347.9475, 2713.9199999999996], [91.0959, 4834560.0, 3110390.0, 165.96295, 2026709.0, 986799.0], [8.092875, 241607.55000000002, 227620.6, 12.055115, 205900.15000000002, 327245.89999999997], [5.375163060927991, 597.1452398705026, 492.6779500850429, 5.172326719006181, 357.9513758878432, 192.86988813705472]]
[300.0, 200.0, 0.203139, [5.996607608695653, 26260.325, 16881.644999999997, 5.996607608695653, 9695.9125, 2965.3224999999998], [323.6008, 4834560.0, 3110390.0, 785.9795, 2026709.0, 986799.0], [25.25032, 241607.55000000002, 227620.6, 50.01105, 205900.15000000002, 327245.89999999997], [5.9966072244360635, 601.8203116379507, 482.5297270635251, 5.99660525419751, 365.68822102988224, 202.23323478103197]]
[300.0, 1600.0, 0.165044, [6.2343068181818175, 24975.864999999998, 17308.9225, 26854.9, 9724.2675, 2701.9475], [605.6410000000001, 4834560.0, 3110390.0, 5381045.0, 2026709.0, 986799.0], [44.74865500000001, 241607.55000000002, 227620.6, 268609.69999999995, 205900.15000000002, 327245.89999999997], [6.234302601383721, 585.2826240373107, 487.23710860319335, 606.8998578843135, 365.20251231337386, 192.50579536730837]]
[300.0, 1300.0, 0.549632, [27298.9, 20340.902499999997, 3267.12, 3.8506922535211268, 11127.3475], [5158869.999999999, 3988369.0, 1183602.0, 7.379325000000001, 2554324.0], [295085.35, 314534.3, 439768.1, 0.8011945, 280231.0], [610.8805120479781, 527.3132963428857, 211.33245432256732, 3.8506936645331553, 390.0133811806974]]
[300.0, 800.0, 0.381631, [5.737383333333334, 26685.725000000002, 6.258963636363635, 5.19612075471698, 7.247221052631578, 2685.0975], [171.58079999999998, 4834560.0, 168.56595, 165.96295, 198.3774, 986799.0], [14.231230000000002, 241607.55000000002, 22.67653, 12.055115, 44.19444, 327245.89999999997], [5.7373842580918355, 606.180614586115, 6.258964645191093, 5.196121592234115, 7.247222220747581, 192.28370965841074]]
[300.0, 700.0, 0.572758, [4.887685714285714, 5.164347169811321, 16764.7675, 17.850684782608695, 9210.3575, 2778.1625], [22.700585, 120.44045, 3110390.0, 785.9795, 2026709.0, 986799.0], [2.354451, 9.44528, 227620.6, 50.01105, 205900.15000000002, 327245.89999999997], [4.8876878976356375, 5.1643494767470886, 478.99334546525796, 10.306096210138326, 355.03318506866367, 194.98868556918885]]
[300.0, 300.0, 0.24095, [6.210070454545455, 12.420147727272726, 17050.3675, 18.63021590909091, 9768.44, 8.538848437499999], [605.6410000000001, 1066.1865, 3110390.0, 1339.1305, 2026709.0, 171.30525], [44.74865500000001, 68.36240000000001, 227620.6, 81.8697, 205900.15000000002, 161.48875], [6.210070799825311, 8.782364878051906, 482.64350197635514, 10.756155742812409, 365.31895310810256, 8.5388444905839]]
[300.0, 900.0, 0.183454, [23568.4775, 26360.575, 6.676434146341464, 26880.649999999998, 9717.55, 3079.505], [4104674.9999999995, 4834560.0, 371.49145000000004, 5381045.0, 2026709.0, 986799.0], [214013.6, 241607.55000000002, 46.153985000000006, 268609.69999999995, 205900.15000000002, 327245.89999999997], [567.9563693629995, 600.6570360863177, 6.676434446506675, 606.5535322624047, 364.69310728337047, 205.30034400847944]]
