[100.0, 1800.0, 0.13693, [40.42098333333333], [4070.4845], [225.33805], [2.3695194074373442]]
[100.0, 800.0, 0.141016, [1460.5206741787636], [168034.45], [8210.1], [170.9410113885214]]
[100.0, 500.0, 0.145264, [2428.6755000000003], [246773.2], [13256.265000000001], [318.9007290678402]]
[100.0, 1100.0, 0.13299, [1376.5837471352188], [168034.45], [8210.1], [165.7211996648052]]
[100.0, 600.0, 0.139099, [41.06836666666666], [4070.4845], [225.33805], [2.3910928463779904]]
[100.0, 1400.0, 0.124457, [36.70475], [4070.4845], [225.33805], [2.263311855568197]]
[100.0, 1700.0, 0.127035, [1314.4003055767769], [168034.45], [8210.1], [161.79146939908873]]
[100.0, 100.0, 0.12963, [1341.4925515660818], [168034.45], [8210.1], [163.88941071032121]]
[100.0, 1200.0, 0.142429, [42.062666666666665], [4070.4845], [225.33805], [2.4204344192268]]
[100.0, 1000.0, 0.168134, [2816.4475000000007], [246773.2], [13256.265000000001], [344.08385605837435]]
[100.0, 2000.0, 0.139237, [2512.2085000000006], [241137.1], [14313.945], [324.324721536919]]
[100.0, 400.0, 0.134377, [39.65945], [4070.4845], [225.33805], [2.3575098680128104]]
[100.0, 1600.0, 0.121456, [1256.2144289534003], [168034.45], [8210.1], [158.26814798680584]]
[100.0, 1300.0, 0.127933, [37.739216666666664], [4070.4845], [225.33805], [2.2967356061254516]]
[100.0, 1500.0, 0.130948, [38.637433333333334], [4070.4845], [225.33805], [2.3214985581635745]]
[100.0, 900.0, 0.142244, [1399.2852368220026], [167950.65000000002], [7796.205000000001], [167.24656630047633]]
[100.0, 1900.0, 0.122376, [36.08573333333333], [4070.4845], [225.33805], [2.2422582862422926]]
[100.0, 200.0, 0.118893, [35.0502], [4070.4845], [225.33805], [2.212349178789119]]
[100.0, 700.0, 0.13558, [1333.0748663101613], [167950.65000000002], [7796.205000000001], [162.8610107085107]]
[100.0, 300.0, 0.151851, [1494.920024828114], [167950.65000000002], [7796.205000000001], [172.61850211097814]]
[200.0, 1800.0, 0.073149, [7.6596166666666665], [793.31], [78.43589999999999], [0.36895074573413966]]
[200.0, 700.0, 0.080558, [8.438883333333333], [793.31], [78.43589999999999], [0.38802043903783096]]
[200.0, 2000.0, 0.077776, [8.146206666666666], [793.31], [78.43589999999999], [0.3806472010493006]]
[200.0, 1300.0, 0.077299, [8.096065], [793.31], [78.43589999999999], [0.38038622550712264]]
[200.0, 1400.0, 0.076567, [8.019038333333333], [793.31], [78.43589999999999], [0.3784417979616475]]
[200.0, 400.0, 0.074614, [7.813636666666667], [793.31], [78.43589999999999], [0.37377689423861754]]
[200.0, 1900.0, 0.078054, [8.175435833333333], [793.31], [78.43589999999999], [0.3820131251381002]]
[200.0, 1700.0, 0.078033, [8.173274999999999], [793.31], [78.43589999999999], [0.3810808823450592]]
[200.0, 500.0, 0.080163, [8.397383333333332], [793.31], [78.43589999999999], [0.3865207159893101]]
[200.0, 1500.0, 0.082482, [8.641391666666667], [793.31], [78.43589999999999], [0.3927905859926437]]
[200.0, 100.0, 0.0772, [8.085584166666667], [793.31], [78.43589999999999], [0.3798938082616714]]
[200.0, 600.0, 0.07212, [7.551510833333334], [793.31], [78.43589999999999], [0.36803815472493245]]
[200.0, 1000.0, 0.080388, [8.421016666666667], [793.31], [78.43589999999999], [0.38760867651680747]]
[200.0, 1200.0, 0.080923, [21.685354999999998], [1626.9325000000001], [209.49545], [1.0762260450295746]]
[200.0, 300.0, 0.078611, [8.234084166666666], [793.31], [78.43589999999999], [0.38308433942294107]]
[200.0, 1600.0, 0.086253, [9.038541666666667], [793.31], [78.43589999999999], [0.401812127879574]]
[200.0, 900.0, 0.082518, [8.645258333333333], [793.31], [78.43589999999999], [0.392561212495014]]
[200.0, 800.0, 0.08346, [8.744441666666667], [793.31], [78.43589999999999], [0.3950336659352241]]
[200.0, 1100.0, 0.074338, [7.784658333333333], [793.31], [78.43589999999999], [0.37281753803525214]]
[200.0, 200.0, 0.080114, [8.392241666666667], [793.31], [78.43589999999999], [0.3875179207325629]]
[300.0, 2000.0, 0.083593, [4.76963625], [316.11505], [41.70535], [0.22262756174831544]]
[300.0, 400.0, 0.082052, [4.6812275], [316.11505], [41.70535], [0.22043040284860888]]
[300.0, 1000.0, 0.080147, [4.57188375], [316.11505], [41.70535], [0.21845308420802853]]
[300.0, 200.0, 0.078974, [4.504627500000001], [316.11505], [41.70535], [0.2164785641813064]]
[300.0, 1600.0, 0.083582, [4.76900375], [316.11505], [41.70535], [0.22308459017825502]]
