[100.0, 1800.0, 0.562685, [19.353441999999994], [198.25654999999998], [19.592412], [8.655120951205706]]
[100.0, 800.0, 0.23433, [3.1192714999999995], [60.643179999999994], [6.530804], [2.20565850847315]]
[100.0, 500.0, 0.437993, [6.239209999999999], [60.643179999999994], [6.530804], [2.790260050962992]]
[100.0, 1100.0, 0.2777, [8.701704999999999], [198.25654999999998], [19.592412], [5.0239329135648285]]
[100.0, 600.0, 0.455842, [3.0999307999999997], [15.114146399999997], [2.1924842], [2.191982296461356]]
[100.0, 1400.0, 0.411717, [5.802541199999999], [60.643179999999994], [6.530804], [4.103017955602924]]
[100.0, 1700.0, 0.617386, [2.90640765], [4.711508599999999], [0.7463776], [2.90640790237709]]
[100.0, 100.0, 0.253094, [1.54831906], [15.114146399999997], [2.1924842], [1.5483192745683947]]
[100.0, 1200.0, 0.520261, [7.6994983999999995], [60.643179999999994], [6.530804], [5.444365751857602]]
[100.0, 1000.0, 0.702869, [5.8657705], [15.114146399999997], [2.1924842], [5.8657706748559475]]
[100.0, 2000.0, 0.41375, [5.8358728], [60.643179999999994], [6.530804], [4.1265830591422725]]
[100.0, 400.0, 0.386294, [12.4366428], [198.25654999999998], [19.592412], [5.077237366915201]]
[100.0, 1600.0, 0.698933, [5.807456299999999], [15.114146399999997], [2.1924842], [4.106492037006769]]
[100.0, 1300.0, 0.428674, [13.982596999999998], [198.25654999999998], [19.592412], [5.708370180708325]]
[100.0, 1500.0, 0.380511, [11.635929999999998], [160.004698], [19.125925999999996], [11.635930725128953]]
[100.0, 900.0, 0.457866, [3.1176454], [15.114146399999997], [2.1924842], [2.2045080668938364]]
[100.0, 1900.0, 0.698939, [11.634338399999999], [60.643179999999994], [6.530804], [5.203033138468368]]
[100.0, 200.0, 0.248948, [1.8739286799999997], [23.0444084], [2.8455645999999994], [1.0819132525299797]]
[100.0, 700.0, 0.277598, [3.73896326], [60.643179999999994], [6.530804], [2.158691830716001]]
[100.0, 300.0, 0.390084, [3.1192876], [23.0444084], [2.8455645999999994], [1.3949882064017602]]
[200.0, 1800.0, 0.237607, [2.61745014], [43.38319799999999], [5.131346], [1.8508167310676653]]
[200.0, 700.0, 0.153668, [1.1197080799999999], [23.0444084], [2.8455645999999994], [0.3958765719261497]]
[200.0, 2000.0, 0.207368, [0.7835610099999999], [6.530804], [0.8863233999999999], [0.3198875232405915]]
[200.0, 1300.0, 0.23432, [1.75434087], [23.0444084], [2.8455645999999994], [0.8771706698242936]]
[200.0, 1400.0, 0.252776, [0.9818345799999999], [6.530804], [0.8863233999999999], [0.4008323309065774]]
[200.0, 400.0, 0.097809, [0.7010781799999999], [23.0444084], [2.8455645999999994], [0.31353167734696286]]
[200.0, 1900.0, 0.051055, [0.6548969399999999], [60.643179999999994], [6.530804], [0.6548970419844633]]
[200.0, 1700.0, 0.231899, [1.73469128], [23.0444084], [2.8455645999999994], [0.8673458272223369]]
[200.0, 500.0, 0.149889, [1.9566955599999998], [60.643179999999994], [6.530804], [0.7395614146235591]]
[200.0, 1500.0, 0.091154, [0.65217374], [23.0444084], [2.8455645999999994], [0.46115625182794606]]
[200.0, 100.0, 0.135361, [0.98081798], [23.0444084], [2.8455645999999994], [0.37071441096887503]]
[200.0, 600.0, 0.113798, [0.34960736], [4.711508599999999], [0.7463776], [0.3496073387387627]]
[200.0, 1000.0, 0.251871, [0.9777634649999999], [6.530804], [0.8863233999999999], [0.399170284465164]]
[200.0, 1200.0, 0.341781, [4.695965199999999], [60.643179999999994], [6.530804], [1.5653212654276436]]
[200.0, 300.0, 0.098283, [0.34963082], [6.530804], [0.8863233999999999], [0.15635966023882247]]
[200.0, 1600.0, 0.109676, [0.39248488], [6.530804], [0.8863233999999999], [0.22660121882946702]]
[200.0, 900.0, 0.116189, [0.8371629699999998], [23.0444084], [2.8455645999999994], [0.34177040363378447]]
[200.0, 800.0, 0.121018, [0.7031640499999999], [15.114146399999997], [2.1924842], [0.4972120721583497]]
[200.0, 1100.0, 0.143972, [1.04593305], [23.0444084], [2.8455645999999994], [0.522966391271944]]
[200.0, 200.0, 0.187128, [0.6987927849999999], [6.530804], [0.8863233999999999], [0.22097769932733027]]
[300.0, 2000.0, 0.042466, [0.14689214499999997], [6.530804], [0.8863233999999999], [0.08480823904550783]]
[300.0, 400.0, 0.045696, [0.15831693499999996], [6.530804], [0.8863233999999999], [0.06463262939491167]]
[300.0, 1000.0, 0.085446, [0.49054836999999996], [15.114146399999997], [2.1924842], [0.49054832218650996]]
[300.0, 200.0, 0.052869, [0.18381105499999997], [6.530804], [0.8863233999999999], [0.06947406893942515]]
[300.0, 1600.0, 0.056194, [0.19569205], [6.530804], [0.8863233999999999], [0.09784603194560318]]
[300.0, 1300.0, 0.053023, [0.184359375], [6.530804], [0.8863233999999999], [0.1064399334249134]]
[300.0, 800.0, 0.052992, [0.1842507], [6.530804], [0.8863233999999999], [0.06964019631290537]]
[300.0, 700.0, 0.055644, [0.39439732999999993], [23.0444084], [2.8455645999999994], [0.16101200883785033]]
[300.0, 300.0, 0.067646, [0.23691782499999997], [6.530804], [0.8863233999999999], [0.07897259415455464]]
[300.0, 900.0, 0.045777, [0.158602365], [6.530804], [0.8863233999999999], [0.06474915661612898]]
[300.0, 600.0, 0.110278, [0.39476463999999994], [6.530804], [0.8863233999999999], [0.10192779631925727]]
[300.0, 1400.0, 0.081127, [0.24439144499999996], [4.711508599999999], [0.7463776], [0.24439142415395837]]
