[100.0, 1800.0, 0.303143, [110.376], [5130.0], [273.72431386341987], [12.918534359593584]]
[100.0, 1100.0, 0.372868, [137.67921], [5130.0], [273.72431386341987], [14.43270348895175]]
[100.0, 1400.0, 0.265225, [33.81173], [1611.0], [91.00686787270509], [4.130760220588941]]
[100.0, 1700.0, 0.36489, [134.49369000000002], [5130.0], [273.72431386341987], [14.256301764482961]]
[100.0, 1200.0, 0.290497, [105.54075], [5130.0], [273.72431386341987], [12.614534474169075]]
[100.0, 1000.0, 0.30065, [38.56257], [1611.0], [91.00686787270509], [4.423429664864132]]
[100.0, 2000.0, 0.327932, [119.95104], [5130.0], [273.72431386341987], [13.495545931899162]]
[100.0, 1600.0, 0.35153, [129.1971], [5130.0], [273.72431386341987], [14.013394663678035]]
[100.0, 1300.0, 0.252495, [91.19085], [5130.0], [273.72431386341987], [11.772685759842568]]
[100.0, 1500.0, 0.300168, [109.23534000000001], [5130.0], [273.72431386341987], [12.873510010871161]]
[100.0, 1900.0, 0.280325, [101.67398999999999], [5130.0], [273.72431386341987], [12.42145281358022]]
[200.0, 1800.0, 0.182472, [65.33472], [5130.0], [273.72431386341987], [4.727454600522356]]
[200.0, 2000.0, 0.182679, [65.41032], [5130.0], [273.72431386341987], [4.720583650355112]]
[200.0, 1300.0, 0.164069, [20.64221], [1611.0], [91.00686787270509], [1.5343236294862959]]
[200.0, 1400.0, 0.1867, [23.54655], [1611.0], [91.00686787270509], [1.6365989123789615]]
[200.0, 1900.0, 0.179047, [64.08618], [5130.0], [273.72431386341987], [4.673964377271184]]
[200.0, 1700.0, 0.180358, [22.73056], [1611.0], [91.00686787270509], [1.6072933770783726]]
[200.0, 1500.0, 0.182042, [65.17794], [5130.0], [273.72431386341987], [4.703813452933694]]
[200.0, 1000.0, 0.171266, [21.5636], [1611.0], [91.00686787270509], [1.5643880592742965]]
[200.0, 1200.0, 0.16763, [21.09781], [1611.0], [91.00686787270509], [1.5469667094026296]]
[200.0, 1600.0, 0.180194, [64.50402], [5130.0], [273.72431386341987], [4.691977941124617]]
[200.0, 1100.0, 0.174216, [21.94185], [1611.0], [91.00686787270509], [1.5794087501340495]]
[300.0, 2000.0, 0.10813, [13.539629999999999], [1611.0], [91.00686787270509], [0.7592645783914854]]
[300.0, 1000.0, 0.115105, [40.9812], [5130.0], [273.72431386341987], [2.290918527577967]]
[300.0, 1600.0, 0.125207, [15.697910000000002], [1611.0], [91.00686787270509], [0.817200403817815]]
[300.0, 1300.0, 0.106362, [13.31655], [1611.0], [91.00686787270509], [0.7551125743887463]]
[300.0, 1400.0, 0.109108, [38.83113], [5130.0], [273.72431386341987], [2.2271190583352296]]
[300.0, 1200.0, 0.106509, [37.90032], [5130.0], [273.72431386341987], [2.202911459863968]]
[300.0, 1100.0, 0.102117, [12.78138], [1611.0], [91.00686787270509], [0.73793333032192]]
[300.0, 1900.0, 0.112669, [40.10775], [5130.0], [273.72431386341987], [2.2706543990664896]]
[300.0, 1500.0, 0.109242, [13.67985], [1611.0], [91.00686787270509], [0.763534675047571]]
[300.0, 1700.0, 0.106532, [13.338050000000003], [1611.0], [91.00686787270509], [0.7539111353468656]]
[300.0, 1800.0, 0.101909, [36.25362], [5130.0], [273.72431386341987], [2.155054546873466]]
[400.0, 1200.0, 0.078748, [27.980151], [5130.0], [273.72431386341987], [1.2851710781059462]]
[400.0, 1500.0, 0.080409, [10.05107], [1611.0], [91.00686787270509], [0.443765591275394]]
[400.0, 1600.0, 0.084578, [10.57463], [1611.0], [91.00686787270509], [0.4576090034079312]]
[400.0, 1700.0, 0.084315, [29.966076], [5130.0], [273.72431386341987], [1.32822302344147]]
[400.0, 1300.0, 0.079593, [28.281489], [5130.0], [273.72431386341987], [1.2935654216157761]]
[400.0, 1400.0, 0.084089, [10.51323], [1611.0], [91.00686787270509], [0.45580642821267886]]
[400.0, 1100.0, 0.086907, [10.86734], [1611.0], [91.00686787270509], [0.4638069641564257]]
[400.0, 1000.0, 0.07851, [9.812625], [1611.0], [91.00686787270509], [0.4392734911191433]]
[400.0, 1800.0, 0.085068, [10.63616], [1611.0], [91.00686787270509], [0.45813185874811196]]
[400.0, 2000.0, 0.080529, [10.066149999999999], [1611.0], [91.00686787270509], [0.4453001235122218]]
[400.0, 1900.0, 0.0845, [10.56481], [1611.0], [91.00686787270509], [0.45590525331476495]]
[500.0, 1700.0, 0.062339, [7.785245000000001], [1611.0], [91.00686787270509], [0.28166029184107577]]
[500.0, 1100.0, 0.065306, [8.156906000000001], [1611.0], [91.00686787270509], [0.2880303456235123]]
