[100.0, 1800.0, 0.977933, [323.5269512195122], [2121.7515], [131.16605], [323.52693209101045]]
[100.0, 800.0, 0.780864, [415.339375, 349.7594736842105, 443.0286666666667, 830.6790625, 531.6344, 553.7858333333334], [21241.575, 5573.26, 23473.704999999998, 33018.375, 85086.75, 54736.450000000004], [1229.805, 320.966, 2070.611, 1723.5995, 10354.224999999999, 23691.13], [415.33939317555405, 349.75951373983173, 443.02868605392433, 587.3786443811181, 531.6344232647092, 553.7858575674054]]
[100.0, 500.0, 0.5874, [441.7238333333333, 1325.1716666666666, 3786.204761904762, 828.2325, 441.7238333333333, 602.3506818181818], [37925.64, 52320.85, 1434780.0, 33018.375, 7358.615, 142446.45], [2127.3815, 2712.5074999999997, 109125.95, 1723.5995, 1093.421, 55644.9], [441.7238013359328, 765.0880486729759, 1545.7112783469847, 585.6484703808036, 441.7238013359328, 602.3505953092613]]
[100.0, 1100.0, 0.906493, [444.3891666666667, 2666.3360000000002, 403.9901515151515, 341.8378205128205, 493.7657407407408, 20389.626470588235], [37925.64, 311845.7, 6082.915, 3760.1325, 38102.32, 7027470.0], [2127.3815, 15524.38, 589.0765, 216.91330000000002, 4997.9005, 2080982.0], [444.3892500449978, 1192.421402021953, 403.99022731363436, 341.8378846499983, 493.7658333833309, 3998.7346614564917]]
[100.0, 600.0, 0.999168, [989.0622222222223, 5007.127083333334, 404.61636363636364, 303.46227272727276, 494.53111111111116, 472339.0], [132577.0, 603572.5, 6082.915, 1339.1305, 38102.32, 165600350.0], [7242.205000000001, 29395.095, 589.0765, 81.8697, 4997.9005, 51360300.0], [699.372636759554, 1669.042447324879, 404.61635401870984, 303.46226551403237, 494.5310993562009, 28077.64068168834]]
[100.0, 1400.0, 0.999999, [323.5791463414634, 379.04985714285715, 442.2248333333333, 301.51693181818183, 1809.1022727272727, 447752.6875], [1106.491, 9683.380000000001, 23473.704999999998, 1339.1305, 412936.0, 165600350.0], [77.50345, 538.2420000000001, 2070.611, 81.8697, 44660.545000000006, 51360300.0], [323.57914827640883, 379.04983248934974, 442.2248359777587, 301.5169336211991, 1044.485222569132, 27249.354923557366]]
[100.0, 1700.0, 0.879522, [379.40257142857143, 885.2725, 8386.792105263157, 340.4894871794872, 2414.3795454545457], [7624.9800000000005, 27864.195, 3155353.0, 4381.224, 504623.0], [475.0985, 2508.8595, 1140444.0, 253.6523, 57436.55], [379.4025378332171, 625.9823391189954, 2421.0587814567198, 340.48948116646693, 1207.1900642565236]]
[100.0, 100.0, 1.0, [832.2848437499999, 605.2982954545454, 289.4904347826087, 887.7708333333333, 1065.3246, 605.2981818181818], [21241.575, 1066.1865, 79.78815, 58412.100000000006, 85086.75, 142446.45], [1229.805, 68.36240000000001, 11.715215, 2982.46, 10354.224999999999, 55644.9], [588.514333804836, 428.0104245853353, 289.4903978609415, 627.7486227251584, 753.2983472701901, 605.2981046183323]]
[100.0, 1200.0, 0.696829, [947.8128571428571, 379.12514285714286, 414.668125, 379.12514285714286, 2527.5000000000005, 1895.6261904761907], [68526.35, 9683.380000000001, 11909.62, 11153.145, 900891.5, 400800.64999999997], [3907.9455000000003, 538.2420000000001, 1103.4355, 603.5115, 96745.0, 144026.2], [670.2050021433436, 379.12517452575435, 414.6681301994705, 379.12517452575435, 1263.7504471784628, 1094.4399265535167]]
[100.0, 1000.0, 0.696264, [414.39984375, 11271.6775, 2652.16, 1205.5266666666666, 2411.0545454545454], [24953.965, 3988369.0, 1183602.0, 22421.899999999998, 504623.0], [1471.0490000000002, 314534.3, 439768.1, 1209.9045, 57436.55], [414.3999214790888, 2733.7828644572337, 1326.0797487330842, 696.0113635435977, 1205.5270443028037]]
[100.0, 2000.0, 0.670986, [380.5142857142858, 2130.88, 2421.4545454545455, 1479.7777777777778, 475.64285714285717, 3329.4999999999995], [6472.820000000001, 311845.7, 682951.5000000001, 188707.15, 17777.225000000002, 986799.0], [398.22725, 15524.38, 50629.95, 9561.880000000001, 2557.8665, 327245.89999999997], [380.51431360350017, 1065.440003003454, 1210.7272761402885, 854.3502010990399, 475.64289200437526, 1488.9977753509238]]
