[100.0, 800.0, 0.394684, [6.2326964], [64.841554], [8.396747999999999], [1.9709518497416418]]
[100.0, 500.0, 0.438381, [16.221945999999996], [200.58897999999996], [23.324299999999997], [4.499158860942787]]
[100.0, 650.0, 0.313819, [11.210181599999999], [200.58897999999996], [23.324299999999997], [3.736726695384611]]
[100.0, 850.0, 0.428836, [6.8541472], [64.841554], [8.396747999999999], [2.0666027956528077]]
[100.0, 600.0, 0.329506, [23.604412399999998], [391.84824], [51.31345999999999], [5.415223862408644]]
[100.0, 150.0, 0.301681, [2.17958465], [23.324299999999997], [2.33243], [0.8238054518513458]]
[100.0, 100.0, 0.345188, [12.426131799999999], [200.58897999999996], [23.324299999999997], [3.9294879055673397]]
[100.0, 1000.0, 0.262829, [1.8753533], [23.324299999999997], [2.33243], [0.7656096822141161]]
[100.0, 400.0, 0.313739, [11.2070858], [200.58897999999996], [23.324299999999997], [3.7356950903412875]]
[100.0, 350.0, 0.378373, [13.7444274], [200.58897999999996], [23.324299999999997], [4.1441006580439135]]
[100.0, 750.0, 0.395384, [6.2454131], [64.841554], [8.396747999999999], [1.9749730501958753]]
[100.0, 550.0, 0.49501, [18.697583199999997], [200.58897999999996], [23.324299999999997], [4.827695069077996]]
[100.0, 50.0, 0.314615, [11.241010799999998], [200.58897999999996], [23.324299999999997], [3.7470028422727406]]
[100.0, 900.0, 0.297938, [21.2043946], [391.84824], [51.31345999999999], [5.142820572409657]]
[100.0, 450.0, 0.330087, [23.6492532], [391.84824], [51.31345999999999], [5.425510361247133]]
[100.0, 200.0, 0.230877, [16.240718599999997], [391.84824], [51.31345999999999], [4.504364768976864]]
[100.0, 950.0, 0.247581, [17.461779399999998], [391.84824], [51.31345999999999], [4.666858129405692]]
[100.0, 700.0, 0.359243, [5.6084442], [64.841554], [8.396747999999999], [1.8694816813758832]]
[100.0, 300.0, 0.462372, [7.486293], [64.841554], [8.396747999999999], [2.161106363185301]]
[100.0, 250.0, 0.24695, [8.6969164], [200.58897999999996], [23.324299999999997], [3.287125045993839]]
[200.0, 750.0, 0.18102, [1.25575515], [23.324299999999997], [2.33243], [0.29598435397838174]]
[200.0, 550.0, 0.188599, [2.8087277999999993], [64.841554], [8.396747999999999], [0.6280508298696849]]
[200.0, 700.0, 0.181562, [1.2596720499999998], [23.324299999999997], [2.33243], [0.2969074400802378]]
[200.0, 250.0, 0.178946, [2.6607849], [64.841554], [8.396747999999999], [0.610425806302453]]
[200.0, 50.0, 0.142792, [2.11182895], [64.841554], [8.396747999999999], [0.5452717936038869]]
[200.0, 400.0, 0.181875, [1.261941], [23.324299999999997], [2.33243], [0.29744231461747334]]
[200.0, 650.0, 0.200926, [1.4002986499999999], [23.324299999999997], [2.33243], [0.3131161958842116]]
[200.0, 450.0, 0.142749, [0.982179465], [23.324299999999997], [2.33243], [0.26249852742444096]]
[200.0, 500.0, 0.160253, [2.3759873999999996], [64.841554], [8.396747999999999], [0.5762615460882323]]
[200.0, 350.0, 0.187851, [2.7972254999999993], [64.841554], [8.396747999999999], [0.6254785194553047]]
[200.0, 100.0, 0.160648, [2.3819858], [64.841554], [8.396747999999999], [0.5777165986883187]]
[200.0, 600.0, 0.143119, [0.9848044549999998], [23.324299999999997], [2.33243], [0.26320000531914883]]
[200.0, 1000.0, 0.141679, [2.0950281399999997], [64.841554], [8.396747999999999], [0.5409339385729093]]
[200.0, 150.0, 0.114024, [1.68003431], [64.841554], [8.396747999999999], [0.48498416499922964]]
[200.0, 300.0, 0.152151, [1.048892575], [23.324299999999997], [2.33243], [0.2708228757878477]]
[200.0, 850.0, 0.179366, [2.667218], [64.841554], [8.396747999999999], [0.6119019783429368]]
[200.0, 900.0, 0.171332, [1.1859811999999998], [23.324299999999997], [2.33243], [0.2876426336185232]]
[200.0, 800.0, 0.142787, [0.9824537399999999], [23.324299999999997], [2.33243], [0.2625718218887929]]
[200.0, 200.0, 0.161853, [1.118068525], [23.324299999999997], [2.33243], [0.27951712259716754]]
[200.0, 950.0, 0.181577, [1.2597789999999998], [23.324299999999997], [2.33243], [0.29693282822045797]]
[300.0, 650.0, 0.092905, [0.6329411399999999], [23.324299999999997], [2.33243], [0.12919854633470146]]
[300.0, 400.0, 0.081489, [0.5541094449999999], [23.324299999999997], [2.33243], [0.12091658033537005]]
[300.0, 1000.0, 0.08511, [0.579077785], [23.324299999999997], [2.33243], [0.12345977097824211]]
[300.0, 350.0, 0.060932, [0.89238206], [64.841554], [8.396747999999999], [0.21643446063416055]]
[300.0, 200.0, 0.050444, [0.34136346999999995], [23.324299999999997], [2.33243], [0.09467719592119317]]
[300.0, 250.0, 0.100481, [0.685444965], [23.324299999999997], [2.33243], [0.13442678546331457]]
[300.0, 150.0, 0.069865, [0.4741824899999999], [23.324299999999997], [2.33243], [0.11176589031318991]]
[300.0, 550.0, 0.077619, [0.527461645], [23.324299999999997], [2.33243], [0.11794403588142979]]
[300.0, 800.0, 0.092728, [0.6317163899999999], [23.324299999999997], [2.33243], [0.12894859285777413]]
[300.0, 700.0, 0.092689, [0.6314469449999999], [23.324299999999997], [2.33243], [0.12889355753876916]]
[300.0, 300.0, 0.107909, [0.737077435], [23.324299999999997], [2.33243], [0.13929457778391807]]
[300.0, 900.0, 0.081634, [0.5551083349999999], [23.324299999999997], [2.33243], [0.12113458279946317]]
[300.0, 600.0, 0.115431, [0.7895292799999999], [23.324299999999997], [2.33243], [0.14414767193749609]]
[300.0, 50.0, 0.077393, [0.5259085699999999], [23.324299999999997], [2.33243], [0.11759670807467358]]
[300.0, 850.0, 0.073946, [0.502204425], [23.324299999999997], [2.33243], [0.11521358665539409]]
[300.0, 750.0, 0.14524, [0.9990791749999999], [23.324299999999997], [2.33243], [0.16207205041277165]]
[300.0, 500.0, 0.104394, [0.712626595], [23.324299999999997], [2.33243], [0.137145057967832]]
[300.0, 950.0, 0.088632, [0.60339005], [23.324299999999997], [2.33243], [0.12581551861753779]]
[300.0, 100.0, 0.075456, [1.1065875], [64.841554], [8.396747999999999], [0.2414772179730419]]
[300.0, 450.0, 0.111977, [0.765420335], [23.324299999999997], [2.33243], [0.14213497563935484]]
[400.0, 900.0, 0.037821, [0.25546146], [23.324299999999997], [2.33243], [0.055746254448168976]]
[400.0, 200.0, 0.039631, [0.26775622499999996], [23.324299999999997], [2.33243], [0.05708583088210244]]
[400.0, 500.0, 0.041464, [0.280210955], [23.324299999999997], [2.33243], [0.05842802454730092]]
[400.0, 150.0, 0.034182, [0.23077049999999996], [23.324299999999997], [2.33243], [0.05294238302154522]]
[400.0, 300.0, 0.045028, [0.304451575], [23.324299999999997], [2.33243], [0.06089032267117657]]
[400.0, 650.0, 0.036033, [0.24332505000000001], [23.324299999999997], [2.33243], [0.05440914826570987]]
[400.0, 550.0, 0.044969, [0.3040466599999999], [23.324299999999997], [2.33243], [0.0608093315413021]]
[400.0, 850.0, 0.0484, [0.32740626500000003], [23.324299999999997], [2.33243], [0.06300936999764399]]
[400.0, 250.0, 0.04339, [0.293306005], [23.324299999999997], [2.33243], [0.05987083785116089]]
[400.0, 800.0, 0.052215, [0.35341178999999995], [23.324299999999997], [2.33243], [0.0656269140863716]]
[400.0, 750.0, 0.037773, [0.255134975], [23.324299999999997], [2.33243], [0.0556750145038149]]
[400.0, 100.0, 0.027112, [0.18286518000000002], [23.324299999999997], [2.33243], [0.04721557452260853]]
[400.0, 350.0, 0.035881, [0.24229453499999998], [23.324299999999997], [2.33243], [0.05417870792571561]]
[400.0, 950.0, 0.046834, [0.31674541999999994], [23.324299999999997], [2.33243], [0.06211890823251807]]
[400.0, 1000.0, 0.046761, [0.316248275], [23.324299999999997], [2.33243], [0.06202137754435965]]
[400.0, 400.0, 0.039555, [0.267238725], [23.324299999999997], [2.33243], [0.056975473078334324]]
[400.0, 450.0, 0.041393, [0.279730025], [23.324299999999997], [2.33243], [0.05832774605622953]]
[400.0, 50.0, 0.030641, [0.206764135], [23.324299999999997], [2.33243], [0.05014767487132379]]
[400.0, 600.0, 0.048676, [0.32929031], [23.324299999999997], [2.33243], [0.0633719601440574]]
[400.0, 700.0, 0.039744, [0.268523505], [23.324299999999997], [2.33243], [0.057249397900763985]]
[500.0, 550.0, 0.016825, [0.11332768149999999], [23.324299999999997], [2.33243], [0.02671158647478655]]
[500.0, 300.0, 0.014967, [0.100788553], [23.324299999999997], [2.33243], [0.025197137714430978]]
[500.0, 850.0, 0.016813, [0.11324936649999999], [23.324299999999997], [2.33243], [0.026693127589325304]]
[500.0, 50.0, 0.017755, [0.11960805], [23.324299999999997], [2.33243], [0.027439966349286946]]
[500.0, 650.0, 0.016911, [0.11390534949999999], [23.324299999999997], [2.33243], [0.026847744439710382]]
[500.0, 150.0, 0.016339, [0.23846561], [64.841554], [8.396747999999999], [0.054707751845602275]]
[500.0, 600.0, 0.023342, [0.15735518999999998], [23.324299999999997], [2.33243], [0.03147103329650935]]
[500.0, 450.0, 0.021406, [0.14426922499999997], [23.324299999999997], [2.33243], [0.030082208566692702]]
[500.0, 800.0, 0.017744, [0.11952869999999999], [23.324299999999997], [2.33243], [0.0274217735112082]]
[500.0, 1000.0, 0.02053, [0.1383496], [23.324299999999997], [2.33243], [0.029496228919982288]]
[500.0, 750.0, 0.021463, [0.14465459], [23.324299999999997], [2.33243], [0.03016255988804663]]
[500.0, 700.0, 0.021474, [0.144729915], [23.324299999999997], [2.33243], [0.03017827230392754]]
[500.0, 100.0, 0.020736, [0.30272554], [64.841554], [8.396747999999999], [0.06179358682743703]]
[500.0, 200.0, 0.021459, [0.14462296499999996], [23.324299999999997], [2.33243], [0.030155975730358983]]
[500.0, 250.0, 0.013516, [0.011162273111111112], [0.41983739999999997], [0.05597832], [0.0017649104058678844]]
[500.0, 950.0, 0.0215, [0.144905175], [23.324299999999997], [2.33243], [0.030214820399102157]]
[500.0, 900.0, 0.018202, [0.015100179777777776], [0.41983739999999997], [0.05597832], [0.002054874533432187]]
[500.0, 350.0, 0.017813, [0.12000031500000001], [23.324299999999997], [2.33243], [0.027529955180675466]]
[500.0, 500.0, 0.012913, [0.18842752299999996], [64.841554], [8.396747999999999], [0.04865179077896311]]
[500.0, 400.0, 0.023378, [0.15760025499999997], [23.324299999999997], [2.33243], [0.03152004201297961]]
[600.0, 450.0, 0.01094, [0.07363441949999999], [23.324299999999997], [2.33243], [0.016068347993804463]]
[600.0, 200.0, 0.009852, [0.066300444], [23.324299999999997], [2.33243], [0.01521037056583435]]
[600.0, 550.0, 0.013507, [0.09094340299999999], [23.324299999999997], [2.33243], [0.017835469344819607]]
