[100.0, 800.0, 0.985487, [129.729558], [559.22573], [45.9422579], [4.150415122370291]]
[100.0, 500.0, 0.983624, [127.33963200000001], [559.22573], [45.9422579], [4.1141550865274885]]
[100.0, 650.0, 0.978748, [122.066448], [559.22573], [45.9422579], [4.0244103011497225]]
[100.0, 850.0, 0.988428, [1880.6003999999996], [5983.4341], [710.82732], [203.97979314410313]]
[100.0, 600.0, 0.986591, [131.277272], [559.22573], [45.9422579], [4.1680576305996535]]
[100.0, 150.0, 0.98589, [130.282278], [559.22573], [45.9422579], [4.157474872563874]]
[100.0, 100.0, 0.98872, [134.615544], [559.22573], [45.9422579], [4.221187753701557]]
[100.0, 1000.0, 0.977681, [121.058126], [559.22573], [45.9422579], [4.01524429891881]]
[100.0, 400.0, 0.985679, [129.99141400000002], [559.22573], [45.9422579], [4.152422019496574]]
[100.0, 350.0, 0.98182, [125.245372], [559.22573], [45.9422579], [4.082883945938214]]
[100.0, 750.0, 0.986622, [131.324704], [559.22573], [45.9422579], [4.180113004214121]]
[100.0, 550.0, 0.978199, [1659.7492333333334], [6115.6802], [692.13725], [191.65132721226385]]
[100.0, 50.0, 0.990677, [1906.9885333333332], [6401.9333], [698.12554], [205.63595313617276]]
[100.0, 900.0, 0.981485, [1749.4077999999997], [5983.4341], [710.82732], [196.8237827205961]]
[100.0, 450.0, 0.980127, [123.43883999999998], [559.22573], [45.9422579], [4.045543981221809]]
[100.0, 200.0, 0.98204, [125.49076400000001], [559.22573], [45.9422579], [4.086541246580047]]
[100.0, 950.0, 0.979458, [122.763914], [559.22573], [45.9422579], [4.03863576520587]]
[100.0, 700.0, 0.981165, [124.52918799999999], [559.22573], [45.9422579], [4.066021062906586]]
[100.0, 300.0, 0.985962, [130.383512], [559.22573], [45.9422579], [4.16282613857461]]
[100.0, 250.0, 0.976686, [1654.3053333333332], [6401.9333], [698.12554], [191.02264531259698]]
[200.0, 750.0, 0.993465, [82.11699300000001], [232.580215], [24.307993500000002], [2.4703120501264615]]
[200.0, 550.0, 0.994661, [84.22218000000001], [232.580215], [24.307993500000002], [2.5099051276890925]]
[200.0, 700.0, 0.993667, [82.44764500000001], [232.580215], [24.307993500000002], [2.4791373131595598]]
[200.0, 250.0, 0.995136, [85.17858650000001], [232.580215], [24.307993500000002], [2.520561857503204]]
[200.0, 50.0, 0.875483, [45.366062], [232.580215], [24.307993500000002], [1.8443924797883988]]
[200.0, 400.0, 0.993151, [81.625327], [232.580215], [24.307993500000002], [2.4689643279116043]]
[200.0, 650.0, 0.992575, [80.7713305], [232.580215], [24.307993500000002], [2.454386473235216]]
[200.0, 450.0, 0.994094, [83.1756625], [232.580215], [24.307993500000002], [2.4931515878502055]]
[200.0, 500.0, 0.990135, [77.714833], [232.580215], [24.307993500000002], [2.4052138023468936]]
[200.0, 350.0, 0.99381, [82.68536850000001], [232.580215], [24.307993500000002], [2.481801628353886]]
[200.0, 100.0, 0.993811, [82.6872305], [232.580215], [24.307993500000002], [2.4840970331289394]]
[200.0, 600.0, 0.992936, [81.29986900000002], [232.580215], [24.307993500000002], [2.4681692035798517]]
[200.0, 1000.0, 0.993652, [82.422655], [232.580215], [24.307993500000002], [2.4761489555355913]]
[200.0, 150.0, 0.992353, [80.45753450000001], [232.580215], [24.307993500000002], [2.449378601196638]]
[200.0, 300.0, 0.99266, [80.8924095], [232.580215], [24.307993500000002], [2.4546689262505446]]
[200.0, 850.0, 0.991734, [79.6274745], [232.580215], [24.307993500000002], [2.439990412686083]]
[200.0, 900.0, 0.993035, [81.447457], [232.580215], [24.307993500000002], [2.4602111459181706]]
[200.0, 800.0, 0.993392, [82.002872], [232.580215], [24.307993500000002], [2.475858043184221]]
[200.0, 200.0, 0.992143, [80.16823849999999], [232.580215], [24.307993500000002], [2.4428371217193336]]
[200.0, 950.0, 0.995461, [85.8840885], [232.580215], [24.307993500000002], [2.5303839115833786]]
[300.0, 650.0, 0.976668, [24.5528465], [58.226357], [5.8080827], [0.8305124180287734]]
[300.0, 400.0, 0.983093, [26.027084999999996], [58.226357], [5.8080827], [0.8553030356253858]]
[300.0, 1000.0, 0.987076, [27.225233], [58.226357], [5.8080827], [0.8736993362993931]]
[300.0, 350.0, 0.986078, [26.895855], [58.226357], [5.8080827], [0.8671570715562434]]
[300.0, 200.0, 0.984262, [26.348917000000004], [58.226357], [5.8080827], [0.8584941237422654]]
[300.0, 250.0, 0.983008, [26.004496], [58.226357], [5.8080827], [0.8545609131302461]]
[300.0, 150.0, 0.984749, [26.490086], [58.226357], [5.8080827], [0.862178636362558]]
[300.0, 550.0, 0.986392, [26.997432], [58.226357], [5.8080827], [0.8708852309575585]]
[300.0, 800.0, 0.985516, [26.720336999999997], [58.226357], [5.8080827], [0.8655569490218422]]
[300.0, 700.0, 0.984442, [26.400661], [58.226357], [5.8080827], [0.8601799621300185]]
[300.0, 300.0, 0.981082, [25.517313500000004], [58.226357], [5.8080827], [0.8458903081960449]]
[300.0, 900.0, 0.983372, [26.102177499999996], [58.226357], [5.8080827], [0.8573074783880053]]
[300.0, 600.0, 0.985685, [26.772472999999998], [58.226357], [5.8080827], [0.8663371138015502]]
[300.0, 50.0, 0.774714, [12.4085836], [58.226357], [5.8080827], [0.5895495738061389]]
[300.0, 850.0, 0.988851, [27.8740665], [58.226357], [5.8080827], [0.8858960823651948]]
[300.0, 750.0, 0.982741, [25.933764500000002], [58.226357], [5.8080827], [0.8522362945509889]]
[300.0, 500.0, 0.978267, [24.881685500000003], [58.226357], [5.8080827], [0.8363885197681759]]
[300.0, 950.0, 0.977956, [24.815413000000003], [58.226357], [5.8080827], [0.832750639147158]]
[300.0, 100.0, 0.868067, [15.6606205], [58.226357], [5.8080827], [0.6629669216484334]]
[300.0, 450.0, 0.980296, [25.331726], [58.226357], [5.8080827], [0.8439224066820362]]
[400.0, 900.0, 0.920969, [10.703462], [20.9567463], [2.31092232], [0.3724211145329974]]
[400.0, 200.0, 0.904185, [10.0604399], [20.9567463], [2.31092232], [0.361148698633956]]
[400.0, 500.0, 0.905571, [10.109577100000001], [20.9567463], [2.31092232], [0.3622131737319889]]
[400.0, 150.0, 0.78403, [7.16761465], [20.9567463], [2.31092232], [0.30452277932036553]]
[400.0, 300.0, 0.913504, [10.4037731], [20.9567463], [2.31092232], [0.3673700453561776]]
[400.0, 650.0, 0.927843, [11.002790749999999], [20.9567463], [2.31092232], [0.3776147891370252]]
[400.0, 550.0, 0.912129, [10.35107115], [20.9567463], [2.31092232], [0.36619460823447414]]
[400.0, 850.0, 0.921392, [10.721106899999999], [20.9567463], [2.31092232], [0.3721349994625607]]
[400.0, 250.0, 0.919016, [10.6227786], [20.9567463], [2.31092232], [0.37187158563138434]]
[400.0, 800.0, 0.904556, [10.073559649999998], [20.9567463], [2.31092232], [0.36161975101617444]]
[400.0, 750.0, 0.895647, [9.770930750000002], [20.9567463], [2.31092232], [0.3556005994089436]]
[400.0, 100.0, 0.684893, [5.6879004], [20.9567463], [2.31092232], [0.27177833545924884]]
[400.0, 350.0, 0.926523, [10.94328515], [20.9567463], [2.31092232], [0.3757939829547567]]
[400.0, 950.0, 0.928734, [11.043453399999999], [20.9567463], [2.31092232], [0.3785647212168614]]
[400.0, 1000.0, 0.92217, [10.7540251], [20.9567463], [2.31092232], [0.3732777419027285]]
[400.0, 400.0, 0.923951, [10.830296050000001], [20.9567463], [2.31092232], [0.3743497380792459]]
[400.0, 450.0, 0.922145, [10.752949549999999], [20.9567463], [2.31092232], [0.3732403528224139]]
[400.0, 50.0, 0.654718, [5.3118817499999995], [20.9567463], [2.31092232], [0.2623351729181583]]
[400.0, 600.0, 0.914566, [10.4450262], [20.9567463], [2.31092232], [0.36836766405997146]]
[400.0, 700.0, 0.929749, [11.0903905], [20.9567463], [2.31092232], [0.3797277122491852]]
[500.0, 550.0, 0.801414, [4.68119785], [7.791122499999999], [0.8690443999999999], [0.1771860089073062]]
[500.0, 300.0, 0.828366, [5.0460004], [7.791122499999999], [0.8690443999999999], [0.18400871753126263]]
[500.0, 850.0, 0.793626, [4.5841362], [7.791122499999999], [0.8690443999999999], [0.1752788629156408]]
[500.0, 50.0, 0.507895, [2.25982561], [7.791122499999999], [0.8690443999999999], [0.12310056633704004]]
[500.0, 650.0, 0.802847, [3.9972803499999996], [5.1860277], [0.62919969], [0.1641485921581419]]
[500.0, 150.0, 0.590955, [2.78082595], [7.791122499999999], [0.8690443999999999], [0.1363411462196941]]
[500.0, 600.0, 0.80131, [4.67987975], [7.791122499999999], [0.8690443999999999], [0.1771360504809792]]
[500.0, 450.0, 0.797908, [4.637068449999999], [7.791122499999999], [0.8690443999999999], [0.17602070993920005]]
[500.0, 800.0, 0.837405, [5.1800791], [7.791122499999999], [0.8690443999999999], [0.18631451840235103]]
[500.0, 1000.0, 0.79014, [4.541748749999999], [7.791122499999999], [0.8690443999999999], [0.17442480727379348]]
[500.0, 750.0, 0.816832, [4.8839378], [7.791122499999999], [0.8690443999999999], [0.1808865545929271]]
[500.0, 700.0, 0.785897, [4.49100435], [7.791122499999999], [0.8690443999999999], [0.1735026448285443]]
[500.0, 100.0, 0.542172, [2.46554035], [7.791122499999999], [0.8690443999999999], [0.128700158041861]]
[500.0, 200.0, 0.706609, [3.6772246], [7.791122499999999], [0.8690443999999999], [0.1569400850802624]]
[500.0, 250.0, 0.827694, [5.0362640999999995], [7.791122499999999], [0.8690443999999999], [0.1835316569423379]]
[500.0, 950.0, 0.788963, [3.8454660999999994], [5.1860277], [0.62919969], [0.16064663264444728]]
[500.0, 900.0, 0.813503, [4.838896999999999], [7.791122499999999], [0.8690443999999999], [0.18008508305104004]]
[500.0, 350.0, 0.810345, [4.79685255], [7.791122499999999], [0.8690443999999999], [0.1796435999207876]]
[500.0, 500.0, 0.803686, [4.71014215], [7.791122499999999], [0.8690443999999999], [0.17752019356259163]]
[500.0, 400.0, 0.815694, [4.868475849999999], [7.791122499999999], [0.8690443999999999], [0.18081066395542053]]
[600.0, 450.0, 0.642714, [1.9534464950000001], [2.4049655700000003], [0.37064237], [0.08541825829411415]]
[600.0, 200.0, 0.471208, [1.222917255], [2.4049655700000003], [0.37064237], [0.06742160960515553]]
[600.0, 550.0, 0.673415, [2.120061195], [2.4049655700000003], [0.37064237], [0.08887757857018834]]
[600.0, 100.0, 0.419725, [1.04843928], [2.4049655700000003], [0.37064237], [0.06265622450922174]]
[600.0, 800.0, 0.666964, [2.47052855], [3.79467711], [0.488997607], [0.09573106562135408]]
[600.0, 600.0, 0.660111, [2.427691035], [3.79467711], [0.488997607], [0.09507569007112175]]
[600.0, 350.0, 0.672772, [2.11641045], [2.4049655700000003], [0.37064237], [0.08872454368718952]]
