[100.0, 800.0, 0.586711, [235.845312], [3085.22], [282.25002], [10.8441770195806]]
[100.0, 500.0, 0.584234, [234.594296], [3085.22], [282.25002], [10.821030457400996]]
[100.0, 650.0, 0.575429, [230.18234399999997], [3085.22], [282.25002], [10.709054498694085]]
[100.0, 850.0, 0.594425, [239.7704], [3085.22], [282.25002], [10.932593462120506]]
[100.0, 600.0, 0.593942, [239.522736], [3085.22], [282.25002], [10.90995723108024]]
[100.0, 150.0, 0.585328, [235.146112], [3085.22], [282.25002], [10.82347214973088]]
[100.0, 100.0, 0.590147, [237.587608], [3085.22], [282.25002], [10.86700479506658]]
[100.0, 1000.0, 0.592025, [238.54496], [3085.22], [282.25002], [10.922222021548546]]
[100.0, 400.0, 0.582271, [233.60548000000003], [3085.22], [282.25002], [10.786898583745005]]
[100.0, 350.0, 0.596633, [240.90236800000002], [3085.22], [282.25002], [10.972799542140557]]
[100.0, 750.0, 0.595504, [240.32350399999999], [3085.22], [282.25002], [10.957807909249002]]
[100.0, 550.0, 0.580761, [232.84721599999997], [3085.22], [282.25002], [10.774886665575652]]
[100.0, 50.0, 0.601297, [243.305408], [3085.22], [282.25002], [11.02521950584205]]
[100.0, 900.0, 0.578075, [231.502176], [3085.22], [282.25002], [10.747216179830012]]
[100.0, 450.0, 0.610208, [247.943864], [3085.22], [282.25002], [11.11062483355459]]
[100.0, 200.0, 0.59167, [238.36372], [3085.22], [282.25002], [10.91392707910402]]
[100.0, 950.0, 0.595798, [240.473648], [3085.22], [282.25002], [10.953275972420306]]
[100.0, 700.0, 0.580692, [232.812808], [3085.22], [282.25002], [10.773291921042517]]
[100.0, 300.0, 0.567156, [226.08595200000002], [3085.22], [282.25002], [10.622447648635413]]
[100.0, 250.0, 0.594943, [240.034808], [3085.22], [282.25002], [10.9219647404668]]
[200.0, 750.0, 0.640097, [105.34391000000001], [1401.1599999999999], [108.248672], [3.8338571608759757]]
[200.0, 550.0, 0.641893, [38.1987082], [584.66], [33.078448200000004], [3.275512358700544]]
[200.0, 700.0, 0.618971, [100.773718], [1401.1599999999999], [108.248672], [3.755614777902547]]
[200.0, 250.0, 0.661066, [39.7717242], [584.66], [33.078448200000004], [3.3375689829575057]]
[200.0, 50.0, 0.383969, [57.582524], [1401.1599999999999], [108.248672], [2.8472727354435157]]
[200.0, 400.0, 0.646237, [106.704107], [1401.1599999999999], [108.248672], [3.868020854390524]]
[200.0, 650.0, 0.6678, [111.603774], [1401.1599999999999], [108.248672], [3.953208259123215]]
[200.0, 450.0, 0.626701, [102.42730300000001], [1401.1599999999999], [108.248672], [3.791004260087292]]
[200.0, 500.0, 0.622232, [101.46864], [1401.1599999999999], [108.248672], [3.7658544143394606]]
[200.0, 350.0, 0.656855, [109.091783], [1401.1599999999999], [108.248672], [3.9061124202971937]]
[200.0, 100.0, 0.626041, [102.285301], [1401.1599999999999], [108.248672], [3.7857489972263085]]
[200.0, 600.0, 0.647842, [107.06228600000001], [1401.1599999999999], [108.248672], [3.8810051700558197]]
[200.0, 1000.0, 0.659875, [109.779483], [1401.1599999999999], [108.248672], [3.915704573892162]]
[200.0, 150.0, 0.637905, [104.862152], [1401.1599999999999], [108.248672], [3.8315797955934565]]
[200.0, 300.0, 0.642472, [105.868218], [1401.1599999999999], [108.248672], [3.8478456959706686]]
[200.0, 850.0, 0.626281, [102.336982], [1401.1599999999999], [108.248672], [3.7902583407994763]]
[200.0, 900.0, 0.626636, [102.41295099999999], [1401.1599999999999], [108.248672], [3.7801302927280163]]
[200.0, 800.0, 0.635247, [104.280459], [1401.1599999999999], [108.248672], [3.8256785737957655]]
[200.0, 200.0, 0.620904, [101.185188], [1401.1599999999999], [108.248672], [3.7605182874173075]]
[200.0, 950.0, 0.651675, [107.921106], [1401.1599999999999], [108.248672], [3.8866835670015645]]
[300.0, 650.0, 0.563702, [41.932357999999994], [541.42], [48.124464], [1.4871871852594751]]
[300.0, 400.0, 0.537121, [39.526466], [541.42], [48.124464], [1.4442657660555414]]
[300.0, 1000.0, 0.524704, [38.429711], [541.42], [48.124464], [1.4223472248364672]]
[300.0, 350.0, 0.53536, [39.369789999999995], [541.42], [48.124464], [1.4375818776681906]]
[300.0, 200.0, 0.574768, [42.959284999999994], [541.42], [48.124464], [1.5020361270621954]]
[300.0, 250.0, 0.570381, [42.550322], [541.42], [48.124464], [1.4978418681556476]]
[300.0, 150.0, 0.545829, [40.305522], [541.42], [48.124464], [1.4572490353402192]]
[300.0, 550.0, 0.528558, [38.768432000000004], [541.42], [48.124464], [1.4299952902020345]]
[300.0, 800.0, 0.543697, [40.114001], [541.42], [48.124464], [1.453176694693388]]
[300.0, 700.0, 0.555151, [41.149300000000004], [541.42], [48.124464], [1.4714957104932382]]
[300.0, 300.0, 0.544915, [40.22336599999999], [541.42], [48.124464], [1.4552305569908845]]
[300.0, 900.0, 0.5397, [39.756327999999996], [541.42], [48.124464], [1.4497644570757002]]
[300.0, 600.0, 0.551802, [40.844987], [541.42], [48.124464], [1.466249368627315]]
[300.0, 50.0, 0.279316, [9.9922626], [314.548], [21.3532184], [0.7249149034197049]]
[300.0, 850.0, 0.560602, [21.7798132], [314.548], [21.3532184], [1.0730144621578968]]
[300.0, 750.0, 0.559437, [41.540668], [541.42], [48.124464], [1.47795054281258]]
[300.0, 500.0, 0.539023, [39.69593], [541.42], [48.124464], [1.4475619689671322]]
[300.0, 950.0, 0.546234, [21.0924168], [314.548], [21.3532184], [1.0519942038813712]]
[300.0, 100.0, 0.386554, [27.137746], [541.42], [48.124464], [1.1958319112651241]]
[300.0, 450.0, 0.533088, [39.16840199999999], [541.42], [48.124464], [1.4379172514439071]]
[400.0, 900.0, 0.488123, [8.8559959], [110.4], [7.9261634], [0.46418028814244144]]
[400.0, 200.0, 0.48265, [8.7385901], [110.4], [7.9261634], [0.46120517375675657]]
[400.0, 500.0, 0.475057, [8.576893199999999], [110.4], [7.9261634], [0.4571499232199433]]
[400.0, 150.0, 0.36247, [6.3158253], [110.4], [7.9261634], [0.3916908103338652]]
[400.0, 300.0, 0.498693, [9.084836699999999], [110.4], [7.9261634], [0.4703949856237841]]
[400.0, 650.0, 0.51379, [9.416680699999999], [110.4], [7.9261634], [0.47867674927867554]]
[400.0, 550.0, 0.498138, [9.0727525], [110.4], [7.9261634], [0.46976935553524557]]
[400.0, 850.0, 0.49468, [8.997609200000001], [110.4], [7.9261634], [0.46713260462100054]]
[400.0, 250.0, 0.501283, [9.141370699999998], [110.4], [7.9261634], [0.47268900325689833]]
[400.0, 800.0, 0.480901, [8.7012404], [110.4], [7.9261634], [0.4605185302460694]]
[400.0, 750.0, 0.516479, [9.4764416], [110.4], [7.9261634], [0.479858277411154]]
[400.0, 100.0, 0.275444, [6.5343805], [182.298], [12.4450194], [0.39915080283020854]]
[400.0, 350.0, 0.509799, [9.32834], [110.4], [7.9261634], [0.47541623121218735]]
[400.0, 950.0, 0.50885, [9.3074445], [110.4], [7.9261634], [0.4762103205517495]]
[400.0, 1000.0, 0.510393, [9.341486799999998], [110.4], [7.9261634], [0.4767057257889819]]
