[200.0, 1800.0, 1.0, [273.45965], [267.904], [33.9632674], [18.436651371656406]]
[200.0, 700.0, 1.0, [15823.08], [14043.8], [2983.2766399999996], [627.4260042427314]]
[200.0, 2000.0, 1.0, [245.85367], [267.904], [33.9632674], [17.472058656609416]]
[200.0, 1300.0, 1.0, [15779.9688], [14043.8], [2983.2766399999996], [627.1974751224689]]
[200.0, 1400.0, 1.0, [16077.5014], [14043.8], [2983.2766399999996], [633.0509237020352]]
[200.0, 400.0, 1.0, [15599.7362], [14043.8], [2983.2766399999996], [624.990202803212]]
[200.0, 1900.0, 1.0, [284.20525000000004], [267.904], [33.9632674], [18.821945693790532]]
[200.0, 1700.0, 1.0, [16272.6794], [14043.8], [2983.2766399999996], [635.3414357650538]]
[200.0, 500.0, 1.0, [16551.674000000003], [14043.8], [2983.2766399999996], [640.4034356559933]]
[200.0, 1500.0, 1.0, [16354.4398], [14043.8], [2983.2766399999996], [638.5336865036958]]
[200.0, 100.0, 1.0, [16276.5526], [14043.8], [2983.2766399999996], [635.4924556593886]]
[200.0, 600.0, 1.0, [16434.282], [14043.8], [2983.2766399999996], [640.1886287649914]]
[200.0, 1000.0, 1.0, [15909.2748], [14043.8], [2983.2766399999996], [628.8691275615301]]
[200.0, 1200.0, 1.0, [16702.117000000002], [14043.8], [2983.2766399999996], [643.8194246836607]]
[200.0, 300.0, 1.0, [15658.1194], [14043.8], [2983.2766399999996], [624.827162341715]]
[200.0, 1600.0, 1.0, [16786.0854], [14043.8], [2983.2766399999996], [648.9876217617713]]
[200.0, 900.0, 1.0, [266.17739], [320.85], [40.8709172], [18.1955149968337]]
[200.0, 800.0, 1.0, [15869.815999999999], [14043.8], [2983.2766399999996], [628.7850026837472]]
[200.0, 1100.0, 1.0, [15891.9144], [14043.8], [2983.2766399999996], [629.1670073994662]]
[200.0, 200.0, 1.0, [15551.0728], [14043.8], [2983.2766399999996], [621.0500868690061]]
[300.0, 2000.0, 1.0, [100.03339399999999], [98.80799999999999], [10.4407856], [6.610392064015567]]
[300.0, 400.0, 1.0, [96.17725999999999], [98.80799999999999], [10.4407856], [6.4990573001013]]
[300.0, 1000.0, 1.0, [115.429134], [122.36], [13.413636799999999], [7.104171330281949]]
[300.0, 200.0, 1.0, [94.505942], [98.80799999999999], [10.4407856], [6.430315468155508]]
[300.0, 1600.0, 1.0, [95.36766], [98.80799999999999], [10.4407856], [6.4739791087089555]]
[300.0, 1300.0, 1.0, [102.218762], [98.80799999999999], [10.4407856], [6.6965735305453045]]
[300.0, 800.0, 1.0, [99.494665], [98.80799999999999], [10.4407856], [6.589196136100366]]
[300.0, 700.0, 1.0, [95.151322], [98.80799999999999], [10.4407856], [6.459293154053313]]
[300.0, 300.0, 1.0, [101.941175], [98.80799999999999], [10.4407856], [6.692766439223768]]
[300.0, 900.0, 1.0, [95.620476], [98.80799999999999], [10.4407856], [6.461433190864083]]
[300.0, 600.0, 1.0, [96.303967], [98.80799999999999], [10.4407856], [6.478105869773973]]
[300.0, 1400.0, 1.0, [91.10810599999999], [84.64], [8.5205616], [6.317211167912626]]
[300.0, 500.0, 1.0, [99.16951399999999], [98.80799999999999], [10.4407856], [6.5966578227159856]]
[300.0, 1200.0, 1.0, [102.375737], [98.80799999999999], [10.4407856], [6.678255856134894]]
[300.0, 100.0, 1.0, [132.084906], [160.172], [17.558747399999998], [7.588079605539203]]
[300.0, 1100.0, 1.0, [96.776686], [98.80799999999999], [10.4407856], [6.5099040891552304]]
[300.0, 1900.0, 1.0, [98.340686], [98.80799999999999], [10.4407856], [6.556045811310351]]
[300.0, 1500.0, 1.0, [102.79608499999999], [98.80799999999999], [10.4407856], [6.7056771179352195]]
[300.0, 1700.0, 1.0, [94.65449899999999], [98.80799999999999], [10.4407856], [6.41081133476879]]
[300.0, 1800.0, 1.0, [104.536955], [98.80799999999999], [10.4407856], [6.747831942928039]]
[400.0, 900.0, 1.0, [115.605452], [132.434], [14.860921], [4.767488356566799]]
[400.0, 1200.0, 1.0, [120.623247], [132.434], [14.860921], [4.867958014403986]]
[400.0, 1500.0, 1.0, [116.84057500000002], [132.434], [14.860921], [4.789996698328716]]
[400.0, 200.0, 1.0, [119.86611], [132.434], [14.860921], [4.8413470284622235]]
[400.0, 1600.0, 1.0, [132.677524], [160.172], [17.558747399999998], [5.099211004655524]]
[400.0, 500.0, 1.0, [115.78903799999999], [132.434], [14.860921], [4.762924055661605]]
[400.0, 1700.0, 1.0, [117.14070199999999], [132.434], [14.860921], [4.782249246954826]]
[400.0, 300.0, 1.0, [92.92610266666668], [104.374], [11.4282906], [3.475239366336272]]
[400.0, 1300.0, 1.0, [121.245259], [132.434], [14.860921], [4.877199215738476]]
[400.0, 1400.0, 1.0, [113.53352], [132.434], [14.860921], [4.730563265616475]]
[400.0, 1100.0, 1.0, [109.847678], [104.374], [11.4282906], [3.7901050451581595]]
[400.0, 800.0, 1.0, [117.22090299999999], [132.434], [14.860921], [4.793519495110038]]
[400.0, 100.0, 1.0, [306.21165], [235.704], [28.113567], [7.765268024994373]]
[400.0, 1000.0, 1.0, [120.09604100000001], [132.434], [14.860921], [4.854594477399734]]
[400.0, 400.0, 1.0, [116.76329500000001], [132.434], [14.860921], [4.782810597337092]]
[400.0, 1800.0, 1.0, [120.76090200000002], [132.434], [14.860921], [4.865595503121894]]
[400.0, 2000.0, 1.0, [117.395611], [132.434], [14.860921], [4.804682934388075]]
[400.0, 600.0, 1.0, [112.85816333333334], [104.374], [11.4282906], [3.843964524636858]]
[400.0, 700.0, 1.0, [115.82503299999999], [132.434], [14.860921], [4.768441406791112]]
[400.0, 1900.0, 1.0, [112.76345699999999], [132.434], [14.860921], [4.694404236961278]]
[500.0, 1700.0, 1.0, [126.22518066666666], [174.386], [13.3887646], [2.914268919948497]]
[500.0, 1100.0, 1.0, [117.87521466666666], [174.386], [13.3887646], [2.800210511927829]]
[500.0, 300.0, 1.0, [120.38920666666667], [174.386], [13.3887646], [2.8336676218482495]]
[500.0, 1300.0, 1.0, [126.43515533333333], [174.386], [13.3887646], [2.9044454073789105]]
[500.0, 1800.0, 1.0, [125.61287466666667], [174.386], [13.3887646], [2.897815831890556]]
[500.0, 1400.0, 1.0, [125.57297733333333], [174.386], [13.3887646], [2.9030819110425083]]
[500.0, 600.0, 1.0, [123.77578799999999], [174.386], [13.3887646], [2.8777288560406262]]
[500.0, 1900.0, 1.0, [120.34073799999999], [174.386], [13.3887646], [2.839615350320846]]
[500.0, 1200.0, 1.0, [125.74268666666669], [174.386], [13.3887646], [2.890827455552783]]
[500.0, 800.0, 1.0, [117.55928666666667], [174.386], [13.3887646], [2.7974451193107535]]
[500.0, 1000.0, 1.0, [121.745486], [174.386], [13.3887646], [2.84906578450629]]
[500.0, 2000.0, 1.0, [123.06721933333333], [174.386], [13.3887646], [2.8674612449187715]]
