[200.0, 1800.0, 0.871461, [128.35316666666668], [793.31], [78.43589999999999], [7.602984154630046]]
[200.0, 700.0, 0.882313, [336.6785], [1626.9325000000001], [209.49545], [21.336135720884418]]
[200.0, 2000.0, 0.889557, [479.1285], [4299.869], [290.9889], [25.429498127175062]]
[200.0, 1300.0, 0.892253, [135.93458333333334], [793.31], [78.43589999999999], [7.83513676048833]]
[200.0, 1400.0, 0.865733, [126.43808333333334], [793.31], [78.43589999999999], [7.556118289909913]]
[200.0, 400.0, 0.892631, [136.08533333333335], [793.31], [78.43589999999999], [7.856892321041726]]
[200.0, 1900.0, 0.850021, [121.48991666666666], [793.31], [78.43589999999999], [7.407371984869007]]
[200.0, 1700.0, 0.902738, [140.20733333333334], [793.31], [78.43589999999999], [7.937677819530513]]
[200.0, 500.0, 0.893593, [136.45833333333331], [793.31], [78.43589999999999], [7.826420265144638]]
[200.0, 1500.0, 0.86733, [451.18875], [4299.869], [290.9889], [24.724992416581244]]
[200.0, 100.0, 0.881005, [131.70041666666665], [793.31], [78.43589999999999], [7.6940191418760815]]
[200.0, 600.0, 0.876543, [130.1124166666667], [793.31], [78.43589999999999], [7.666946552862126]]
[200.0, 1000.0, 0.876642, [130.14550000000003], [793.31], [78.43589999999999], [7.65561613022318]]
[200.0, 1200.0, 0.855754, [4207.4006875477435], [31040.89], [2811.8165], [601.057303998335]]
[200.0, 300.0, 0.856772, [3536.919085816147], [31836.045], [2344.6115], [552.3741353697319]]
[200.0, 1600.0, 0.862713, [125.4565], [793.31], [78.43589999999999], [7.551596593509953]]
[200.0, 900.0, 0.880805, [335.29049999999995], [1626.9325000000001], [209.49545], [21.29097079750005]]
[200.0, 800.0, 0.858769, [441.39975], [4299.869], [290.9889], [24.446877356832307]]
[200.0, 1100.0, 0.895397, [137.17975], [793.31], [78.43589999999999], [7.867799618275324]]
[200.0, 200.0, 0.872914, [3689.9684873949604], [31836.045], [2344.6115], [562.7148379079264]]
[300.0, 2000.0, 0.888954, [73.8332625], [316.11505], [41.70535], [4.186699550361836]]
[300.0, 400.0, 0.897332, [75.66059999999999], [316.11505], [41.70535], [4.249522031946651]]
[300.0, 1000.0, 0.848661, [119.288175], [773.8245000000001], [77.21495], [7.529402366722076]]
[300.0, 200.0, 0.877833, [71.5738], [316.11505], [41.70535], [4.125445051748963]]
[300.0, 1600.0, 0.853893, [120.857625], [773.8245000000001], [77.21495], [7.598254733818812]]
[300.0, 1300.0, 0.875137, [71.05147500000001], [316.11505], [41.70535], [4.115900949366979]]
[300.0, 800.0, 0.83109, [114.31262500000001], [773.8245000000001], [77.21495], [7.363524122320779]]
[300.0, 700.0, 0.875213, [127.7327], [773.8245000000001], [77.21495], [7.8025164210016245]]
[300.0, 300.0, 0.865505, [69.253525], [316.11505], [41.70535], [4.066707436612573]]
[300.0, 900.0, 0.889525, [132.885325], [773.8245000000001], [77.21495], [7.9414183242038066]]
[300.0, 600.0, 0.859806, [122.6772], [773.8245000000001], [77.21495], [7.62279025357513]]
[300.0, 1400.0, 0.873424, [127.12095000000001], [773.8245000000001], [77.21495], [7.7796762464770985]]
[300.0, 500.0, 0.862328, [68.68223750000001], [316.11505], [41.70535], [4.047140194013545]]
[300.0, 1200.0, 0.884579, [72.92257500000001], [316.11505], [41.70535], [4.155149290338436]]
[300.0, 100.0, 0.72762, [90.97537499999999], [773.8245000000001], [77.21495], [6.565583085301716]]
[300.0, 1100.0, 0.880554, [72.11128749999999], [316.11505], [41.70535], [4.142685572186236]]
[300.0, 1900.0, 0.868696, [69.8361375], [316.11505], [41.70535], [4.072927003396943]]
[300.0, 1500.0, 0.833832, [115.06315], [773.8245000000001], [77.21495], [7.396539309028243]]
[300.0, 1700.0, 0.862269, [68.668875], [316.11505], [41.70535], [4.025440581476766]]
[300.0, 1800.0, 0.862157, [68.64972499999999], [316.11505], [41.70535], [4.031250968992132]]
[400.0, 900.0, 0.81088, [27.78155], [112.0686], [17.457115], [1.7229385327109032]]
[400.0, 1200.0, 0.744012, [23.916237499999998], [112.0686], [17.457115], [1.5979708813054136]]
[400.0, 1500.0, 0.813193, [157.95035], [336.96265000000005], [114.66195], [25.966882754770545]]
[400.0, 200.0, 0.819839, [28.374575], [112.0686], [17.457115], [1.7364961128663663]]
[400.0, 1600.0, 0.785371, [26.201487499999995], [112.0686], [17.457115], [1.6705458501639516]]
[400.0, 500.0, 0.790599, [26.513162499999996], [112.0686], [17.457115], [1.680203205716499]]
[400.0, 1700.0, 0.741143, [23.7676875], [112.0686], [17.457115], [1.5880446900197742]]
[400.0, 300.0, 0.832338, [165.28359999999998], [336.96265000000005], [114.66195], [26.466554365840675]]
[400.0, 1300.0, 0.796455, [26.869462499999997], [112.0686], [17.457115], [1.6926167795753413]]
[400.0, 1400.0, 0.757659, [24.638350000000003], [112.0686], [17.457115], [1.6246047596261683]]
[400.0, 1100.0, 0.814789, [28.037599999999998], [112.0686], [17.457115], [1.7288724649319855]]
[400.0, 800.0, 0.819291, [28.3379], [112.0686], [17.457115], [1.7375085431444646]]
[400.0, 100.0, 0.57641, [16.69545], [112.0686], [17.457115], [1.3367053714263288]]
[400.0, 1000.0, 0.813341, [27.942212500000004], [112.0686], [17.457115], [1.7262753437676157]]
[400.0, 400.0, 0.772316, [25.447212500000003], [112.0686], [17.457115], [1.6460430773524732]]
[400.0, 1800.0, 0.81249, [157.6847], [336.96265000000005], [114.66195], [25.923203891494587]]
[400.0, 2000.0, 0.781415, [25.96965], [112.0686], [17.457115], [1.6659536495653173]]
[400.0, 600.0, 0.835283, [166.50365], [336.96265000000005], [114.66195], [26.661925099287185]]
[400.0, 700.0, 0.85617, [31.047425], [112.0686], [17.457115], [1.8200326233339885]]
[400.0, 1900.0, 0.780498, [25.9158], [112.0686], [17.457115], [1.6590890761197845]]
[500.0, 1700.0, 0.735744, [131.643], [336.96265000000005], [114.66195], [16.995043395060808]]
[500.0, 1100.0, 0.72123, [9.544316666666667], [38.072655], [5.44904], [0.5874121683754564]]
[500.0, 300.0, 0.718996, [9.497158333333333], [38.072655], [5.44904], [0.5867365607039217]]
[500.0, 1300.0, 0.739599, [132.71555], [336.96265000000005], [114.66195], [16.992483632477036]]
[500.0, 1800.0, 0.740507, [132.9752], [336.96265000000005], [114.66195], [17.025730527645504]]
[500.0, 1400.0, 0.88309, [186.02645], [336.96265000000005], [114.66195], [20.177400724573022]]
[500.0, 600.0, 0.732232, [9.781341666666666], [38.072655], [5.44904], [0.5963789459917429]]
[500.0, 1900.0, 0.732892, [9.795816666666667], [38.072655], [5.44904], [0.597261691202255]]
[500.0, 1200.0, 0.740719, [9.969025], [38.072655], [5.44904], [0.600065042770828]]
[500.0, 800.0, 0.662643, [112.87635], [336.96265000000005], [114.66195], [15.653135468652918]]
[500.0, 1000.0, 0.768784, [141.31845], [336.96265000000005], [114.66195], [17.528398386618214]]
[500.0, 2000.0, 0.747847, [135.0759], [336.96265000000005], [114.66195], [17.15465680216308]]
[500.0, 700.0, 0.751356, [136.08335], [336.96265000000005], [114.66195], [17.14488990924118]]
[500.0, 100.0, 0.466168, [5.326065833333333], [38.072655], [5.44904], [0.43779989721332735]]
[500.0, 200.0, 0.754676, [137.06879999999998], [336.96265000000005], [114.66195], [17.269047454911924]]
[500.0, 1500.0, 0.700165, [9.109975], [38.072655], [5.44904], [0.5761656662801073]]
[500.0, 900.0, 0.782616, [145.6733], [336.96265000000005], [114.66195], [17.79682555963282]]
[500.0, 1600.0, 0.731845, [130.54625000000001], [336.96265000000005], [114.66195], [16.853449201869626]]
[500.0, 500.0, 0.731017, [9.755016666666666], [38.072655], [5.44904], [0.5981188101966959]]
[500.0, 400.0, 0.747569, [134.99455], [336.96265000000005], [114.66195], [17.14432850828518]]
[600.0, 200.0, 0.514998, [81.62384999999999], [336.96265000000005], [114.66195], [9.898344558561295]]
[600.0, 1400.0, 0.658906, [111.54995], [336.96265000000005], [114.66195], [11.567188508881491]]
[600.0, 1900.0, 0.561444, [90.61214999999999], [336.96265000000005], [114.66195], [10.393924908329865]]
[600.0, 100.0, 0.3886, [59.2848], [336.96265000000005], [114.66195], [8.469257641611808]]
[600.0, 800.0, 0.60436, [99.43945], [336.96265000000005], [114.66195], [10.981249928856004]]
[600.0, 1200.0, 0.617644, [102.2842], [336.96265000000005], [114.66195], [11.094280057759494]]
[600.0, 600.0, 0.56668, [91.664], [336.96265000000005], [114.66195], [10.514581541839885]]
[600.0, 1600.0, 0.59233, [7.1746783333333335], [38.072655], [5.44904], [0.37919349721920775]]
[600.0, 400.0, 0.629153, [7.786439166666667], [38.072655], [5.44904], [0.3958070166690384]]
[600.0, 500.0, 0.615853, [101.89485], [336.96265000000005], [114.66195], [11.052047321650411]]
[600.0, 1100.0, 0.588818, [96.17735], [336.96265000000005], [114.66195], [10.75295424522954]]
[600.0, 300.0, 0.606319, [7.4023674999999995], [38.072655], [5.44904], [0.38483068066070014]]
[600.0, 1700.0, 0.688189, [118.57865000000001], [336.96265000000005], [114.66195], [11.917603576222865]]
[600.0, 1500.0, 0.637143, [106.57715], [336.96265000000005], [114.66195], [11.297155615463568]]
[600.0, 1800.0, 0.560526, [90.4334], [336.96265000000005], [114.66195], [10.44235007074557]]
[600.0, 1000.0, 0.584486, [95.28389999999999], [336.96265000000005], [114.66195], [10.720278681079145]]
[600.0, 2000.0, 0.655646, [110.7945], [336.96265000000005], [114.66195], [11.551126568434785]]
[600.0, 700.0, 0.633494, [105.76985], [336.96265000000005], [114.66195], [11.339715604899444]]
[600.0, 1300.0, 0.685352, [117.88165], [336.96265000000005], [114.66195], [11.907843003667793]]
[600.0, 900.0, 0.613781, [101.45134999999999], [336.96265000000005], [114.66195], [11.069252458951327]]
[700.0, 2000.0, 0.506603, [79.93375], [336.96265000000005], [114.66195], [7.486481149378525]]
[700.0, 100.0, 0.246545, [1.3502433333333332], [13.56206], [1.8869829999999999], [0.08883948931140427]]
[700.0, 1000.0, 0.467286, [72.77645], [336.96265000000005], [114.66195], [7.136315575981768]]
[700.0, 600.0, 0.460108, [71.5003], [336.96265000000005], [114.66195], [7.07958332107194]]
[700.0, 1400.0, 0.512973, [81.12305], [336.96265000000005], [114.66195], [7.564765363182126]]
[700.0, 1900.0, 0.501699, [79.02435], [336.96265000000005], [114.66195], [7.43398614472747]]
[700.0, 200.0, 0.290376, [43.35736], [336.96265000000005], [114.66195], [5.506389470424336]]
[700.0, 400.0, 0.450975, [69.88844999999999], [336.96265000000005], [114.66195], [6.988846471342749]]
[700.0, 1300.0, 0.526843, [83.73830000000001], [336.96265000000005], [114.66195], [7.644224944361593]]
[700.0, 1100.0, 0.457774, [71.08645], [336.96265000000005], [114.66195], [7.038607816891064]]
[700.0, 800.0, 0.494381, [77.67695], [336.96265000000005], [114.66195], [7.3727691541238425]]
[700.0, 1500.0, 0.494267, [77.656], [336.96265000000005], [114.66195], [7.37078354043856]]
[700.0, 1600.0, 0.527966, [83.9525], [336.96265000000005], [114.66195], [7.663780072522958]]
[700.0, 1800.0, 0.451245, [69.9361], [336.96265000000005], [114.66195], [6.993613157731846]]
[700.0, 1200.0, 0.562536, [90.67999999999999], [336.96265000000005], [114.66195], [7.953161321135137]]
[700.0, 700.0, 0.501814, [79.0472], [336.96265000000005], [114.66195], [7.469260338212881]]
[700.0, 900.0, 0.505333, [79.69755], [336.96265000000005], [114.66195], [7.46436199550906]]
[700.0, 300.0, 0.486672, [76.2689], [336.96265000000005], [114.66195], [7.305234424712187]]
[700.0, 500.0, 0.496176, [78.0072], [336.96265000000005], [114.66195], [7.404113721438914]]
[700.0, 1700.0, 0.468606, [73.0126], [336.96265000000005], [114.66195], [7.159472745949942]]
[800.0, 300.0, 0.298035, [44.54049], [336.96265000000005], [114.66195], [4.326154759136571]]
[800.0, 100.0, 0.223457, [33.0159], [336.96265000000005], [114.66195], [3.738314794128499]]
[800.0, 1800.0, 0.362161, [54.818999999999996], [336.96265000000005], [114.66195], [4.807946027151304]]
[800.0, 800.0, 0.384218, [58.45395], [336.96265000000005], [114.66195], [4.975930566235827]]
[800.0, 400.0, 0.404814, [61.90110000000001], [336.96265000000005], [114.66195], [5.122970329798915]]
[800.0, 200.0, 0.233847, [34.598905], [336.96265000000005], [114.66195], [3.820810123520927]]
[800.0, 1700.0, 0.362537, [54.88085], [336.96265000000005], [114.66195], [4.831988203627985]]
[800.0, 600.0, 0.36048, [54.5443], [336.96265000000005], [114.66195], [4.802358795425431]]
[800.0, 1600.0, 0.316104, [1.1410097222222222], [5.751765], [0.9788095], [0.051704085912043736]]
[800.0, 1000.0, 0.377721, [57.37755], [336.96265000000005], [114.66195], [4.938271964969124]]
[800.0, 1100.0, 0.394153, [60.10995], [336.96265000000005], [114.66195], [5.044313630217693]]
[800.0, 1500.0, 0.360547, [54.5553], [336.96265000000005], [114.66195], [4.8033267117696665]]
[800.0, 1400.0, 0.331374, [49.83478], [336.96265000000005], [114.66195], [4.587663348590435]]
[800.0, 1200.0, 0.35721, [54.01065], [336.96265000000005], [114.66195], [4.773914274471212]]
[800.0, 900.0, 0.355568, [53.7433], [336.96265000000005], [114.66195], [4.768945900301239]]
[800.0, 1300.0, 0.428374, [65.91375], [336.96265000000005], [114.66195], [5.29432006965956]]
[800.0, 2000.0, 0.368426, [55.845749999999995], [336.96265000000005], [114.66195], [4.860749170652607]]
[800.0, 500.0, 0.320218, [48.051875], [336.96265000000005], [114.66195], [4.5004699754581186]]
