[200.0, 1800.0, 0.259127, [1.8644984499999997], [23.324299999999997], [2.33243], [1.0764686169368802]]
[200.0, 700.0, 0.278519, [9.951621599999998], [200.58897999999996], [23.324299999999997], [4.97581172875341]]
[200.0, 2000.0, 0.318469, [4.9667419], [64.841554], [8.396747999999999], [2.4833706147089685]]
[200.0, 1300.0, 0.319554, [4.9857721], [64.841554], [8.396747999999999], [2.4928859580815166]]
[200.0, 1400.0, 0.336556, [2.4926353499999996], [23.324299999999997], [2.33243], [1.2463177724801968]]
[200.0, 400.0, 0.178481, [1.25198545], [23.324299999999997], [2.33243], [0.8852872991294972]]
[200.0, 1900.0, 0.166324, [2.4930274999999997], [64.841554], [8.396747999999999], [1.7628366467146068]]
[200.0, 1700.0, 0.467864, [3.08189075], [9.796206], [1.3994579999999999], [3.0818905764157165]]
[200.0, 500.0, 0.317833, [4.9555915], [64.841554], [8.396747999999999], [2.4777950278422947]]
[200.0, 1500.0, 0.212379, [7.479167599999999], [200.58897999999996], [23.324299999999997], [4.318098430096285]]
[200.0, 100.0, 0.217868, [1.5526448999999998], [23.324299999999997], [2.33243], [1.0978860941600452]]
[200.0, 600.0, 0.572917, [9.975284], [64.841554], [8.396747999999999], [3.526795580977156]]
[200.0, 1000.0, 0.142934, [4.9716478], [200.58897999999996], [23.324299999999997], [3.5154857092583947]]
[200.0, 1200.0, 0.258728, [1.8613060499999996], [23.324299999999997], [2.33243], [1.0746254977898115]]
[200.0, 300.0, 0.177769, [1.24666555], [23.324299999999997], [2.33243], [0.8815258220835054]]
[200.0, 1600.0, 0.283427, [2.0863851999999996], [23.324299999999997], [2.33243], [1.475297166675243]]
[200.0, 900.0, 0.259282, [1.8657301], [23.324299999999997], [2.33243], [1.0771794693782462]]
[200.0, 800.0, 0.485734, [3.8968371], [23.324299999999997], [2.33243], [1.7427186663371685]]
[200.0, 1100.0, 0.244691, [3.7363430999999996], [64.841554], [8.396747999999999], [2.157179061181524]]
[200.0, 200.0, 0.103431, [19.841879199999997], [895.65312], [149.27552], [9.920940624759327]]
[300.0, 2000.0, 0.20411, [3.0577901999999995], [64.841554], [8.396747999999999], [1.1557356964289023]]
[300.0, 400.0, 0.260728, [3.9524901999999997], [64.841554], [8.396747999999999], [1.317496735859334]]
[300.0, 1000.0, 0.286675, [4.372316099999999], [64.841554], [8.396747999999999], [1.3826474438554464]]
[300.0, 200.0, 0.275677, [1.9688736000000002], [23.324299999999997], [2.33243], [0.6562913074618617]]
[300.0, 1600.0, 0.27372, [9.668611199999997], [200.58897999999996], [23.324299999999997], [2.915195697719108]]
[300.0, 1300.0, 0.276358, [1.9741819999999997], [23.324299999999997], [2.33243], [0.6580606083409034]]
[300.0, 800.0, 0.259176, [3.927422499999999], [64.841554], [8.396747999999999], [1.3091405233969344]]
[300.0, 700.0, 0.287438, [4.3848534], [64.841554], [8.396747999999999], [1.3866125655712196]]
[300.0, 300.0, 0.248106, [1.7576070999999998], [23.324299999999997], [2.33243], [0.6214076902485195]]
[300.0, 900.0, 0.303052, [2.1831162999999996], [23.324299999999997], [2.33243], [0.6903618676100237]]
[300.0, 600.0, 0.178301, [4.33608926], [110.09069599999998], [15.394037999999998], [4.336088930822337]]
[300.0, 1400.0, 0.39046, [6.1322760999999995], [64.841554], [8.396747999999999], [1.6389200297757056]]
[300.0, 500.0, 0.249601, [8.776063999999998], [200.58897999999996], [23.324299999999997], [2.7752349356405848]]
[300.0, 1200.0, 0.436833, [6.970262699999998], [64.841554], [8.396747999999999], [1.7425655192847123]]
[300.0, 100.0, 0.175504, [2.6155416], [64.841554], [8.396747999999999], [1.0677906985921912]]
[300.0, 1100.0, 0.357857, [2.6274211], [23.324299999999997], [2.33243], [0.7584711642508237]]
[300.0, 1900.0, 0.318646, [11.363812399999999], [200.58897999999996], [23.324299999999997], [3.1517543768510894]]
[300.0, 1500.0, 0.330862, [2.4058655499999997], [23.324299999999997], [2.33243], [0.7253958073010898]]
[300.0, 1700.0, 0.223318, [7.8155104], [200.58897999999996], [23.324299999999997], [2.605169703493421]]
[300.0, 1800.0, 0.203548, [3.0489949999999997], [64.841554], [8.396747999999999], [1.1524117810053836]]
[400.0, 900.0, 0.344363, [5.308413799999999], [64.841554], [8.396747999999999], [1.0216047508699242]]
[400.0, 1200.0, 0.386027, [2.8485948499999996], [23.324299999999997], [2.33243], [0.528970749191295]]
[400.0, 1500.0, 0.296572, [4.5165261], [64.841554], [8.396747999999999], [0.9417611130217682]]
