[200.0, 1800.0, 0.153705, [14.915985759999998, 0.497199648], [1968.8, 8.096], [126.311676, 0.98766186], [3.851290985215218, 0.4971995282379097]]
[300.0, 1900.0, 0.057342, [0.699311596, 0.5244836279999999], [103.5, 86.94], [6.6977012, 7.5865132], [0.3496558008098822, 0.3028108410212554]]
[300.0, 1500.0, 0.069098, [0.08748602, 5.2491612000000005], [1.1500000000000001, 1996.4], [0.18400000000000002, 126.311676], [0.08748602608416958, 1.3553276881994258]]
[300.0, 1700.0, 0.051325, [2388.0715999999998], [786600.0], [37086.3868], [322.00755705417845]]
[300.0, 1800.0, 0.072817, [0.087114156, 1.5680544400000003], [1.1500000000000001, 314.64], [0.18400000000000002, 26.476988199999997], [0.08711413882946901, 0.5226847843968676]]
[400.0, 900.0, 0.021563, [1002.70041], [786600.0], [37086.3868], [140.4061369029146]]
[400.0, 1200.0, 0.03022, [0.39290955199999994, 2.67178488], [103.5, 1996.4], [6.6977012, 126.311676], [0.17571450881472478, 0.6480029649314886]]
[400.0, 1500.0, 0.058178, [0.0392741468, 0.471289688], [0.35742, 86.94], [0.090960262, 7.5865132], [0.039274144314039486, 0.192403236105841]]
[400.0, 200.0, 0.050136, [0.019554013500000002, 0.15643210800000001], [0.09706000000000001, 25.392], [0.0328924104, 2.93968428], [0.019554015117105743, 0.11061422881347589]]
[400.0, 1600.0, 0.035431, [0.039195726, 0.156782904], [1.1500000000000001, 25.392], [0.18400000000000002, 2.93968428], [0.03919571977652662, 0.11086225225927897]]
[400.0, 500.0, 0.034974, [7.36661112, 0.039184101799999996], [4057.2, 1.8078], [209.489474, 0.304713108], [1.0745306982306275, 0.03918410577772574]]
[400.0, 1700.0, 0.050519, [0.0195234534, 0.0390468976], [0.09706000000000001, 1.8078], [0.0328924104, 0.304713108], [0.01952345215119498, 0.03904690159282808]]
[400.0, 300.0, 0.053283, [0.0389899726, 0.8577795720000001], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.0389899701256618, 0.2586302291689817]]
[400.0, 1300.0, 0.033405, [0.07847590800000001, 2.19732432], [3.8824, 1996.4], [0.428071952, 126.311676], [0.05549083549560233, 0.587259860709039]]
[400.0, 1400.0, 0.031302, [0.39421356, 0.709584408], [103.5, 314.64], [6.6977012, 26.476988199999997], [0.1762976870636708, 0.23652817110864408]]
[400.0, 1100.0, 0.053239, [0.0392313208, 0.0784626324], [0.35742, 8.096], [0.090960262, 0.98766186], [0.03923131244299635, 0.0784626248859927]]
[400.0, 800.0, 0.054704, [30.579364800000004, 0.0392043142], [25530.0, 0.31418], [1383.06314, 0.093860286], [2.189834239571571, 0.03920431332391884]]
[400.0, 100.0, 0.032791, [1.73290188, 0.0393841282], [786.6, 1.8078], [50.808656000000006, 0.304713108], [0.36945589506732734, 0.03938413245458125]]
[400.0, 1000.0, 0.031759, [3.7677183199999997, 0.039247071200000004], [1968.8, 1.8078], [126.311676, 0.304713108], [0.7690823627154638, 0.03924706683052888]]
[400.0, 400.0, 0.055514, [5.48552392, 0.039182317], [4057.2, 0.31418], [209.489474, 0.093860286], [0.927222719997736, 0.03918231018712398]]
[400.0, 1800.0, 0.029065, [13.01708552, 0.0392080862], [9476.0, 1.8078], [553.91314, 0.304713108], [1.4288106494563932, 0.03920808859916535]]
[400.0, 2000.0, 0.036198, [0.039328518800000004, 0.039328514200000005], [1.1500000000000001, 1.8078], [0.18400000000000002, 0.304713108], [0.03932851505968665, 0.039328512369526517]]
[400.0, 600.0, 0.032385, [0.03927779, 0.62844464], [1.1500000000000001, 314.64], [0.18400000000000002, 26.476988199999997], [0.03927778088945454, 0.2221887045913901]]
[400.0, 700.0, 0.051097, [0.706729188, 0.07852545], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.23557636122497522, 0.055525887187869404]]
[400.0, 1900.0, 0.028114, [0.11725837, 0.625377912], [14.352, 314.64], [1.25133524, 26.476988199999997], [0.06769913940368814, 0.22110448255971654]]
[500.0, 1700.0, 0.01801, [0.96889248, 0.48444624], [786.6, 314.64], [50.808656000000006, 26.476988199999997], [0.1977743881092797, 0.13984759584633552]]
[500.0, 1100.0, 0.016738, [778.2956199999999], [786600.0], [37086.3868], [88.12464331842712]]
[500.0, 300.0, 0.023889, [0.160074296, 0.12005576800000001], [43.37799999999999, 25.392], [3.22984216, 2.93968428], [0.0800371447766598, 0.06931420062296037]]
[500.0, 1300.0, 0.018359, [3.9231596800000004, 0.020016118], [4057.2, 1.8078], [209.489474, 0.304713108], [0.5604513143672696, 0.020016116536431337]]
[500.0, 1800.0, 0.017119, [3.6099493600000003, 0.08022111119999999], [4057.2, 25.392], [209.489474, 2.93968428], [0.5381395439549114, 0.05672489025463161]]
[500.0, 1400.0, 0.017509, [0.12080777599999999, 0.0201346324], [43.37799999999999, 1.8078], [3.22984216, 0.304713108], [0.06974840311863778, 0.020134631409588804]]
[500.0, 600.0, 0.028237, [0.020071754999999997, 0.020071754999999997], [0.35742, 1.8078], [0.090960262, 0.304713108], [0.020071750925118616, 0.020071750925118616]]
[500.0, 1900.0, 0.028928, [0.020101457200000002, 0.522637832], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.020101457887426972, 0.14495370052537465]]
[500.0, 1200.0, 0.023134, [0.319008896, 0.39876121200000003], [103.5, 314.64], [6.6977012, 26.476988199999997], [0.11278670950072087, 0.1260993495304397]]
[500.0, 800.0, 0.019125, [2.63609808, 0.0798817508], [1968.8, 25.392], [126.311676, 2.93968428], [0.4588856342052996, 0.05648491327071327]]
[500.0, 1000.0, 0.026885, [0.020001996, 0.12001197599999999], [0.35742, 86.94], [0.090960262, 7.5865132], [0.02000199863013694, 0.06928894354512846]]
[500.0, 2000.0, 0.018937, [4.40957472, 1.683655752], [4057.2, 1996.4], [209.489474, 126.311676], [0.5945868255519962, 0.367403817073258]]
[500.0, 700.0, 0.018175, [0.158979864, 0.953879368], [43.37799999999999, 1996.4], [3.22984216, 126.311676], [0.07948995391117045, 0.275361271583351]]
[500.0, 100.0, 0.017302, [804.5238999999999], [791200.0], [37086.3868], [89.39153500192285]]
[500.0, 200.0, 0.0174, [1.080885, 1.521245944], [786.6, 1996.4], [50.808656000000006, 126.311676], [0.2080164961920088, 0.34899775284090295]]
[500.0, 1500.0, 0.015375, [19.310248, 0.160918672], [25530.0, 86.94], [1383.06314, 7.5865132], [1.2464706501157579, 0.08045934676344321]]
[500.0, 900.0, 0.017954, [0.8801276600000001, 0.200028976], [786.6, 86.94], [50.808656000000006, 7.5865132], [0.18764382788677064, 0.08945569273780178]]
[500.0, 1600.0, 0.020377, [0.16013676400000001, 0.16013676400000001], [43.37799999999999, 86.94], [3.22984216, 7.5865132], [0.08006837749823585, 0.08006837749823585]]
[500.0, 500.0, 0.026906, [0.0101217549, 0.08097403], [0.09706000000000001, 25.392], [0.0328924104, 2.93968428], [0.01012175098488399, 0.057257277462345345]]
[500.0, 400.0, 0.019483, [0.44069196, 0.020031449800000004], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.1328736097199139, 0.02003144988262208]]
[600.0, 200.0, 0.012775, [2.47368312, 0.0662593476], [4057.2, 25.392], [209.489474, 2.93968428], [0.33055972555651725, 0.0382548567374131]]
[600.0, 1400.0, 0.020465, [0.0055175229, 0.0110350458], [0.09706000000000001, 0.31418], [0.0328924104, 0.093860286], [0.005517522152198395, 0.011035045263160454]]
[600.0, 1900.0, 0.013637, [0.32906514, 0.7020056319999999], [259.90000000000003, 874.0], [15.5177596, 74.882572], [0.08496425389538827, 0.17550140497671238]]
[600.0, 100.0, 0.010226, [0.5788133080000001, 0.011131024800000002], [786.6, 1.8078], [50.808656000000006, 0.304713108], [0.11351461671520544, 0.011131026734313416]]
[600.0, 800.0, 0.028913, [0.022313243, 0.178505944], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.015777845771840972, 0.06311138308736389]]
[600.0, 1200.0, 0.011247, [0.2656983, 1.018510104], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.07670048883286208, 0.21237402432501015]]
[600.0, 600.0, 0.011514, [0.754539472, 0.199730988], [786.6, 314.64], [50.808656000000006, 26.476988199999997], [0.1294024396678826, 0.06657701268155548]]
[600.0, 1600.0, 0.015496, [0.044250537199999995, 0.022125264000000002], [14.352, 1.8078], [1.25133524, 0.304713108], [0.02212526838707273, 0.01564492393078343]]
[600.0, 400.0, 0.012421, [577.5244799999999], [786600.0], [37086.3868], [56.6309323603276]]
[600.0, 500.0, 0.013968, [0.352915772, 0.24262957599999999], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.08822894493758836, 0.0731555804788671]]
[600.0, 1100.0, 0.015115, [0.0055302005000000005, 0.0110603964], [0.09706000000000001, 1.8078], [0.0328924104, 0.304713108], [0.005530197310223207, 0.011060393663880144]]
[600.0, 300.0, 0.013419, [0.331305892, 0.0110435328], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.0855428199956022, 0.011043531851722075]]
[600.0, 1700.0, 0.016934, [0.0220388622, 0.220388576], [1.1500000000000001, 314.64], [0.18400000000000002, 26.476988199999997], [0.015583826474906604, 0.06969300283959645]]
[600.0, 1500.0, 0.019491, [0.022033931000000003, 0.0661017884], [3.8824, 8.096], [0.428071952, 0.98766186], [0.015580336491873337, 0.03816387997046422]]
[600.0, 1800.0, 0.012429, [2.21863336, 0.377167616], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.31376208515370363, 0.09147657662155925]]
[600.0, 1000.0, 0.01557, [0.011096359200000001, 0.0221927092], [0.35742, 8.096], [0.090960262, 0.98766186], [0.011096354707740737, 0.02219270750854884]]
[600.0, 2000.0, 0.015656, [0.0110794542, 0.620449288], [0.35742, 874.0], [0.090960262, 74.882572], [0.011079450222822432, 0.16582207198801974]]
[600.0, 700.0, 0.029354, [0.0223697126, 0.0111848586], [0.35742, 1.8078], [0.090960262, 0.304713108], [0.01581777406590447, 0.01118485435935578]]
[600.0, 1300.0, 0.014343, [0.005533220399999999, 0.708252064], [0.09706000000000001, 1996.4], [0.0328924104, 126.311676], [0.005533220189907501, 0.1770630288682536]]
[600.0, 900.0, 0.018022, [0.6889031760000001, 0.011111346], [786.6, 0.31418], [50.808656000000006, 0.093860286], [0.12373066284474517, 0.011111342610143925]]
[700.0, 2000.0, 0.008819, [0.0032253958, 0.025803175599999995], [0.09706000000000001, 25.392], [0.0328924104, 2.93968428], [0.003225396370990704, 0.018245599486999598]]
[700.0, 100.0, 0.012316, [0.006453110000000001, 0.006453110000000001], [0.35742, 0.31418], [0.090960262, 0.093860286], [0.006453111438678243, 0.006453111438678243]]
[700.0, 1000.0, 0.007904, [1.95712704, 0.012875832399999999], [4057.2, 8.096], [209.489474, 0.98766186], [0.22449779601590747, 0.012875829753456667]]
[700.0, 600.0, 0.009497, [0.245063712, 0.0064490482], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.05622147776072771, 0.0064490457898824065]]
[700.0, 1400.0, 0.009651, [0.0032449228, 0.20767509599999998], [0.09706000000000001, 314.64], [0.0328924104, 26.476988199999997], [0.003244922621573587, 0.051918763575416554]]
[700.0, 1900.0, 0.009553, [0.43750121599999997, 0.012867685799999999], [786.6, 1.8078], [50.808656000000006, 0.304713108], [0.07503083675396403, 0.009098825581359387]]
[700.0, 200.0, 0.011202, [0.07720408159999999, 0.0128673408], [43.37799999999999, 1.8078], [3.22984216, 0.304713108], [0.03151842661047661, 0.009098587206814035]]
[700.0, 400.0, 0.009254, [0.0064297374, 0.154313716], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.0064297387536353294, 0.04454653870279934]]
[700.0, 1300.0, 0.007855, [1.90030048, 0.0064199348], [4057.2, 1.8078], [209.489474, 0.304713108], [0.22090554477423152, 0.006419935744226729]]
[700.0, 1100.0, 0.007704, [1.8978698400000003, 0.012823438399999998], [4057.2, 8.096], [209.489474, 0.98766186], [0.22062282891849608, 0.012823440387041226]]
[700.0, 800.0, 0.008447, [392.72338999999994], [786600.0], [37086.3868], [35.555507998058474]]
[700.0, 1500.0, 0.007785, [1.5704707279999999, 0.0386181316], [4057.2, 25.392], [209.489474, 2.93968428], [0.2010781600074956, 0.022296188136988797]]
[700.0, 1600.0, 0.011224, [0.006436361400000001, 0.0128727182], [0.35742, 1.8078], [0.090960262, 0.304713108], [0.006436360042757087, 0.00910238650245088]]
[700.0, 1800.0, 0.009436, [0.0064341258, 0.0643412396], [0.35742, 86.94], [0.090960262, 7.5865132], [0.0064341241051132985, 0.02877427480789047]]
[700.0, 1200.0, 0.007024, [1.001107016, 0.0064173542], [1968.8, 1.8078], [126.311676, 0.304713108], [0.16030541049384453, 0.0064173528218417295]]
[700.0, 700.0, 0.010613, [1.532386592, 0.006493166799999999], [4057.2, 0.31418], [209.489474, 0.093860286], [0.19949978855126643, 0.006493163561777879]]
[700.0, 900.0, 0.016086, [0.038590407400000006, 0.0385904028], [3.8824, 25.392], [0.428071952, 2.93968428], [0.01575446612234131, 0.022280179658162542]]
[700.0, 300.0, 0.00876, [0.0032186867, 0.0514989872], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.003218687089482294, 0.025749495072331027]]
[700.0, 500.0, 0.007475, [1.8361906479999999, 0.33620388], [4057.2, 874.0], [209.489474, 74.882572], [0.21791574518606954, 0.09324620049739292]]
[700.0, 1700.0, 0.010791, [0.167928888, 0.0064588048], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.04657510335791001, 0.00645880461695506]]
[800.0, 300.0, 0.00557, [0.00386577836, 0.23194672000000002], [0.35742, 874.0], [0.090960262, 74.882572], [0.0038657785311629013, 0.05988839620494107]]
[800.0, 100.0, 0.005932, [0.140190612, 0.023365102], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.03304324439276506, 0.013489848034725964]]
[800.0, 1800.0, 0.006425, [298.72146999999995], [791200.0], [37086.3868], [24.07166199081401]]
[800.0, 800.0, 0.005334, [1.215842008, 0.4988070720000001], [4057.2, 1996.4], [209.489474, 126.311676], [0.13766699982784544, 0.08817745747298457]]
[800.0, 400.0, 0.005863, [0.14822340799999997, 0.101416016], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.03400478556909306, 0.02812774033156592]]
[800.0, 200.0, 0.004926, [229.02792799999997], [786600.0], [37086.3868], [21.08372628118663]]
[800.0, 1700.0, 0.007592, [0.383570264, 0.00391398176], [786.6, 0.31418], [50.808656000000006, 0.093860286], [0.05479575144114734, 0.003913982113398067]]
[800.0, 600.0, 0.007316, [0.00194499109, 0.00388998172], [0.09706000000000001, 0.31418], [0.0328924104, 0.093860286], [0.0019449910256862366, 0.0038899815074110566]]
[800.0, 1600.0, 0.00649, [1.2881275119999998, 0.0077598044000000005], [4057.2, 1.8078], [209.489474, 0.304713108], [0.14139034599009934, 0.005487009498807161]]
[800.0, 1000.0, 0.007031, [0.10166450800000001, 0.0039101734199999995], [103.5, 1.8078], [6.6977012, 0.304713108], [0.028196656737989347, 0.0039101723609068694]]
[800.0, 1100.0, 0.006029, [0.027261131799999998, 0.038944474], [14.352, 86.94], [1.25133524, 7.5865132], [0.0103037391931279, 0.017416499078747143]]
[800.0, 1500.0, 0.006692, [1.447364792, 0.0155630604], [4057.2, 8.096], [209.489474, 0.98766186], [0.15008474075668052, 0.011004746045229757]]
[800.0, 1400.0, 0.007586, [1.212252168, 0.0233125424], [4057.2, 8.096], [209.489474, 0.98766186], [0.13726053454070475, 0.013459502528696965]]
[800.0, 1200.0, 0.007552, [1.4441102, 0.0038820177400000003], [4057.2, 0.31418], [209.489474, 0.093860286], [0.14974727832718696, 0.0038820171019716024]]
[800.0, 900.0, 0.006673, [0.37374862000000003, 0.0311457168], [786.6, 25.392], [50.808656000000006, 2.93968428], [0.0539459712082376, 0.015572860952310592]]
[800.0, 1300.0, 0.007618, [0.1877904, 0.054772190799999995], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.03833255929885194, 0.020701946219619065]]
[800.0, 2000.0, 0.008568, [0.101199264, 0.00389228034], [103.5, 0.31418], [6.6977012, 0.093860286], [0.028067630437926178, 0.0038922796096889033]]
[800.0, 500.0, 0.014549, [0.005816805800000001, 0.35676403999999995], [0.09706000000000001, 1996.4], [0.0328924104, 126.311676], [0.0033583339559966337, 0.07439045134424176]]
[800.0, 1900.0, 0.006445, [0.054346056, 0.038818618], [43.37799999999999, 86.94], [3.22984216, 7.5865132], [0.020540880608192043, 0.017360212293632816]]
[800.0, 700.0, 0.006095, [1.466781392, 0.11703044], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.1512869438914013, 0.0302171195450526]]
[900.0, 200.0, 0.003384, [0.0865430844, 0.00240397426], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.0203984000823594, 0.0024039742594295804]]
[900.0, 1100.0, 0.005044, [0.09182198000000001, 0.014498206400000001], [259.90000000000003, 8.096], [15.5177596, 0.98766186], [0.021065408574247973, 0.00837054404922404]]
[900.0, 300.0, 0.005562, [0.0337580752, 0.0072338726], [43.37799999999999, 1.8078], [3.22984216, 0.304713108], [0.012759355256438313, 0.0041764785448988005]]
[900.0, 1000.0, 0.004342, [0.11591650400000002, 0.053128390000000005], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.02366135370937174, 0.016018811636323085]]
[900.0, 900.0, 0.003834, [0.10097763600000001, 0.221188976], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.022035119721027157, 0.046121100274819984]]
[900.0, 1600.0, 0.005315, [0.130624728, 0.0096759068], [259.90000000000003, 8.096], [15.5177596, 0.98766186], [0.025138742011484982, 0.006841899035794084]]
[900.0, 700.0, 0.005744, [0.130344496, 0.00241378698], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.02508480678338982, 0.0024137866094582597]]
[900.0, 1900.0, 0.004913, [0.125237576, 0.081886072], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.02456110200133536, 0.019860292106613133]]
[900.0, 500.0, 0.00371, [172.471917], [791200.0], [37086.3868], [14.422826678567553]]
[900.0, 1400.0, 0.004881, [0.12139749600000001, 0.033991304400000005], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.024279507681993884, 0.012847509305698128]]
[900.0, 1200.0, 0.003896, [0.033723197999999996, 0.0096351968], [43.37799999999999, 25.392], [3.22984216, 2.93968428], [0.01274617086971613, 0.006813114646327331]]
[900.0, 1500.0, 0.004917, [0.0433720384, 0.0024095572800000003], [43.37799999999999, 1.8078], [3.22984216, 0.304713108], [0.014457345554423191, 0.0024095575436166696]]
[900.0, 800.0, 0.00457, [0.301153628, 0.029143897999999998], [786.6, 86.94], [50.808656000000006, 7.5865132], [0.03824654778669573, 0.011897947796153757]]
[900.0, 400.0, 0.004023, [187.042463], [791200.0], [37086.3868], [15.023613380275732]]
[900.0, 100.0, 0.004584, [0.00121512358, 0.00243024716], [0.09706000000000001, 0.31418], [0.0328924104, 0.093860286], [0.0012151235439246497, 0.0024302470878492994]]
[900.0, 600.0, 0.004817, [0.0624570888, 0.0096087836], [103.5, 8.096], [6.6977012, 0.98766186], [0.017322481110972527, 0.006794437003313814]]
[900.0, 1800.0, 0.006369, [0.082354904, 0.0024222031400000003], [103.5, 0.31418], [6.6977012, 0.093860286], [0.01997399878642231, 0.0024222029345205573]]
[900.0, 2000.0, 0.00483, [0.126706264, 0.068226464], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.024849148907759393, 0.018234290917938104]]
[900.0, 1700.0, 0.004502, [0.9680046800000001, 0.0048400234], [4057.2, 1.8078], [209.489474, 0.304713108], [0.09680047464346443, 0.003422413292984937]]
[900.0, 1300.0, 0.004577, [0.00962044, 0.00962044], [3.8824, 8.096], [0.428071952, 0.98766186], [0.004810218922252915, 0.006802678082049745]]
[1000.0, 1600.0, 0.00299, [0.0800524384, 0.00153947004], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.015699575591715847, 0.0015394702556399068]]
[1000.0, 1400.0, 0.003754, [0.033556392799999994, 0.00152529054], [43.37799999999999, 1.8078], [3.22984216, 0.304713108], [0.010117632814052901, 0.001525290915202736]]
[1000.0, 1500.0, 0.003483, [0.076813468, 0.00153626982], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.015362697070501651, 0.0015362698447863902]]
[1000.0, 700.0, 0.003975, [0.00153961172, 0.00307922344], [0.09706000000000001, 8.096], [0.0328924104, 0.98766186], [0.0010886699600889153, 0.00307922364501184]]
[1000.0, 1900.0, 0.002973, [0.042684853599999996, 0.0152445932], [103.5, 86.94], [6.6977012, 7.5865132], [0.011408007419352427, 0.006817587978163537]]
[1000.0, 1800.0, 0.003213, [0.0366270676, 0.0015261277400000002], [103.5, 0.31418], [6.6977012, 0.093860286], [0.010573325894911213, 0.0015261279068282578]]
[1000.0, 500.0, 0.004706, [0.06744100480000001, 0.006130999599999999], [103.5, 8.096], [6.6977012, 0.98766186], [0.01437846982122924, 0.00433527194625666]]
[1000.0, 1000.0, 0.003298, [0.20232115600000003, 0.0030654717400000002], [786.6, 1.8078], [50.808656000000006, 0.304713108], [0.02490401425634028, 0.002167615961373232]]
[1000.0, 200.0, 0.003252, [0.0275844888, 0.009194829600000001], [43.37799999999999, 25.392], [3.22984216, 2.93968428], [0.009194828606559232, 0.005308637568340864]]
[1000.0, 1100.0, 0.003489, [0.007616357999999999, 0.0030465427400000003], [3.8824, 1.8078], [0.428071952, 0.304713108], [0.0034061377071398623, 0.0021542311268756657]]
[1000.0, 2000.0, 0.00383, [0.082858604, 0.0092065136], [259.90000000000003, 8.096], [15.5177596, 0.98766186], [0.015946147978743958, 0.005315382305723644]]
[1000.0, 1700.0, 0.00445, [0.0397226836, 0.0427782888], [43.37799999999999, 314.64], [3.22984216, 26.476988199999997], [0.011017091231355034, 0.011432975885568901]]
[1000.0, 800.0, 0.003182, [0.7502861279999999, 0.00614988536], [4057.2, 8.096], [209.489474, 0.98766186], [0.0679277064179264, 0.0043486260027737495]]
[1000.0, 1300.0, 0.002929, [0.076929158, 0.1723213176], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.01538583035913239, 0.03256566613106509]]
