[200.0, 1800.0, 0.825427, [124.45644999999999], [137.07999999999998], [19.9292056], [88.00398725057859]]
[200.0, 700.0, 0.825625, [125.26765999999999], [137.07999999999998], [19.9292056], [88.57759570004144]]
[200.0, 2000.0, 0.943156, [164.949146], [137.07999999999998], [19.9292056], [82.47457494282708]]
[200.0, 1300.0, 0, [0.0], [58.419999999999995], [16.4252844], [0.0]]
[200.0, 1400.0, 0.907292, [188.006048], [137.07999999999998], [19.9292056], [108.54533163614175]]
[200.0, 400.0, 0.825668, [125.44853199999999], [137.07999999999998], [19.9292056], [88.70552264656355]]
[200.0, 1900.0, 0.837483, [248.79477199999997], [137.07999999999998], [19.9292056], [175.9244726580131]]
[200.0, 1700.0, 0.948938, [247.89565599999997], [137.07999999999998], [19.9292056], [123.94780877449992]]
[200.0, 500.0, 0.825302, [123.95146199999999], [137.07999999999998], [19.9292056], [87.64690125726067]]
[200.0, 1500.0, 0.672666, [124.825002], [137.07999999999998], [19.9292056], [124.82499855397556]]
[200.0, 100.0, 0.825178, [123.45719199999999], [137.07999999999998], [19.9292056], [87.29744456740987]]
[200.0, 600.0, 0.907144, [186.328566], [137.07999999999998], [19.9292056], [107.57686909368574]]
[200.0, 1000.0, 0.825425, [124.44977999999999], [137.07999999999998], [19.9292056], [87.99927442882696]]
[200.0, 1200.0, 0.907252, [187.539424], [137.07999999999998], [19.9292056], [108.27590963829397]]
[200.0, 300.0, 0.94898, [249.01065], [137.07999999999998], [19.9292056], [124.5053202718663]]
[200.0, 1600.0, 0.825769, [125.86892599999999], [137.07999999999998], [19.9292056], [89.00277283321007]]
[200.0, 900.0, 0.825451, [124.55350999999999], [137.07999999999998], [19.9292056], [88.07263118585705]]
[200.0, 800.0, 0.897016, [124.03476799999999], [137.07999999999998], [19.9292056], [71.61151111378672]]
[200.0, 1100.0, 0.97141, [312.397362], [137.07999999999998], [19.9292056], [139.70835382324137]]
[200.0, 200.0, 0.907124, [186.10040599999996], [137.07999999999998], [19.9292056], [107.44512958715252]]
[300.0, 2000.0, 0.929259, [65.562328], [137.07999999999998], [19.9292056], [26.76571180447103]]
[300.0, 400.0, 0.925811, [73.088342], [137.07999999999998], [19.9292056], [32.68609619394766]]
[300.0, 1000.0, 0.973094, [101.81773399999999], [137.07999999999998], [19.9292056], [38.48348838138247]]
[300.0, 200.0, 0.929382, [65.62930399999999], [137.07999999999998], [19.9292056], [26.793055294236225]]
[300.0, 1600.0, 0.888441, [54.977681999999994], [137.07999999999998], [19.9292056], [24.586769783767853]]
[300.0, 1300.0, 0.736468, [43.9049438], [137.07999999999998], [19.9292056], [31.045484856899883]]
[300.0, 800.0, 0.841263, [43.638014999999996], [137.07999999999998], [19.9292056], [19.515512875658686]]
[300.0, 700.0, 0.955823, [88.054718], [137.07999999999998], [19.9292056], [35.948186235191336]]
[300.0, 300.0, 0.736288, [43.858971399999994], [137.07999999999998], [19.9292056], [31.0129768903277]]
[300.0, 900.0, 0.955644, [87.80935399999998], [137.07999999999998], [19.9292056], [35.848015744250056]]
[300.0, 600.0, 0.853641, [65.28996199999999], [137.07999999999998], [19.9292056], [37.69518268956923]]
[300.0, 1400.0, 0.89567, [52.56236], [137.07999999999998], [19.9292056], [21.458499565440263]]
[300.0, 500.0, 0.982963, [99.04563599999999], [137.07999999999998], [19.9292056], [33.01521298431982]]
[300.0, 1200.0, 0.789146, [43.493064399999994], [137.07999999999998], [19.9292056], [25.11073388015571]]
[300.0, 100.0, 1.0, [2118.58934], [58.419999999999995], [16.4252844], [135.90757412300462]]
[300.0, 1100.0, 0.972478, [87.705624], [137.07999999999998], [19.9292056], [31.008613306628206]]
[300.0, 1900.0, 0.735139, [43.56906099999999], [137.07999999999998], [19.9292056], [30.807979297578083]]
[300.0, 1500.0, 0.789428, [43.551742], [137.07999999999998], [19.9292056], [25.144611542038184]]
[300.0, 1700.0, 0.853207, [65.04101], [137.07999999999998], [19.9292056], [37.55145698904371]]
[300.0, 1800.0, 0.853353, [65.12436199999999], [137.07999999999998], [19.9292056], [37.599556976113426]]
