[200.0, 1800.0, 1.0, [960.83811], [1401.1599999999999], [108.248672], [34.55894464534471]]
[200.0, 700.0, 1.0, [256.25427], [584.66], [33.078448200000004], [25.24948757499843]]
[200.0, 2000.0, 1.0, [977.20629], [1401.1599999999999], [108.248672], [34.83364237342974]]
[200.0, 1300.0, 1.0, [306.62496], [690.0], [39.9247156], [27.64744272441847]]
[200.0, 1400.0, 1.0, [428.733386], [493.58000000000004], [71.804206], [32.69061128825829]]
[200.0, 400.0, 1.0, [186.545824], [238.786], [25.3451214], [15.282429571242918]]
[200.0, 1900.0, 1.0, [311.628426], [690.0], [39.9247156], [27.872895206633988]]
[200.0, 1700.0, 1.0, [297.670968], [690.0], [39.9247156], [27.17351642316467]]
[200.0, 500.0, 1.0, [299.81323399999997], [690.0], [39.9247156], [27.25574724714037]]
[200.0, 1500.0, 1.0, [426.312406], [493.58000000000004], [71.804206], [32.600924035984015]]
[200.0, 100.0, 1.0, [255.56169400000002], [584.66], [33.078448200000004], [25.181242002728936]]
[200.0, 600.0, 1.0, [427.69029000000006], [568.1], [73.97568199999999], [23.093111029049336]]
[200.0, 1000.0, 1.0, [265.983132], [584.66], [33.078448200000004], [25.713559745783936]]
[200.0, 1200.0, 1.0, [302.77241399999997], [690.0], [39.9247156], [27.411727687250945]]
[200.0, 300.0, 1.0, [311.666468], [690.0], [39.9247156], [27.876296038032027]]
[200.0, 1600.0, 1.0, [183.166549], [238.786], [25.3451214], [15.158971798905094]]
[200.0, 900.0, 1.0, [305.979626], [584.66], [33.078448200000004], [27.589256909166654]]
[200.0, 800.0, 1.0, [303.94306800000004], [584.66], [33.078448200000004], [27.517713669562013]]
[200.0, 1100.0, 1.0, [1020.0219400000001], [1401.1599999999999], [108.248672], [35.64244629651562]]
[200.0, 200.0, 1.0, [260.424676], [584.66], [33.078448200000004], [25.41484805384443]]
[300.0, 2000.0, 1.0, [394.45482999999996], [541.42], [48.124464], [13.126634183978771]]
[300.0, 400.0, 1.0, [379.43905], [541.42], [48.124464], [12.90877740531612]]
[300.0, 1000.0, 1.0, [371.64688], [541.42], [48.124464], [12.747379369894034]]
[300.0, 200.0, 1.0, [402.5253], [541.42], [48.124464], [13.270868456887062]]
[300.0, 1600.0, 1.0, [418.38725], [541.42], [48.124464], [13.560006913715052]]
[300.0, 1300.0, 1.0, [412.38471], [541.42], [48.124464], [13.45050540314378]]
[300.0, 800.0, 1.0, [381.39612], [541.42], [48.124464], [12.9009232731615]]
[300.0, 700.0, 1.0, [409.54536], [541.42], [48.124464], [13.40073441644151]]
[300.0, 300.0, 1.0, [400.73429], [541.42], [48.124464], [13.269636671740487]]
[300.0, 900.0, 1.0, [391.65090000000004], [541.42], [48.124464], [13.076846148823499]]
[300.0, 600.0, 1.0, [398.28869999999995], [541.42], [48.124464], [13.174222519754249]]
[300.0, 1400.0, 1.0, [413.49055000000004], [541.42], [48.124464], [13.457973944840285]]
[300.0, 500.0, 1.0, [387.02445], [541.42], [48.124464], [13.03178863395198]]
[300.0, 1200.0, 1.0, [392.94856], [541.42], [48.124464], [13.083755749019469]]
