(100.0, 800.0, 1.0)
(100.0, 500.0, 1.0)
(100.0, 650.0, 1.0)
(100.0, 850.0, 1.0)
(100.0, 600.0, 1.0)
(100.0, 150.0, 1.0)
(100.0, 100.0, 1.0)
(100.0, 1000.0, 1.0)
(100.0, 400.0, 1.0)
(100.0, 350.0, 1.0)
(100.0, 750.0, 1.0)
(100.0, 550.0, 1.0)
(100.0, 50.0, 1.0)
(100.0, 900.0, 1.0)
(100.0, 450.0, 1.0)
(100.0, 200.0, 1.0)
(100.0, 950.0, 1.0)
(100.0, 700.0, 1.0)
(100.0, 300.0, 1.0)
(100.0, 250.0, 1.0)
(200.0, 750.0, 1.0)
(200.0, 550.0, 1.0)
(200.0, 700.0, 1.0)
(200.0, 250.0, 1.0)
(200.0, 50.0, 1.0)
(200.0, 400.0, 1.0)
(200.0, 650.0, 1.0)
(200.0, 450.0, 1.0)
(200.0, 500.0, 1.0)
(200.0, 350.0, 1.0)
(200.0, 100.0, 1.0)
(200.0, 600.0, 1.0)
(200.0, 1000.0, 1.0)
(200.0, 150.0, 1.0)
(200.0, 300.0, 1.0)
(200.0, 850.0, 1.0)
(200.0, 900.0, 1.0)
(200.0, 800.0, 1.0)
(200.0, 200.0, 1.0)
(200.0, 950.0, 1.0)
(300.0, 650.0, 1.0)
(300.0, 400.0, 1.0)
(300.0, 1000.0, 1.0)
(300.0, 350.0, 1.0)
(300.0, 200.0, 1.0)
(300.0, 250.0, 1.0)
(300.0, 150.0, 1.0)
(300.0, 550.0, 1.0)
(300.0, 800.0, 1.0)
(300.0, 700.0, 1.0)
(300.0, 300.0, 1.0)
(300.0, 900.0, 1.0)
(300.0, 600.0, 1.0)
(300.0, 50.0, 1.0)
(300.0, 850.0, 1.0)
(300.0, 750.0, 1.0)
(300.0, 500.0, 1.0)
(300.0, 950.0, 1.0)
(300.0, 100.0, 1.0)
(300.0, 450.0, 1.0)
(400.0, 900.0, 0.999994)
(400.0, 200.0, 0.99999)
(400.0, 500.0, 0.999993)
(400.0, 150.0, 1.0)
(400.0, 300.0, 0.999986)
(400.0, 650.0, 0.999995)
(400.0, 550.0, 0.999994)
(400.0, 850.0, 0.999987)
(400.0, 250.0, 0.999993)
(400.0, 800.0, 0.999994)
(400.0, 750.0, 0.999991)
(400.0, 100.0, 1.0)
(400.0, 350.0, 0.999994)
(400.0, 950.0, 0.999992)
(400.0, 1000.0, 0.999996)
(400.0, 400.0, 0.999992)
(400.0, 450.0, 0.999998)
(400.0, 50.0, 1.0)
(400.0, 600.0, 0.999993)
(400.0, 700.0, 0.999995)
(500.0, 550.0, 0.999426)
(500.0, 300.0, 0.999409)
(500.0, 850.0, 0.999419)
(500.0, 50.0, 1.0)
(500.0, 650.0, 0.99944)
(500.0, 150.0, 1.0)
(500.0, 600.0, 0.99948)
(500.0, 450.0, 0.999428)
(500.0, 800.0, 0.999472)
(500.0, 1000.0, 0.99928)
(500.0, 750.0, 0.999466)
(500.0, 700.0, 0.999379)
(500.0, 100.0, 1.0)
(500.0, 200.0, 1.0)
(500.0, 250.0, 0.999534)
(500.0, 950.0, 0.99916)
(500.0, 900.0, 0.999312)
(500.0, 350.0, 0.999354)
(500.0, 500.0, 0.999562)
(500.0, 400.0, 0.999423)
(600.0, 450.0, 0.994269)
(600.0, 200.0, 1.0)
(600.0, 550.0, 0.995642)
(600.0, 100.0, 1.0)
(600.0, 800.0, 0.994046)
(600.0, 600.0, 0.994301)
(600.0, 350.0, 0.995489)
(600.0, 250.0, 0.99951)
(600.0, 400.0, 0.99519)
(600.0, 500.0, 0.99525)
(600.0, 650.0, 0.994677)
(600.0, 950.0, 0.995308)
(600.0, 300.0, 0.994388)
(600.0, 150.0, 1.0)
(600.0, 50.0, 1.0)
(600.0, 850.0, 0.992303)
(600.0, 1000.0, 0.994574)
(600.0, 700.0, 0.994932)
(600.0, 900.0, 0.993565)
(600.0, 750.0, 0.994481)
(700.0, 450.0, 0.994362)
(700.0, 100.0, 0.999997)
(700.0, 1000.0, 0.994949)
(700.0, 850.0, 0.995101)
(700.0, 600.0, 0.995201)
(700.0, 250.0, 0.999265)
