(2500.0, 1000.0, 0.405342)
(2500.0, 1800.0, 0.582293)
(2500.0, 1700.0, 0.60128)
(2500.0, 800.0, 0.293366)
(2500.0, 700.0, 0.249096)
(2500.0, 1600.0, 0.584704)
(2500.0, 1100.0, 0.481269)
(2500.0, 600.0, 0.207495)
(2500.0, 300.0, 0.17849)
(2500.0, 2000.0, 0.569843)
(2500.0, 1200.0, 0.555596)
(2500.0, 100.0, 0.173772)
(2500.0, 1500.0, 0.583748)
(2600.0, 800.0, 0.228173)
(2600.0, 2000.0, 0.514023)
(2600.0, 900.0, 0.251443)
(2600.0, 1000.0, 0.303499)
(2600.0, 200.0, 0.124696)
(2600.0, 1100.0, 0.358344)
