[100.0, 1800.0, 0.018132, [23.4625024, 6.4406881600000006], [25530.0, 4876.0], [1383.06314, 416.54771000000005], [1.8968311815235428, 0.9938195831437415]]
[200.0, 1500.0, 0.010962, [2.12878248, 1.300922688], [4057.2, 1996.4], [209.489474, 126.311676], [0.2896905723560917, 0.22646154598076906]]
[200.0, 100.0, 0.010951, [2.2464008, 1.221726328], [4057.2, 1996.4], [209.489474, 126.311676], [0.2975429631364183, 0.2194285440684507]]
[200.0, 600.0, 0.011647, [2.45551496, 0.752496336], [4057.2, 874.0], [209.489474, 74.882572], [0.31185063460573553, 0.17263451288777687]]
[200.0, 1000.0, 0.011345, [2.4423810400000003, 1.181796856], [4057.2, 1996.4], [209.489474, 126.311676], [0.31018258086488354, 0.21576563685628905]]
[200.0, 1200.0, 0.011359, [0.589670688, 1.3365868559999998], [786.6, 1996.4], [50.808656000000006, 126.311676], [0.10765863428448273, 0.22922279565523143]]
[200.0, 300.0, 0.014281, [0.0049190606000000005, 0.118057528], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.004919063937376704, 0.04819677961026027]]
[200.0, 1600.0, 0.01217, [12.66053032, 0.986022696], [25530.0, 874.0], [1383.06314, 74.882572], [0.7066419327495361, 0.1972044840058156]]
[200.0, 900.0, 0.012508, [0.137753808, 1.4562547519999998], [103.5, 1996.4], [6.6977012, 126.311676], [0.052066042415378565, 0.23940676909394187]]
[200.0, 800.0, 0.011761, [2.24600152, 1.41852684], [4057.2, 1996.4], [209.489474, 126.311676], [0.2974901051934333, 0.23642116967818258]]
[200.0, 1100.0, 0.010625, [0.009855803599999999, 0.11826967999999999], [1.1500000000000001, 86.94], [0.18400000000000002, 7.5865132], [0.009855804604394308, 0.04828339333559729]]
[200.0, 200.0, 0.011987, [0.138284188, 0.118529304], [103.5, 86.94], [6.6977012, 7.5865132], [0.052266510914733916, 0.04838938510045359]]
[300.0, 2000.0, 0.00654, [1.284871448, 0.06883241279999999], [4057.2, 86.94], [209.489474, 7.5865132], [0.14019098741930594, 0.022944134152327475]]
[300.0, 400.0, 0.006337, [0.381971488, 0.0534760212], [786.6, 86.94], [50.808656000000006, 7.5865132], [0.05401893422125246, 0.020212033587939635]]
[300.0, 1000.0, 0.006797, [0.0038412180400000003, 0.0691419192], [0.35742, 86.94], [0.090960262, 7.5865132], [0.003841217598626769, 0.02304730742798386]]
[300.0, 200.0, 0.007863, [0.0038284130200000005, 0.022970477200000002], [0.35742, 8.096], [0.090960262, 0.98766186], [0.0038284131130273806, 0.013262013005573475]]
[300.0, 1600.0, 0.007143, [1.305684424, 0.00384024836], [4057.2, 0.31418], [209.489474, 0.093860286], [0.14162137072631378, 0.003840247950328208]]
[300.0, 1300.0, 0.0064, [0.00382212022, 0.672693328], [0.35742, 1996.4], [0.090960262, 126.311676], [0.0038221205956903035, 0.10141233070588608]]
[300.0, 800.0, 0.006795, [1.422233336, 0.443492072], [4057.2, 874.0], [209.489474, 74.882572], [0.14747873759155927, 0.08235442063666043]]
[300.0, 700.0, 0.008542, [1.640413544, 0.09198582279999999], [4057.2, 86.94], [209.489474, 7.5865132], [0.15858478484394398, 0.02655401786848838]]
[300.0, 300.0, 0.006428, [0.00382471462, 0.015298854800000001], [0.35742, 8.096], [0.090960262, 0.98766186], [0.003824714529477985, 0.010817924754776213]]
[300.0, 900.0, 0.009625, [0.011491618799999999, 0.19152697999999999], [1.1500000000000001, 314.64], [0.18400000000000002, 26.476988199999997], [0.00663468956922628, 0.03830540177050751]]
[300.0, 600.0, 0.006285, [0.0019167367400000001, 0.0613355628], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.0019167364320636262, 0.021685399213295566]]
[300.0, 1400.0, 0.006376, [3.1429592000000004, 0.459945168], [9476.0, 874.0], [553.91314, 74.882572], [0.21951377367263314, 0.08397412069917731]]
[300.0, 500.0, 0.009089, [1.5495212240000003, 0.10739252], [4057.2, 86.94], [209.489474, 7.5865132], [0.1541831181212781, 0.02870186652327685]]
[300.0, 1200.0, 0.006806, [1.329327504, 0.190995312], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.14251886259439484, 0.03819906030257813]]
[300.0, 100.0, 0.006292, [1.44254712, 0.13811619600000002], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.14878735376368518, 0.03255430107374446]]
[300.0, 1100.0, 0.006396, [0.13000372799999999, 0.0076472792], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.031530522076235905, 0.00540744038524698]]
[300.0, 1900.0, 0.006688, [1.456562768, 0.06132895719999999], [4057.2, 86.94], [209.489474, 7.5865132], [0.14944018520331134, 0.021683061138132686]]
[300.0, 1500.0, 0.006588, [0.00384447438, 0.43058115999999996], [0.35742, 874.0], [0.090960262, 74.882572], [0.0038444743208922594, 0.08137217714182164]]
[300.0, 1700.0, 0.006376, [1.3143679359999998, 0.168116844], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.1417319286653505, 0.0358426261761049]]
[300.0, 1800.0, 0.006807, [0.15995166, 0.62457328], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.034904319870182256, 0.09754193866435093]]
[400.0, 900.0, 0.003429, [159.442601], [786600.0], [37086.3868], [11.950725634872553]]
[400.0, 1200.0, 0.004011, [0.8726579040000001, 0.0178823344], [4057.2, 25.392], [209.489474, 2.93968428], [0.07900673753547857, 0.007997222440822812]]
[400.0, 1500.0, 0.004099, [0.494128688, 0.04296771679999999], [1968.8, 86.94], [126.311676, 7.5865132], [0.05948612148728474, 0.012403712134679683]]
[400.0, 200.0, 0.003382, [157.239983], [786600.0], [37086.3868], [11.85241127366073]]
[400.0, 1600.0, 0.0036, [0.752626056, 0.09318229199999999], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.07344878065155337, 0.018274546622009533]]
[400.0, 500.0, 0.004337, [0.900472632, 0.0107199136], [4057.2, 8.096], [209.489474, 0.98766186], [0.08022047606939266, 0.006189144357017374]]
[400.0, 1700.0, 0.003485, [0.0788441288, 0.20786185599999998], [259.90000000000003, 874.0], [15.5177596, 74.882572], [0.01680962863599312, 0.03859897250445924]]
[400.0, 300.0, 0.003021, [140.473029], [791200.0], [37086.3868], [11.21096774145747]]
[400.0, 1300.0, 0.004217, [0.931618864, 0.00179157488], [4057.2, 0.31418], [209.489474, 0.093860286], [0.08170836933386934, 0.0017915745142192663]]
[400.0, 1400.0, 0.00406, [0.85087764, 0.26455851199999997], [4057.2, 874.0], [209.489474, 74.882572], [0.07799981152797743, 0.04349315933339403]]
[400.0, 1100.0, 0.003831, [0.7958828, 0.0017925289199999998], [4057.2, 0.31418], [209.489474, 0.093860286], [0.07554184929692946, 0.0017925285760623177]]
[400.0, 800.0, 0.003543, [164.716524], [791200.0], [37086.3868], [12.143063410853127]]
[400.0, 100.0, 0.003781, [0.808044832, 0.035754199199999996], [4057.2, 86.94], [209.489474, 7.5865132], [0.07601445092086109, 0.011306470621728074]]
[400.0, 1000.0, 0.003573, [0.828158608, 0.32126841600000006], [4057.2, 1996.4], [209.489474, 126.311676], [0.07689260712448238, 0.047891870495105945]]
[400.0, 400.0, 0.003742, [173.96450199999998], [791200.0], [37086.3868], [12.45785610368012]]
[400.0, 1800.0, 0.004097, [0.812932608, 0.010696481199999998], [4057.2, 8.096], [209.489474, 0.98766186], [0.07613812391699706, 0.0061756167549484485]]
[400.0, 2000.0, 0.00741, [0.0053838906, 0.09691004], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.0031083912443577626, 0.018650347012321242]]
[400.0, 600.0, 0.004124, [0.050099768399999994, 0.0017892776400000002], [103.5, 0.31418], [6.6977012, 0.093860286], [0.013389726903861783, 0.001789277605068593]]
[400.0, 700.0, 0.003983, [0.837662392, 0.42957044800000005], [4057.2, 1996.4], [209.489474, 126.311676], [0.07744192559589412, 0.05545731001914897]]
[400.0, 1900.0, 0.004157, [0.103785108, 0.0071575907999999995], [259.90000000000003, 8.096], [15.5177596, 0.98766186], [0.019272408048814242, 0.005061182480013935]]
[500.0, 1700.0, 0.002597, [0.516361408, 0.013096117200000002], [4057.2, 25.392], [209.489474, 2.93968428], [0.043955597442874104, 0.004949868468555503]]
[500.0, 1100.0, 0.002562, [0.546677064, 0.00278916952], [4057.2, 1.8078], [209.489474, 0.304713108], [0.045089169026718605, 0.0016103272238896045]]
[500.0, 300.0, 0.002215, [102.99411500000001], [791200.0], [37086.3868], [6.928133362602079]]
[500.0, 1300.0, 0.002135, [0.0519549944, 0.178131412], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.009818572580574022, 0.025711055502254276]]
[500.0, 1800.0, 0.002119, [98.521512], [791200.0], [37086.3868], [6.766485077202196]]
[500.0, 1400.0, 0.002604, [0.5869956959999999, 0.00560823996], [4057.2, 8.096], [209.489474, 0.98766186], [0.04684736479760628, 0.0032379190551957903]]
[500.0, 600.0, 0.002857, [0.0018622175399999998, 0.005586654], [0.35742, 8.096], [0.090960262, 0.98766186], [0.0013167870204402836, 0.0032254562343953757]]
[500.0, 1900.0, 0.002398, [111.48263299999998], [791200.0], [37086.3868], [7.19617257575164]]
[500.0, 1200.0, 0.002698, [0.00185520024, 0.046380024400000004], [0.35742, 314.64], [0.090960262, 26.476988199999997], [0.0013118251578621292, 0.009276004648554246]]
[500.0, 800.0, 0.002464, [0.0318517432, 0.00093681576], [103.5, 0.31418], [6.6977012, 0.093860286], [0.007725183081843432, 0.0009368162861521996]]
[500.0, 1000.0, 0.002587, [0.528270256, 0.0260414924], [4057.2, 86.94], [209.489474, 7.5865132], [0.0443314503403622, 0.0069598811759971875]]
[500.0, 2000.0, 0.002791, [0.06143346, 0.02606268], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.010694191754405752, 0.006965544740793788]]
[500.0, 700.0, 0.002248, [0.30791792800000006, 0.0009274635000000001], [1968.8, 0.31418], [126.311676, 0.093860286], [0.03379838597803155, 0.0009274636995591796]]
[500.0, 100.0, 0.002224, [0.14302890399999998, 0.1746067264], [786.6, 1996.4], [50.808656000000006, 126.311676], [0.016299658460225477, 0.025469009887312075]]
[500.0, 200.0, 0.00248, [0.5171251920000001, 0.0027902436199999997], [4057.2, 1.8078], [209.489474, 0.304713108], [0.043861980051976675, 0.0016109479780551576]]
[500.0, 1500.0, 0.002393, [0.05584170000000001, 0.1340200616], [259.90000000000003, 874.0], [15.5177596, 74.882572], [0.01019525221267233, 0.022336683012479718]]
[500.0, 900.0, 0.002274, [0.312701744, 0.0009306600400000001], [1968.8, 0.31418], [126.311676, 0.093860286], [0.03411855692141741, 0.0009306599224206444]]
[500.0, 1600.0, 0.002219, [0.523131872, 0.19056953599999998], [4057.2, 1996.4], [209.489474, 126.311676], [0.04421271137399289, 0.026685062692075507]]
[500.0, 500.0, 0.002183, [0.498443304, 0.048356442], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.04305894075427309, 0.009483477632176922]]
[500.0, 400.0, 0.002347, [109.131849], [791200.0], [37086.3868], [7.134171424909832]]
[600.0, 200.0, 0.00147, [0.0847416692, 0.00155015262], [786.6, 1.8078], [50.808656000000006, 0.304713108], [0.0093581502787677, 0.0008949810406930417]]
[600.0, 1400.0, 0.00169, [0.0383732736, 0.007259809240000001], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.0063085279474692025, 0.0027439502409482576]]
[600.0, 1900.0, 0.001747, [0.044554155600000006, 0.0290120068], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.006794445100521455, 0.005482754646343386]]
[600.0, 100.0, 0.001549, [0.001039117, 0.0005195585], [0.35742, 0.31418], [0.090960262, 0.093860286], [0.0007347665977710199, 0.0005195583420560197]]
[600.0, 800.0, 0.00166, [77.164172], [791200.0], [37086.3868], [4.470000739373541]]
[600.0, 1200.0, 0.001613, [74.98512899999999], [786600.0], [37086.3868], [4.410889725440889]]
[600.0, 600.0, 0.001581, [0.22638624000000002, 0.0031154079600000002], [1968.8, 8.096], [126.311676, 0.98766186], [0.02168387500425143, 0.0017986816452057323]]
[600.0, 1600.0, 0.001671, [0.0395407168, 0.013527091199999999], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.00641435057850754, 0.003751739244670397]]
[600.0, 400.0, 0.00165, [0.391400752, 0.033134444], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.028470211250357806, 0.00585739876054209]]
[600.0, 500.0, 0.002405, [0.00077953279, 0.020787538000000005], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.0004500633394312405, 0.004648233878797408]]
[600.0, 1100.0, 0.001654, [0.0414758816, 0.1244276448], [259.90000000000003, 1996.4], [15.5177596, 126.311676], [0.006557912040886183, 0.016063539332040123]]
[600.0, 300.0, 0.001711, [0.00103693016, 0.015553952399999998], [0.35742, 86.94], [0.090960262, 7.5865132], [0.000733220520443884, 0.004016013396392]]
[600.0, 1700.0, 0.001537, [71.445567], [791200.0], [37086.3868], [4.308329770340242]]
[600.0, 1500.0, 0.00163, [0.32134312000000004, 0.008292727279999999], [4057.2, 25.392], [209.489474, 2.93968428], [0.025810911119137192, 0.002931921786132775]]
[600.0, 1800.0, 0.001731, [0.10590239600000001, 0.0373773184], [786.6, 314.64], [50.808656000000006, 26.476988199999997], [0.01048590154445482, 0.006229553630237082]]
[600.0, 1000.0, 0.001655, [76.95015699999999], [791200.0], [37086.3868], [4.457602343188545]]
[600.0, 2000.0, 0.001581, [0.33707971999999997, 0.00728258476], [4057.2, 25.392], [209.489474, 2.93968428], [0.02648348120923683, 0.002752558668584559]]
[600.0, 700.0, 0.002102, [0.042588980400000004, 0.0010387554400000001], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.006651281237175286, 0.0007345111127818284]]
[600.0, 1300.0, 0.0016, [74.37489299999999], [791200.0], [37086.3868], [4.390212021075976]]
[600.0, 900.0, 0.00175, [0.098769544, 0.0166348788], [786.6, 86.94], [50.808656000000006, 7.5865132], [0.010133544209209333, 0.004158718527623623]]
[700.0, 2000.0, 0.001052, [0.269200832, 0.015157708399999999], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.01806757828863625, 0.0030315416962331224]]
[700.0, 100.0, 0.000911, [0.00030399514, 0.0072958842800000005], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.00021495706976045243, 0.0021061402285697884]]
[700.0, 1000.0, 0.001317, [0.286341352, 0.0030332768], [4057.2, 8.096], [209.489474, 0.98766186], [0.018639236327703985, 0.0013565227635391895]]
[700.0, 600.0, 0.001303, [0.00045532801000000003, 0.00910655836], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.00026288376195573586, 0.0023513034876850754]]
[700.0, 1400.0, 0.001128, [0.172795136, 0.0773348872], [1968.8, 1996.4], [126.311676, 126.311676], [0.014449856341431219, 0.009666861639229144]]
[700.0, 1900.0, 0.001045, [0.259896872, 0.0176098304], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.01776618476814873, 0.003270064907001083]]
[700.0, 200.0, 0.000881, [0.055578166, 0.0175192012], [786.6, 314.64], [50.808656000000006, 26.476988199999997], [0.005794424103221993, 0.003253234997967408]]
[700.0, 400.0, 0.001064, [0.25999531200000003, 0.00183095272], [4057.2, 8.096], [209.489474, 0.98766186], [0.017814579348836727, 0.0010571008178977066]]
[700.0, 1300.0, 0.00107, [49.75891299999999], [786600.0], [37086.3868], [2.751673899647267]]
[700.0, 1100.0, 0.001165, [0.00075749764, 0.00227249384], [0.35742, 8.096], [0.090960262, 0.98766186], [0.000535631829898112, 0.0013120248345210542]]
[700.0, 800.0, 0.001348, [0.286312832, 0.00060917616], [4057.2, 0.31418], [209.489474, 0.093860286], [0.018676987954164347, 0.0004307525819307413]]
[700.0, 1500.0, 0.001227, [0.00045423482, 0.0169581024], [0.09706000000000001, 314.64], [0.0328924104, 26.476988199999997], [0.0002622525517511698, 0.003204778766779386]]
[700.0, 1600.0, 0.001342, [0.0339394164, 0.00424242728], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.004535346199795557, 0.001603487158414435]]
[700.0, 1800.0, 0.001107, [0.26202667199999996, 0.008452471480000001], [4057.2, 86.94], [209.489474, 7.5865132], [0.017787524678155756, 0.0022590179898354067]]
[700.0, 1200.0, 0.001198, [0.028378623600000003, 0.0096608096], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.004139446940836421, 0.0024152015154019755]]
[700.0, 700.0, 0.001108, [0.281619912, 0.00304783488], [4057.2, 25.392], [209.489474, 2.93968428], [0.01852922938926495, 0.0013630330161811927]]
[700.0, 900.0, 0.001183, [0.295842928, 0.0194793624], [4057.2, 314.64], [209.489474, 26.476988199999997], [0.018978331222739266, 0.0034434974453308375]]
[700.0, 300.0, 0.001202, [0.0284899252, 0.0024246747199999997], [259.90000000000003, 8.096], [15.5177596, 0.98766186], [0.004155683891731901, 0.0012123373088377672]]
[700.0, 500.0, 0.001303, [0.07200897960000001, 0.00060511758], [786.6, 0.31418], [50.808656000000006, 0.093860286], [0.006601052250664283, 0.0004278826930830458]]
[700.0, 1700.0, 0.001444, [0.0321713144, 0.0015175147], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.004419070390930653, 0.0006786532640457865]]
[800.0, 300.0, 0.000614, [0.0147098892, 0.00055162096], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.002325838242354786, 0.00031847850100124496]]
[800.0, 100.0, 0.001226, [0.00045870279999999996, 0.005871395840000001], [0.09706000000000001, 86.94], [0.0328924104, 7.5865132], [0.00020513815915133878, 0.0014678492603806428]]
[800.0, 1800.0, 0.000837, [0.0070220996400000004, 0.00517417936], [43.37799999999999, 86.94], [3.22984216, 7.5865132], [0.0016109801587853277, 0.001382857627957412]]
[800.0, 800.0, 0.000817, [0.0206667052, 0.00258333792], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.002761704693554327, 0.0009764100040454318]]
[800.0, 400.0, 0.000866, [0.021718256, 0.015460452799999998], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.0028274756803905498, 0.0023855993826290283]]
[800.0, 200.0, 0.000624, [0.005172482880000001, 0.00406409356], [43.37799999999999, 86.94], [3.22984216, 7.5865132], [0.0013824043188589942, 0.001225370238254545]]
[800.0, 1700.0, 0.000956, [0.0247610548, 0.0055435198000000005], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.0030250447798338457, 0.0014313304887411573]]
[800.0, 600.0, 0.000771, [0.118878536, 0.00221512816], [1968.8, 25.392], [126.311676, 2.93968428], [0.009368941407864605, 0.0009043220948312608]]
[800.0, 1600.0, 0.000805, [0.191750264, 0.0029274850799999998], [4057.2, 25.392], [209.489474, 2.93968428], [0.01184637241757999, 0.0010350224886445704]]
[800.0, 1000.0, 0.000828, [0.0220663564, 0.0102976336], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.0028487544113173398, 0.0019460696739839508]]
[800.0, 1100.0, 0.000872, [0.05954596039999999, 0.0022054056], [786.6, 25.392], [50.808656000000006, 2.93968428], [0.004678372327209539, 0.0009003531480480312]]
[800.0, 1500.0, 0.000743, [34.524909], [791200.0], [37086.3868], [1.7804858426845183]]
[800.0, 1400.0, 0.000804, [0.0213592444, 0.00018413142200000002], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.0028046066835832792, 0.00018413145554195784]]
[800.0, 1200.0, 0.000759, [35.275376], [791200.0], [37086.3868], [1.8001394882064]]
[800.0, 900.0, 0.000796, [0.20317500800000002, 0.0011082274], [4057.2, 8.096], [209.489474, 0.98766186], [0.012251913261201288, 0.0006398352964318239]]
[800.0, 1300.0, 0.000986, [0.026169519600000003, 0.00055287722], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.003105750220478137, 0.00031920380774671224]]
[800.0, 2000.0, 0.000952, [0.0243352144, 0.00589944572], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.0029954584023150783, 0.0014748615810305727]]
[800.0, 500.0, 0.000916, [0.1420388368, 0.0025625569599999998], [1968.8, 25.392], [126.311676, 2.93968428], [0.010197793938690858, 0.0009685550970388831]]
[800.0, 1900.0, 0.000878, [0.023142544799999998, 0.00220405136], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.002915685969373245, 0.0008998002608579305]]
[800.0, 700.0, 0.000938, [0.024474226400000004, 0.0137204016], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.003012569465423163, 0.002255619744549156]]
[900.0, 200.0, 0.000606, [0.00759080316, 0.0025302677200000003], [103.5, 25.392], [6.6977012, 2.93968428], [0.001321389053382841, 0.00076290436265629]]
[900.0, 1100.0, 0.000614, [0.038830053600000004, 0.0011488178], [786.6, 8.096], [50.808656000000006, 0.98766186], [0.002986927036269885, 0.0005137671611148381]]
[900.0, 300.0, 0.000476, [0.006845082440000001, 0.006388743119999999], [103.5, 314.64], [6.6977012, 26.476988199999997], [0.0012497352602851533, 0.0012073590127215682]]
[900.0, 1000.0, 0.000738, [0.045965481600000004, 0.0057456852000000004], [786.6, 86.94], [50.808656000000006, 7.5865132], [0.0032502507595568685, 0.001149137084250613]]
[900.0, 900.0, 0.000768, [0.020904976000000002, 0.00275670088], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.002191437296387921, 0.0007957908531266239]]
[900.0, 1600.0, 0.000675, [0.0166668856, 0.00022831345599999997], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.00195071112612811, 0.00016144197905129882]]
[900.0, 700.0, 0.000661, [0.0447376404, 0.000917695124], [786.6, 8.096], [50.808656000000006, 0.98766186], [0.0032037287750369885, 0.000458847636585392]]
[900.0, 1900.0, 0.000633, [0.044630672, 0.01556351304], [786.6, 874.0], [50.808656000000006, 74.882572], [0.003196068612530088, 0.00266912089557592]]
[900.0, 500.0, 0.000696, [0.045544176799999996, 0.0011443263599999998], [786.6, 8.096], [50.808656000000006, 0.98766186], [0.0032285407304229567, 0.0005117581352162367]]
[900.0, 1400.0, 0.000664, [0.0180636664, 0.0064023121999999995], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.0020323212309081456, 0.0012099231268142617]]
[900.0, 1200.0, 0.000685, [0.0181196576, 0.0034404412], [259.90000000000003, 86.94], [15.5177596, 7.5865132], [0.002038620981349893, 0.0008883181948828922]]
[900.0, 1500.0, 0.000672, [0.01750208, 0.0100011912], [259.90000000000003, 314.64], [15.5177596, 26.476988199999997], [0.0019945474815105304, 0.001507736015090175]]
[900.0, 800.0, 0.000771, [0.016902571199999997, 0.00034261973], [259.90000000000003, 0.31418], [15.5177596, 0.093860286], [0.0019648841712426716, 0.00019781160663621337]]
[900.0, 400.0, 0.00056, [0.014670494799999998, 0.000343839696], [259.90000000000003, 1.8078], [15.5177596, 0.304713108], [0.0018338117940508505, 0.00019851598323560754]]
[900.0, 100.0, 0.000437, [0.0114527672, 0.00114527672], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.0016196659443230878, 0.0005121832606401737]]
[900.0, 600.0, 0.000611, [0.0162876984, 0.00137642488], [259.90000000000003, 25.392], [15.5177596, 2.93968428], [0.0019329937825042273, 0.0005619230915347757]]
