[100.0, 1800.0, 0.461487, [428.7957333333334], [6115.6802], [692.13725], [54.02317592169741]]
[100.0, 800.0, 0.459337, [31.9895422], [559.22573], [45.9422579], [1.1461442513052187]]
[100.0, 500.0, 0.44822, [31.1054744], [559.22573], [45.9422579], [1.1298014485740402]]
[100.0, 1100.0, 0.438014, [30.301982199999994], [559.22573], [45.9422579], [1.1139229393454466]]
[100.0, 600.0, 0.440439, [30.492219799999997], [559.22573], [45.9422579], [1.117148419861927]]
[100.0, 1400.0, 0.459008, [31.963278199999998], [559.22573], [45.9422579], [1.1452032775014225]]
[100.0, 1700.0, 0.446684, [30.984081800000002], [559.22573], [45.9422579], [1.1253925057507712]]
[100.0, 100.0, 0.45982, [438.35693999999995], [5983.4341], [710.82732], [54.79462108638036]]
[100.0, 1200.0, 0.47498, [33.2501162], [559.22573], [45.9422579], [1.1668504068645646]]
[100.0, 1000.0, 0.471869, [32.9978348], [559.22573], [45.9422579], [1.1659212019686407]]
[100.0, 2000.0, 0.444549, [30.8155904], [559.22573], [45.9422579], [1.1244768712605875]]
[100.0, 400.0, 0.459632, [32.013169999999995], [559.22573], [45.9422579], [1.1484659261815302]]
[100.0, 1600.0, 0.458812, [429.7326133333333], [6401.9333], [698.12554], [54.14121831942011]]
[100.0, 1300.0, 0.435711, [30.121769999999998], [559.22573], [45.9422579], [1.1125728123588137]]
[100.0, 1500.0, 0.440671, [30.510457599999995], [559.22573], [45.9422579], [1.1185677241901806]]
[100.0, 900.0, 0.46339, [430.80751], [6115.6802], [692.13725], [54.27662758703992]]
[100.0, 1900.0, 0.46549, [32.4830114], [559.22573], [45.9422579], [1.1535053771872934]]
[100.0, 200.0, 0.440586, [30.5037348], [559.22573], [45.9422579], [1.1190733241392183]]
[100.0, 700.0, 0.451509, [421.99355333333335], [6401.9333], [698.12554], [53.593248330985375]]
[100.0, 300.0, 0.477724, [450.02335000000005], [6401.9333], [698.12554], [55.39406114377245]]
[200.0, 1800.0, 0.518296, [20.69056115], [232.580215], [24.307993500000002], [0.7352071183176889]]
[200.0, 700.0, 0.515626, [20.561625000000003], [232.580215], [24.307993500000002], [0.7343438012436682]]
[200.0, 2000.0, 0.535757, [21.5444033], [232.580215], [24.307993500000002], [0.750534857051956]]
[200.0, 1300.0, 0.505402, [20.07180385], [232.580215], [24.307993500000002], [0.726172354042069]]
[200.0, 1400.0, 0.523115, [20.92433525], [232.580215], [24.307993500000002], [0.7411779667023298]]
[200.0, 400.0, 0.525224, [21.0270858], [232.580215], [24.307993500000002], [0.7434197902262221]]
[200.0, 1900.0, 0.500464, [19.837395200000003], [232.580215], [24.307993500000002], [0.7214791182355869]]
[200.0, 1700.0, 0.510064, [20.294420650000003], [232.580215], [24.307993500000002], [0.7280582600486035]]
[200.0, 500.0, 0.521998, [20.86997955], [232.580215], [24.307993500000002], [0.7387892432385572]]
[200.0, 1500.0, 0.5219, [20.865214299999998], [232.580215], [24.307993500000002], [0.7400129185358861]]
[200.0, 100.0, 0.504856, [20.04582405], [232.580215], [24.307993500000002], [0.7252324452201516]]
[200.0, 600.0, 0.489622, [19.3273836], [232.580215], [24.307993500000002], [0.7138731617731543]]
[200.0, 1000.0, 0.507423, [20.168155000000002], [232.580215], [24.307993500000002], [0.7272823246167888]]
[200.0, 1200.0, 0.528746, [21.199301199999997], [232.580215], [24.307993500000002], [0.7448675331225009]]
[200.0, 300.0, 0.520063, [20.776093099999997], [232.580215], [24.307993500000002], [0.737780675861736]]
[200.0, 1600.0, 0.507384, [20.166305249999997], [232.580215], [24.307993500000002], [0.727688852498099]]
[200.0, 900.0, 0.514157, [20.490881249999997], [232.580215], [24.307993500000002], [0.7327523633534047]]
[200.0, 800.0, 0.499249, [19.779927999999998], [232.580215], [24.307993500000002], [0.7203424987462562]]
[200.0, 1100.0, 0.49389, [19.527352599999997], [232.580215], [24.307993500000002], [0.7159074398970862]]
[200.0, 200.0, 0.517974, [20.6749865], [232.580215], [24.307993500000002], [0.7374524011588814]]
[300.0, 2000.0, 0.465478, [6.35452825], [58.226357], [5.8080827], [0.2543846927883044]]
[300.0, 400.0, 0.490448, [6.7745979], [58.226357], [5.8080827], [0.26251026879914624]]
[300.0, 1000.0, 0.474566, [6.5058525000000005], [58.226357], [5.8080827], [0.257973948006383]]
[300.0, 200.0, 0.482966, [6.647291], [58.226357], [5.8080827], [0.2603279201315141]]
[300.0, 1600.0, 0.484178, [6.667839150000001], [58.226357], [5.8080827], [0.2611327647002574]]
[300.0, 1300.0, 0.48891, [6.748329], [58.226357], [5.8080827], [0.2620833606889228]]
[300.0, 800.0, 0.480624, [6.6077088], [58.226357], [5.8080827], [0.2593752875661056]]
[300.0, 700.0, 0.500092, [6.940595200000001], [58.226357], [5.8080827], [0.2661596603074929]]
[300.0, 300.0, 0.441196, [5.958449], [58.226357], [5.8080827], [0.24635148989807226]]
[300.0, 900.0, 0.469204, [6.4163638], [58.226357], [5.8080827], [0.25583713681754644]]
