[100.0, 800.0, 0.082129, [197.674232], [22099.0], [1911.0], [26.900048544194117]]
[100.0, 500.0, 0.057423, [10.9748436], [1592.5], [147.0], [1.4168458243577526]]
[100.0, 650.0, 0.076032, [12.653377800000001], [1332.8000000000002], [127.39999999999999], [1.5232876132890991]]
[100.0, 850.0, 0.070164, [1.64644851], [117.11], [15.19], [0.3880716476373918]]
[100.0, 600.0, 0.076993, [10.387265], [950.6], [102.9], [1.3758275111364797]]
[100.0, 150.0, 0.091844, [14.23646], [1381.8], [117.60000000000001], [1.6119611855128522]]
[100.0, 100.0, 0.091189, [219.575272], [22099.0], [1911.0], [28.34703488691542]]
[100.0, 1000.0, 0.071024, [10.9979324], [1381.8], [117.60000000000001], [1.4198265568723525]]
[100.0, 400.0, 0.068955, [11.003587], [1151.5], [122.5], [1.420556227257478]]
[100.0, 350.0, 0.077198, [14.766140199999999], [1592.5], [147.0], [1.6406824471542323]]
[100.0, 750.0, 0.095425, [229.8247], [22099.0], [1911.0], [28.955177581910977]]
[100.0, 550.0, 0.065966, [12.6117572], [1592.5], [147.0], [1.5182768407638971]]
[100.0, 50.0, 0.084535, [13.098435], [1381.8], [117.60000000000001], [1.5436648800824613]]
[100.0, 900.0, 0.078726, [1.0939382300000002], [51.94], [8.33], [0.31579274025854365]]
[100.0, 450.0, 0.074197, [14.190282400000001], [1592.5], [147.0], [1.606732639364745]]
[100.0, 200.0, 0.068464, [164.6923516], [22099.0], [1911.0], [24.550883640309163]]
[100.0, 950.0, 0.109178, [263.147248], [22099.0], [1911.0], [31.012211099500792]]
[100.0, 700.0, 0.064905, [8.751841980000002], [950.6], [102.9], [1.2632196198602994]]
[100.0, 300.0, 0.087386, [1.0936604], [44.099999999999994], [7.3500000000000005], [0.31571251749020024]]
[100.0, 250.0, 0.07445, [11.5302488], [1381.8], [117.60000000000001], [1.4526750602939393]]
[200.0, 750.0, 0.069696, [111.95206400000001], [15190.0], [1274.0], [7.226479066876205]]
[200.0, 550.0, 0.071759, [115.275244], [15190.0], [1274.0], [7.349679859694572]]
[200.0, 700.0, 0.078707, [126.472528], [15190.0], [1274.0], [7.696873457969801]]
[200.0, 250.0, 0.079028, [5.76262834], [409.64], [54.39], [0.5195986431468042]]
[200.0, 50.0, 0.030515, [0.422117066], [51.94], [8.33], [0.0994939660783507]]
[200.0, 400.0, 0.077797, [125.00537], [15190.0], [1274.0], [7.650203521214322]]
[200.0, 650.0, 0.07859, [189.1133244], [22099.0], [1911.0], [13.339024763752409]]
[200.0, 450.0, 0.071246, [136.32143], [16954.0], [1519.0], [7.991304226720441]]
[200.0, 500.0, 0.072463, [138.656966], [16954.0], [1519.0], [8.045691375637025]]
[200.0, 350.0, 0.070797, [0.98269941], [51.94], [8.33], [0.15163380740454946]]
[200.0, 100.0, 0.075304, [5.4899982199999995], [409.64], [54.39], [0.507550600236075]]
[200.0, 600.0, 0.066242, [2.8926958899999997], [255.29], [30.87], [0.26082562379873653]]
[200.0, 1000.0, 0.070559, [135.003232], [16954.0], [1519.0], [7.955141775480811]]
[200.0, 150.0, 0.0793, [190.8284028], [22099.0], [1911.0], [13.360660277097088]]
[200.0, 300.0, 0.073936, [3.23004227], [255.29], [30.87], [0.2749594733956261]]
[200.0, 850.0, 0.077744, [124.920306], [15190.0], [1274.0], [7.645001293394266]]
[200.0, 900.0, 0.069856, [112.210588], [15190.0], [1274.0], [7.243161370561889]]
[200.0, 800.0, 0.07773, [148.766254], [16954.0], [1519.0], [8.342396423090909]]
[200.0, 200.0, 0.068925, [2.3199505699999996], [186.69], [23.03], [0.23316375959827035]]
[200.0, 950.0, 0.06971, [4.367551300000001], [366.52000000000004], [46.06], [0.45289393473527556]]
[300.0, 650.0, 0.047785, [1.11947164], [117.11], [15.19], [0.10093936965822602]]
[300.0, 400.0, 0.046495, [74.6303418], [15190.0], [1274.0], [3.6812431769716056]]
[300.0, 1000.0, 0.052238, [83.8621868], [15190.0], [1274.0], [3.914352356648543]]
[300.0, 350.0, 0.046309, [2.89835294], [366.52000000000004], [46.06], [0.22985433602175095]]
[300.0, 200.0, 0.049796, [1.01046526], [85.75000000000001], [13.23], [0.09590912332515608]]
[300.0, 250.0, 0.046431, [3.38078048], [409.64], [54.39], [0.24789085955718496]]
[300.0, 150.0, 0.048892, [3.06036948], [366.52000000000004], [46.06], [0.2361126509782989]]
[300.0, 550.0, 0.05004, [74.15389520000001], [13132.0], [1176.0], [3.6711642382219836]]
[300.0, 800.0, 0.052631, [84.4940026], [15190.0], [1274.0], [3.918315262966981]]
[300.0, 700.0, 0.046591, [89.077247], [16954.0], [1519.0], [4.028212484961537]]
[300.0, 300.0, 0.056051, [89.992224], [15190.0], [1274.0], [4.0448495353968354]]
[300.0, 900.0, 0.045067, [86.1605514], [16954.0], [1519.0], [3.9574846283971845]]
[300.0, 600.0, 0.04901, [78.672685], [15190.0], [1274.0], [3.7851413738458968]]
[300.0, 50.0, 0.014814, [0.30002891099999995], [85.75000000000001], [13.23], [0.0522283228622172]]
[300.0, 850.0, 0.05493, [0.7613228], [51.94], [8.33], [0.08306714070557623]]
[300.0, 750.0, 0.05031, [80.7613688], [15190.0], [1274.0], [3.8327648401643426]]
[300.0, 500.0, 0.045287, [72.6886286], [15190.0], [1274.0], [3.6389829463738907]]
[300.0, 950.0, 0.049242, [94.1528924], [16954.0], [1519.0], [4.132852997627667]]
