[100.0, 800.0, 0.765676, [28.995005199999998], [137.07999999999998], [19.9292056], [5.580091995657419]]
[100.0, 500.0, 0.579674, [19.311687799999998], [137.07999999999998], [19.9292056], [4.551808199825647]]
[100.0, 650.0, 0.709983, [25.858398599999997], [137.07999999999998], [19.9292056], [6.094883697003577]]
[100.0, 850.0, 0.413881, [12.8960586], [137.07999999999998], [19.9292056], [3.7227709341295765]]
[100.0, 600.0, 0.847273, [35.2335942], [137.07999999999998], [19.9292056], [6.133382016473456]]
[100.0, 150.0, 0.398578, [12.814289], [137.07999999999998], [19.9292056], [7.398333174438685]]
[100.0, 100.0, 0.571387, [19.3081366], [137.07999999999998], [19.9292056], [6.436044428062938]]
[100.0, 1000.0, 0.500323, [16.0810112], [137.07999999999998], [19.9292056], [4.152099230991475]]
[100.0, 400.0, 0.570753, [19.279179599999996], [137.07999999999998], [19.9292056], [6.426394270506595]]
[100.0, 350.0, 0.523152, [17.0671224], [137.07999999999998], [19.9292056], [4.926853401512978]]
[100.0, 750.0, 0.730281, [25.468727999999995], [116.83999999999999], [16.794724199999997], [10.397564085880884]]
[100.0, 550.0, 0.50059, [16.091494599999997], [137.07999999999998], [19.9292056], [4.154805968995423]]
[100.0, 50.0, 0.570338, [19.2601908], [137.07999999999998], [19.9292056], [6.420064286282497]]
[100.0, 900.0, 0.663865, [23.106646399999995], [137.07999999999998], [19.9292056], [4.446876649065048]]
[100.0, 450.0, 0.621953, [21.337882], [137.07999999999998], [19.9292056], [5.509417522751384]]
[100.0, 200.0, 0.527, [17.2256292], [137.07999999999998], [19.9292056], [4.9726106382864925]]
[100.0, 950.0, 0.623969, [21.435075399999995], [137.07999999999998], [19.9292056], [5.534513087887678]]
[100.0, 700.0, 0.706323, [25.645322], [137.07999999999998], [19.9292056], [6.044660801070644]]
[100.0, 300.0, 0.663749, [23.100786], [137.07999999999998], [19.9292056], [4.445748528200847]]
[100.0, 250.0, 0, [0.0], [58.419999999999995], [16.4252844], [0.0]]
[200.0, 750.0, 0.222117, [6.5686206], [137.07999999999998], [19.9292056], [1.1992604059169134]]
[200.0, 550.0, 0.276411, [8.254745999999999], [137.07999999999998], [19.9292056], [1.5071034974413666]]
[200.0, 700.0, 0.286683, [8.5748968], [137.07999999999998], [19.9292056], [1.3730821238367352]]
[200.0, 250.0, 0.195717, [5.7670936], [137.07999999999998], [19.9292056], [1.2584824903033016]]
[200.0, 50.0, 1.0, [700.7428399999999], [58.419999999999995], [16.4252844], [12.420540062332233]]
[200.0, 400.0, 0.201267, [5.9335262], [137.07999999999998], [19.9292056], [1.1419076356693652]]
[200.0, 650.0, 0.245466, [7.2868829999999996], [137.07999999999998], [19.9292056], [1.2684834256701978]]
[200.0, 450.0, 0.265709, [7.9159928], [137.07999999999998], [19.9292056], [1.3193321258879434]]
[200.0, 500.0, 0.326912, [9.861194799999998], [137.07999999999998], [19.9292056], [1.4700199495244954]]
[200.0, 350.0, 0.347831, [10.543245999999998], [137.07999999999998], [19.9292056], [1.5217867918995747]]
[200.0, 100.0, 0.150197, [4.40165996], [137.07999999999998], [19.9292056], [1.2706495661668482]]
[200.0, 600.0, 0.372729, [9.9494826], [116.83999999999999], [16.794724199999997], [3.3164937708369058]]
[200.0, 1000.0, 0.387995, [11.881661999999999], [137.07999999999998], [19.9292056], [1.6168898577206796]]
[200.0, 150.0, 0.143225, [3.3040912199999997], [58.419999999999995], [16.4252844], [1.907617836989369]]
[200.0, 300.0, 0.265528, [7.910307199999999], [137.07999999999998], [19.9292056], [1.318384877643854]]
[200.0, 850.0, 0.327568, [9.8824836], [137.07999999999998], [19.9292056], [1.47319407818522]]
[200.0, 900.0, 0.195418, [5.7580224], [137.07999999999998], [19.9292056], [1.2565041249434876]]
[200.0, 800.0, 0.307065, [9.222705599999998], [137.07999999999998], [19.9292056], [1.4230941424937424]]
[200.0, 200.0, 0.168393, [4.9438775999999995], [137.07999999999998], [19.9292056], [1.16528260108868]]
[200.0, 950.0, 0.287384, [8.597087199999999], [137.07999999999998], [19.9292056], [1.3766358294044216]]
[300.0, 650.0, 0.183166, [5.382828], [137.07999999999998], [19.9292056], [0.6781724633159326]]
[300.0, 400.0, 0.148526, [4.34685924], [137.07999999999998], [19.9292056], [0.6086820398204631]]
[300.0, 1000.0, 0.158067, [4.631045399999999], [137.07999999999998], [19.9292056], [0.6302053722398754]]
[300.0, 350.0, 0.140452, [4.1070230599999995], [137.07999999999998], [19.9292056], [0.5927977719256373]]
[300.0, 200.0, 0.122961, [3.5892972], [137.07999999999998], [19.9292056], [0.5538405730894045]]
[300.0, 250.0, 0.174383, [5.119022599999999], [137.07999999999998], [19.9292056], [0.660862966733649]]
[300.0, 150.0, 0.174449, [5.1215112], [137.07999999999998], [19.9292056], [0.7392261542992103]]
[300.0, 550.0, 0.105379, [3.0711996599999996], [137.07999999999998], [19.9292056], [0.5118667439871435]]
[300.0, 800.0, 0.152779, [4.4738289], [137.07999999999998], [19.9292056], [0.6903266760020215]]
[300.0, 700.0, 0.148992, [4.36073606], [137.07999999999998], [19.9292056], [0.6106251802865649]]
