[100.0, 800.0, 0.032849, [0.025773846], [0.35742], [0.090960262], [0.014880534304923329]]
[100.0, 500.0, 0.016142, [4.43025264], [4057.2], [209.489474], [0.3900619467520512]]
[100.0, 650.0, 0.018882, [877.9895799999999], [791200.0], [37086.3868], [61.47156090421]]
[100.0, 850.0, 0.021052, [978.9089799999999], [791200.0], [37086.3868], [64.82981975140761]]
[100.0, 600.0, 0.018488, [859.6553599999999], [786600.0], [37086.3868], [60.635407362365434]]
[100.0, 150.0, 0.019622, [912.4072399999999], [791200.0], [37086.3868], [62.51711397689436]]
[100.0, 100.0, 0.016529, [0.463796564], [259.90000000000003], [15.5177596], [0.08925770113105087]]
[100.0, 1000.0, 0.034849, [0.0258114648], [0.31418], [0.093860286], [0.01490226070098091]]
[100.0, 400.0, 0.022755, [3.82206088], [1996.4], [126.311676], [0.3627739072425138]]
[100.0, 350.0, 0.025117, [1168.0094599999998], [791200.0], [37086.3868], [70.6911426276305]]
[100.0, 750.0, 0.017953, [834.76131], [791200.0], [37086.3868], [59.77849998118052]]
[100.0, 550.0, 0.017098, [990.9237199999997], [814200.0], [46229.448], [65.19799821313532]]
[100.0, 50.0, 0.030667, [0.0128088426], [0.09706000000000001], [0.0328924104], [0.007395188537150355]]
[100.0, 900.0, 0.022449, [6.1617736], [4057.2], [209.489474], [0.4592714823108441]]
[100.0, 450.0, 0.015864, [2.66429608], [1996.4], [126.311676], [0.3016722506562379]]
[100.0, 200.0, 0.028102, [0.20614550400000003], [25.392], [2.93968428], [0.05950908901335997]]
[100.0, 950.0, 0.020199, [939.2523799999999], [791200.0], [37086.3868], [63.468803179199774]]
[100.0, 700.0, 0.029315, [0.051350076], [1.8078], [0.304713108], [0.02096358843328117]]
[100.0, 300.0, 0.020148, [936.8652099999999], [791200.0], [37086.3868], [63.3074864214336]]
[100.0, 250.0, 0.021482, [3.6081056800000004], [1996.4], [126.311676], [0.352115094001947]]
[200.0, 750.0, 0.009889, [459.80334999999997], [786600.0], [37086.3868], [22.43610448139338]]
[200.0, 550.0, 0.016266, [0.006598631], [0.09706000000000001], [0.0328924104], [0.002693879356986871]]
[200.0, 700.0, 0.010406, [0.026384289000000002], [3.8824], [0.428071952], [0.007616488807843153]]
[200.0, 250.0, 0.011068, [514.5921099999999], [791200.0], [37086.3868], [23.7870265480997]]
[200.0, 50.0, 0.010938, [508.55047], [786600.0], [37086.3868], [23.659913419114616]]
[200.0, 400.0, 0.01028, [477.97864], [786600.0], [37086.3868], [22.91731818516294]]
[200.0, 650.0, 0.010401, [483.58396999999997], [786600.0], [37086.3868], [23.10654223374843]]
[200.0, 450.0, 0.009577, [445.27470999999997], [786600.0], [37086.3868], [22.125873284460436]]
[200.0, 500.0, 0.011355, [0.019722385], [1.8078], [0.304713108], [0.006574127461496316]]
[200.0, 350.0, 0.010842, [504.0990499999999], [791200.0], [37086.3868], [23.529325999696628]]
[200.0, 100.0, 0.010053, [0.092505448], [43.37799999999999], [3.22984216], [0.02018634725154603]]
[200.0, 600.0, 0.0099, [460.32613999999995], [791200.0], [37086.3868], [22.542259988741144]]
[200.0, 1000.0, 0.010222, [475.26647999999994], [791200.0], [37086.3868], [22.866272186344673]]
[200.0, 150.0, 0.01119, [520.31106], [791200.0], [37086.3868], [23.898671260134947]]
[200.0, 300.0, 0.009924, [461.43451], [791200.0], [37086.3868], [22.515704303885315]]
[200.0, 850.0, 0.010219, [533.6542800000002], [795800.0], [41654.771], [24.20704928321501]]
[200.0, 900.0, 0.010762, [500.36753], [786600.0], [37086.3868], [23.43185321309435]]
[200.0, 800.0, 0.010839, [503.95484], [786600.0], [37086.3868], [23.522602747145136]]
