[100.0, 800.0, 0.893151, [71.0327216], [401.764], [38.278302], [1.5623857033652093]]
[100.0, 500.0, 0.874259, [67.3810392], [401.764], [38.278302], [1.521206465618655]]
[100.0, 650.0, 0.890278, [70.4457432], [401.764], [38.278302], [1.5574062605755763]]
[100.0, 850.0, 0.876004, [67.6992856], [401.764], [38.278302], [1.5248978214162416]]
[100.0, 600.0, 0.887561, [69.90152640000001], [401.764], [38.278302], [1.5465088899065533]]
[100.0, 150.0, 0.891178, [70.6280136], [401.764], [38.278302], [1.5557436662895336]]
[100.0, 100.0, 0.858306, [64.62232719999999], [401.764], [38.278302], [1.490006619689993]]
[100.0, 1000.0, 0.869857, [66.59357440000001], [401.764], [38.278302], [1.5138813994233498]]
[100.0, 400.0, 0.88772, [69.9333584], [401.764], [38.278302], [1.5517778296650586]]
[100.0, 350.0, 0.84185, [62.020015199999996], [401.764], [38.278302], [1.4569775999376244]]
[100.0, 750.0, 0.866817, [66.0617408], [401.764], [38.278302], [1.5041246537704245]]
[100.0, 550.0, 0.885486, [69.4933592], [401.764], [38.278302], [1.544296774379847]]
[100.0, 50.0, 0.868764, [66.4010184], [401.764], [38.278302], [1.5060059983944287]]
[100.0, 900.0, 0.864867, [65.7255912], [401.764], [38.278302], [1.4999743876213356]]
[100.0, 450.0, 0.869937, [66.6074296], [401.764], [38.278302], [1.5083610288256588]]
[100.0, 200.0, 0.891569, [70.7079064], [401.764], [38.278302], [1.5586382493446003]]
[100.0, 950.0, 0.879495, [68.3466896], [401.764], [38.278302], [1.5313443526522699]]
[100.0, 700.0, 0.864281, [65.6254216], [401.764], [38.278302], [1.498859753492634]]
[100.0, 300.0, 0.89021, [70.4317408], [401.764], [38.278302], [1.552550197114412]]
[100.0, 250.0, 0.879501, [68.34783039999999], [401.764], [38.278302], [1.5325245013375806]]
[200.0, 750.0, 0.825745, [29.059580000000004], [190.20999999999998], [15.425373200000001], [0.5044882391334807]]
[200.0, 550.0, 0.810094, [28.0045976], [190.20999999999998], [15.425373200000001], [0.496376176253454]]
[200.0, 700.0, 0.811138, [28.07288], [190.20999999999998], [15.425373200000001], [0.4968847349959546]]
[200.0, 250.0, 0.791995, [26.864349599999997], [190.20999999999998], [15.425373200000001], [0.4861180755989228]]
[200.0, 50.0, 0.247598, [6.57813432], [190.20999999999998], [15.425373200000001], [0.24068135455826237]]
[200.0, 400.0, 0.789952, [26.7404256], [190.20999999999998], [15.425373200000001], [0.48482910651898775]]
[200.0, 650.0, 0.811362, [28.087618400000004], [190.20999999999998], [15.425373200000001], [0.49808249424367446]]
[200.0, 450.0, 0.81871, [28.576745600000002], [190.20999999999998], [15.425373200000001], [0.5013462488620015]]
[200.0, 500.0, 0.844152, [30.3987688], [190.20999999999998], [15.425373200000001], [0.5161981202910371]]
[200.0, 350.0, 0.796202, [27.1225016], [190.20999999999998], [15.425373200000001], [0.4881591088815203]]
[200.0, 100.0, 0.820959, [28.7295576], [190.20999999999998], [15.425373200000001], [0.5030990032826541]]
[200.0, 600.0, 0.772183, [25.6987832], [190.20999999999998], [15.425373200000001], [0.47639351841098765]]
[200.0, 1000.0, 0.807395, [27.8295032], [190.20999999999998], [15.425373200000001], [0.4949078069135705]]
[200.0, 150.0, 0.794271, [27.003472], [190.20999999999998], [15.425373200000001], [0.4869642995703073]]
[200.0, 300.0, 0.798484, [27.2642], [190.20999999999998], [15.425373200000001], [0.4895214097708087]]
[200.0, 850.0, 0.796122, [27.1175336], [190.20999999999998], [15.425373200000001], [0.48806984155958666]]
[200.0, 900.0, 0.809935, [27.9942384], [190.20999999999998], [15.425373200000001], [0.49572574372529815]]
[200.0, 800.0, 0.797777, [27.2201504], [190.20999999999998], [15.425373200000001], [0.48896728600592493]]
[200.0, 200.0, 0.818516, [28.563663199999997], [190.20999999999998], [15.425373200000001], [0.501348274763163]]
[200.0, 950.0, 0.815439, [28.35716], [190.20999999999998], [15.425373200000001], [0.5000400669386404]]
[300.0, 650.0, 0.672939, [11.268049600000001], [77.83200000000001], [6.5614124], [0.1962407228686238]]
[300.0, 400.0, 0.659424, [10.94385632], [77.83200000000001], [6.5614124], [0.193160304493444]]
[300.0, 1000.0, 0.660111, [10.960140319999999], [77.83200000000001], [6.5614124], [0.1939013441521229]]
[300.0, 350.0, 0.686063, [11.592071760000001], [77.83200000000001], [6.5614124], [0.19918354823629386]]
[300.0, 200.0, 0.679312, [11.42422144], [77.83200000000001], [6.5614124], [0.1976165996266508]]
[300.0, 250.0, 0.66888, [11.16970712], [77.83200000000001], [6.5614124], [0.1952400408113049]]
[300.0, 150.0, 0.668203, [11.15339736], [77.83200000000001], [6.5614124], [0.19531329154975605]]
[300.0, 550.0, 0.645367, [10.61611368], [77.83200000000001], [6.5614124], [0.19033365919878703]]
[300.0, 800.0, 0.669588, [11.18680624], [77.83200000000001], [6.5614124], [0.1953599149876965]]
[300.0, 700.0, 0.66777, [11.14296456], [77.83200000000001], [6.5614124], [0.19522035811871669]]
[300.0, 300.0, 0.666001, [11.10049], [77.83200000000001], [6.5614124], [0.1946555645235964]]
[300.0, 900.0, 0.6655, [11.08846744], [77.83200000000001], [6.5614124], [0.194534560178905]]
[300.0, 600.0, 0.66034, [10.9655628], [77.83200000000001], [6.5614124], [0.19363392793619616]]
[300.0, 50.0, 0.178713, [2.5093331199999995], [77.83200000000001], [6.5614124], [0.09255812703377268]]
[300.0, 850.0, 0.648573, [10.69003936], [77.83200000000001], [6.5614124], [0.19074153905219493]]
[300.0, 750.0, 0.673863, [11.29055464], [77.83200000000001], [6.5614124], [0.19636489999997453]]
[300.0, 500.0, 0.657464, [10.897606080000001], [77.83200000000001], [6.5614124], [0.19306703615065934]]
[300.0, 950.0, 0.648058, [10.678138240000001], [77.83200000000001], [6.5614124], [0.1907114509828919]]
[300.0, 100.0, 0.257297, [3.66377672], [77.83200000000001], [6.5614124], [0.11195259202358827]]
[300.0, 450.0, 0.655236, [10.84525624], [77.83200000000001], [6.5614124], [0.19241157220915794]]
[400.0, 900.0, 0.548248, [5.165406240000001], [33.0878], [2.97621058], [0.09091544083597682]]
[400.0, 200.0, 0.547673, [5.15846576], [33.0878], [2.97621058], [0.0907511428732443]]
[400.0, 500.0, 0.536354, [5.0229608], [33.0878], [2.97621058], [0.08949617005436601]]
[400.0, 150.0, 0.232763, [57.215536], [3529.12], [183.784812], [1.5124958089198133]]
[400.0, 300.0, 0.550985, [146.522374], [3529.12], [183.784812], [2.419957216977193]]
[400.0, 650.0, 0.537343, [5.03470552], [33.0878], [2.97621058], [0.089705444347598]]
[400.0, 550.0, 0.574279, [5.48631696], [33.0878], [2.97621058], [0.09356813402863179]]
[400.0, 850.0, 0.564361, [5.362499679999999], [33.0878], [2.97621058], [0.0924294289758408]]
[400.0, 250.0, 0.56813, [5.409322159999999], [33.0878], [2.97621058], [0.09298816430492647]]
[400.0, 800.0, 0.556362, [5.264041280000001], [33.0878], [2.97621058], [0.09163519592820218]]
[400.0, 750.0, 0.552029, [5.211214880000001], [33.0878], [2.97621058], [0.09142483972312995]]
[400.0, 100.0, 0.152693, [37.21101], [3529.12], [183.784812], [1.2182337289699379]]
[400.0, 350.0, 0.53835, [5.0466931200000005], [33.0878], [2.97621058], [0.08979084999263566]]
[400.0, 950.0, 0.526383, [4.90542344], [33.0878], [2.97621058], [0.0885046120560957]]
[400.0, 1000.0, 0.539164, [5.05638624], [33.0878], [2.97621058], [0.08975045842334177]]
[400.0, 400.0, 0.511678, [4.735052319999999], [33.0878], [2.97621058], [0.08692924166240035]]
[400.0, 450.0, 0.569123, [5.421698], [33.0878], [2.97621058], [0.09307721432874966]]
[400.0, 50.0, 0.126665, [30.805464], [3529.12], [183.784812], [1.1115964483570466]]
